File_Type,GValue
File_Version,1
GP,
MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210204_100739
MTP,3
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
740,"28,598","28,167","28,173","28,996","30,790","27,494","32,820","26,933","26,312","28,880","31,641","37,110","26,320","26,557","26,486","25,116","27,057","30,369","27,886","30,592","25,761","28,127","30,537","35,161","24,408","26,771","33,876","26,245","27,700","36,198","25,910","31,798","27,492","34,355","39,263","39,178","36,637","25,410","37,612","25,839","27,176","31,676","27,835","29,141","28,963","37,735","37,327","33,775","25,433","26,347","27,880","23,314","22,927","24,355","25,759","25,906","24,480","26,531","30,498","30,363","25,776","25,843","28,551","26,031","25,865","28,455","26,002","24,325","25,480","27,525","26,463","31,441","31,433","26,627","28,129","32,375","22,310","23,935","23,816","25,243","25,249","30,680","31,320","35,910","30,447","28,490","32,647","35,275","38,467","34,749","37,573","31,504","30,808","28,147","31,708","29,308"
760,"28,612","28,261","28,324","29,080","30,961","27,661","32,965","27,122","26,531","29,086","31,939","37,337","26,457","26,731","26,655","25,214","27,159","30,400","27,996","30,780","25,994","28,235","30,743","35,292","24,586","27,163","36,641","26,514","28,141","36,216","25,959","32,190","27,667","34,604","39,275","39,343","36,845","25,549","37,818","25,955","27,514","31,810","28,102","29,280","29,308","37,963","37,488","33,820","25,645","26,384","28,114","23,639","23,010","24,473","25,945","26,163","24,629","26,375","30,669","30,524","26,051","26,047","28,861","26,071","26,027","31,306","26,188","24,673","25,651","27,737","26,627","31,547","31,453","26,676","28,237","32,398","22,439","24,069","24,039","25,478","25,325","30,859","31,429","35,945","30,557","28,561","32,478","35,143","38,918","34,963","38,069","31,769","31,014","28,251","31,865","29,314"
780,"28,514","28,200","28,347","29,167","30,957","27,616","32,798","27,090","26,439","29,006","31,959","36,922","26,388","26,578","26,553","25,118","27,243","30,441","27,943","30,776","26,114","28,400","30,547","35,092","24,508","26,929","40,039","26,551","28,078","36,073","26,057","32,143","27,625","34,602","39,155","39,367","36,673","25,424","37,575","25,937","27,304","31,559","27,998","29,304","29,222","37,892","37,347","33,725","25,643","26,451","27,927","23,606","23,100","24,437","25,859","26,076","24,525","26,741","30,445","30,386","25,810","26,051","28,931","25,967","26,010","34,927","26,204","24,525","25,586","27,720","26,557","31,437","31,373","26,780","28,196","32,161","22,512","24,075","24,010","25,453","25,400","30,912","31,447","35,663","30,406","28,506","32,590","35,263","38,873","35,008","37,847","31,763","31,035","28,269","31,957","29,522"
800,"28,512","28,237","28,312","29,090","30,749","27,594","32,837","27,027","26,478","28,935","31,696","36,810","26,243","26,694","26,418","25,029","26,998","30,225","27,859","30,798","26,237","28,288","30,582","34,969","24,198","26,725","45,127","26,461","27,996","35,814","26,022","32,216","27,625","34,667","38,924","39,471","36,410","25,271","37,224","25,820","26,918","31,494","27,839","29,192","29,247","37,898","37,084","33,702","25,629","26,298","27,888","23,292","22,920","24,390","25,741","26,088","24,529","26,427","30,314","30,194","25,649","25,798","28,888","25,898","25,827","39,749","26,024","24,531","25,390","27,414","26,451","31,233","30,973","26,537","27,976","31,747","22,327","23,888","23,869","25,251","25,204","30,384","31,273","35,325","30,478","28,349","32,380","34,796","38,400","34,712","37,800","31,598","30,782","28,218","31,718","29,125"
820,"28,284","28,010","28,080","28,925","30,582","27,529","32,508","26,873","26,284","28,763","31,700","36,680","26,127","26,431","26,355","25,069","26,941","30,080","27,737","30,314","26,324","28,145","30,304","34,576","24,249","26,614","51,869","26,320","27,949","35,355","25,914","31,945","27,449","34,412","38,563","39,084","36,004","25,210","36,947","25,855","26,878","31,037","27,896","28,951","28,963","37,269","36,592","33,331","25,576","26,239","27,780","23,255","22,886","24,333","25,610","26,014","24,475","26,255","30,194","30,004","25,629","25,773","28,739","25,767","25,694","46,586","25,855","24,325","25,424","27,378","26,298","31,063","30,782","26,506","27,910","31,588","22,325","23,914","23,841","25,135","25,137","30,100","30,933","34,973","30,186","28,133","32,137","34,878","38,243","34,400","37,645","31,075","30,512","27,973","31,431","29,233"
840,"28,267","27,992","28,086","28,975","30,559","27,557","32,539","26,890","26,333","28,818","31,496","36,633","26,143","26,461","26,306","25,047","26,984","30,090","27,700","30,420","26,682","28,292","30,298","34,080","24,182","26,671","61,465","26,327","27,816","35,269","26,012","32,076","27,394","34,439","38,675","39,320","36,139","25,200","36,873","25,794","26,882","30,975","27,916","29,125","28,996","37,310","36,557","33,298","25,651","26,176","27,837","23,235","22,951","24,314","25,675","26,086","24,482","26,518","30,184","29,986","25,539","25,878","28,825","25,714","25,690","56,690","25,863","24,282","25,355","27,329","26,329","30,957","30,845","26,418","27,912","31,629","22,337","23,949","23,784","25,159","25,024","30,122","30,882","35,018","30,180","28,118","32,249","34,965","38,261","34,514","37,616","31,225","30,547","27,941","31,535","29,035"
860,"28,406","27,961","28,227","28,810","30,567","27,525","32,471","26,894","26,390","28,784","31,745","36,561","26,063","26,449","26,359","25,043","26,994","30,022","27,798","30,388","27,439","28,192","30,229","34,504","24,208","26,596","73,380","26,424","27,996","35,155","25,978","32,120","27,412","34,567","38,522","39,563","35,990","25,075","36,563","25,837","26,892","30,912","27,967","29,153","29,018","37,506","36,559","33,294","25,594","26,157","27,665","23,276","22,922","24,322","25,773","26,075","24,580","26,612","30,182","29,849","25,520","25,637","28,861","25,724","25,680","69,280","25,890","24,302","25,414","27,376","26,255","30,908","30,661","26,424","27,869","31,218","22,494","23,916","23,829","25,159","25,094","30,176","30,943","34,959","30,253","28,067","31,927","34,867","38,261","34,433","37,449","31,178","30,539","28,045","31,429","28,965"
880,"27,912","27,827","27,898","28,590","30,404","27,308","32,047","26,671","26,200","28,576","31,316","36,157","25,861","26,363","26,137","24,845","26,757","29,861","27,575","30,141","27,957","28,145","30,082","33,647","24,102","26,231","84,639","26,182","27,696","34,739","25,814","31,761","27,267","34,269","38,063","39,069","35,706","25,020","36,208","25,761","26,506","30,457","27,586","28,886","28,959","36,696","35,873","32,859","25,361","26,051","27,618","22,992","22,684","24,151","25,537","25,900","24,373","26,390","29,833","29,506","25,290","25,596","28,725","25,461","25,522","77,790","25,735","24,278","25,159","27,167","26,149","30,725","30,418","26,298","27,710","30,980","22,310","23,798","23,855","24,978","24,904","29,829","30,686","34,645","30,088","27,825","31,820","34,494","37,939","34,145","37,494","31,090","30,278","27,894","31,322","28,976"
900,"28,076","27,757","27,998","28,790","30,504","27,453","32,218","26,841","26,329","28,720","31,492","36,216","26,043","26,369","26,245","24,933","26,902","29,941","27,582","30,300","29,543","28,131","30,190","34,029","24,139","26,600","94,408","26,402","27,941","34,610","25,949","32,059","27,337","34,455","38,143","39,588","35,700","25,088","36,396","25,775","26,853","30,522","27,939","28,988","29,029","36,949","36,316","32,904","25,443","26,180","27,694","23,290","22,843","24,176","25,753","26,124","24,467","26,449","29,916","29,661","25,475","25,627","28,900","25,561","25,702","88,600","25,810","24,363","25,267","27,165","26,200","30,714","30,404","26,404","27,810","30,865","22,406","23,902","23,837","25,094","24,910","30,196","30,775","34,751","30,222","27,927","32,016","34,741","38,186","34,208","37,484","31,116","30,355","27,929","31,294","29,088"
920,"27,961","27,792","27,820","28,682","30,365","27,420","31,929","26,682","26,196","28,592","31,284","36,073","25,973","26,304","26,124","24,843","26,782","29,773","27,576","30,104","31,263","28,192","30,175","33,563","24,165","26,218","103,137","26,380","27,645","34,388","25,871","31,871","27,271","34,455","37,849","39,416","35,818","24,990","36,114","25,792","26,533","30,390","27,833","28,898","28,747","36,694","35,788","32,780","25,486","25,951","27,373","23,051","22,794","24,122","25,539","26,018","24,425","26,312","29,822","29,529","25,365","25,496","28,912","25,602","25,543","98,771","25,702","24,163","25,190","27,129","26,063","30,522","30,171","26,412","27,633","30,831","22,390","23,708","23,767","25,004","24,890","29,776","30,565","34,498","30,051","27,780","31,882","34,875","37,971","34,222","37,176","30,961","30,241","27,882","31,124","28,927"
980,"27,804","27,569","27,639","28,498","30,116","27,178","31,749","26,514","26,104","28,486","31,106","35,455","25,804","26,261","26,076","24,775","26,790","29,682","27,604","29,927","41,918","28,035","30,063","32,867","24,037","26,094","120,790","26,414","27,525","34,104","25,918","31,778","27,096","34,382","37,706","39,445","35,794","24,961","35,812","25,778","26,345","30,147","27,773","29,025","28,747","36,469","35,504","32,392","25,386","25,951","27,390","23,049","22,769","24,076","25,541","25,920","24,476","26,571","29,647","29,376","25,196","25,427","28,812","25,604","25,596","120,937","25,743","24,212","25,314","27,176","26,000","30,422","30,012","26,247","27,563","30,537","22,518","23,851","23,888","24,990","25,029","29,724","30,380","34,259","30,006","27,739","31,706","34,896","37,631","34,267","37,245","30,980","30,190","27,861","31,202","28,869"
1000,"27,771","27,478","27,594","28,473","30,135","27,286","31,673","26,563","26,086","28,316","31,180","35,320","25,767","26,029","25,922","24,771","26,643","29,586","27,541","30,102","47,725","28,018","29,953","33,386","23,890","26,098","123,725","26,316","27,663","34,061","25,865","31,839","27,051","33,882","37,600","39,798","35,284","24,814","35,390","25,690","26,355","30,106","27,765","29,188","28,880","36,735","35,698","32,455","25,337","25,757","27,184","22,878","22,782","24,049","25,410","25,937","24,541","26,196","29,410","29,292","25,135","25,449","28,918","25,498","25,529","124,582","25,790","24,290","25,239","27,112","25,990","30,343","29,827","26,249","27,592","30,245","22,545","23,865","24,025","25,049","24,963","29,673","30,584","33,869","30,006","27,590","31,435","34,296","37,782","33,843","37,186","30,975","30,149","27,961","31,214","28,712"
1020,"27,904","27,541","27,624","28,563","30,127","27,414","31,745","26,569","26,135","28,394","31,247","35,371","25,775","26,094","26,002","24,837","26,669","29,780","27,504","30,202","55,153","27,933","30,049","33,335","23,902","26,149","126,427","26,204","27,661","33,761","25,963","31,965","27,090","33,875","37,543","40,190","35,327","24,784","35,200","25,729","26,331","30,159","27,829","29,220","28,814","36,727","35,767","32,531","25,404","25,776","27,216","22,931","22,810","24,055","25,420","25,975","24,514","26,420","29,482","29,284","25,100","25,359","28,814","25,275","25,445","128,545","25,675","24,233","25,104","26,924","25,980","30,302","29,810","26,094","27,400","30,110","22,445","23,896","23,849","24,969","24,884","29,508","30,529","33,667","30,090","27,490","31,304","34,398","37,753","33,735","37,012","30,790","29,992","27,912","31,082","28,712"
1040,"27,727","27,369","27,567","28,365","30,063","27,263","31,471","26,482","26,006","28,271","31,071","35,392","25,518","25,957","25,847","24,727","26,624","29,725","27,539","29,778","64,292","27,808","29,896","33,239","23,776","26,098","128,678","26,145","27,755","33,614","25,843","31,808","26,906","34,216","37,359","39,971","35,149","24,737","35,310","25,686","26,492","29,765","27,847","29,049","28,755","36,041","35,312","32,243","25,435","25,784","26,961","23,090","22,757","23,951","25,376","25,818","24,410","26,049","29,261","29,114","25,163","25,208","28,678","25,410","25,457","131,308","25,720","24,180","25,176","26,965","26,098","30,061","29,769","26,092","27,435","29,967","22,492","23,871","23,855","24,920","24,816","29,939","30,249","33,914","29,873","27,610","31,367","34,625","37,865","33,880","36,986","30,729","29,976","27,820","31,233","28,843"
1060,"27,400","27,222","27,392","28,075","29,692","26,959","31,249","26,196","25,731","28,125","30,788","34,935","25,465","25,773","25,761","24,469","26,510","29,439","27,318","29,627","72,753","27,878","29,606","32,455","23,708","25,684","129,316","26,076","27,339","33,184","25,686","31,396","26,712","33,692","36,796","39,459","35,012","24,780","34,969","25,610","26,051","29,463","27,596","28,792","28,337","35,747","34,886","31,824","25,029","25,537","26,867","22,714","22,551","23,794","25,206","25,641","24,280","25,806","29,127","28,798","24,967","25,084","28,559","25,192","25,353","132,300","25,551","24,002","25,008","26,837","25,729","29,888","29,584","26,096","27,310","29,790","22,394","23,773","23,747","24,784","24,747","29,351","29,937","33,684","29,659","27,263","31,210","34,400","37,257","33,649","36,602","30,610","29,808","27,682","30,920","28,614"
1080,"27,612","27,335","27,471","28,180","29,980","27,169","31,422","26,404","25,902","28,284","30,918","35,341","25,469","25,920","25,798","24,690","26,608","29,775","27,510","29,802","79,208","27,900","29,900","33,063","23,800","26,061","132,816","26,157","27,661","33,298","25,757","31,698","26,935","34,116","36,978","39,963","35,006","24,784","35,202","25,614","26,308","29,663","27,765","29,014","28,665","35,816","35,310","32,018","25,345","25,751","27,076","23,043","22,749","23,898","25,343","25,847","24,390","26,427","29,276","28,973","25,129","25,145","28,680","25,345","25,445","135,833","25,673","24,204","25,088","27,014","25,898","29,973","29,514","26,147","27,451","29,867","22,510","23,812","23,933","24,980","24,841","29,649","30,212","33,825","29,955","27,443","31,269","34,496","37,737","33,810","36,929","30,737","29,900","27,749","31,049","28,724"
1100,"27,408","27,251","27,322","28,196","29,759","27,169","31,208","26,327","25,902","28,229","30,914","35,004","25,555","25,935","25,771","24,529","26,476","29,857","27,320","29,696","84,180","27,682","29,657","32,598","23,806","25,867","135,480","26,231","27,502","33,112","25,655","31,620","26,810","33,655","36,827","39,633","35,118","24,720","35,173","25,620","26,108","29,398","27,669","28,849","28,604","35,696","34,996","31,896","25,225","25,680","27,084","22,786","22,671","23,904","25,292","25,916","24,304","26,296","29,118","28,916","25,012","25,180","28,667","25,275","25,378","137,331","25,690","24,255","25,082","26,933","25,880","29,931","29,543","26,033","27,449","29,663","22,424","23,833","23,888","24,878","24,761","29,388","29,933","33,692","29,829","27,257","31,145","34,312","37,518","33,745","37,098","30,735","29,745","27,706","30,918","28,653"
1120,"27,347","27,296","27,369","28,102","29,716","27,153","31,224","26,261","25,808","28,233","31,029","34,814","25,375","25,676","25,729","24,586","26,565","29,953","27,312","29,620","89,308","27,747","29,645","32,961","23,731","25,933","137,831","26,057","27,518","32,884","25,745","31,480","26,671","33,851","36,808","39,875","34,637","24,727","34,741","25,527","26,206","29,324","27,733","28,886","28,465","35,706","34,937","31,773","25,220","25,578","26,924","22,876","22,692","23,896","25,247","25,849","24,449","26,233","29,008","28,788","25,076","25,133","28,571","25,194","25,331","138,592","25,680","24,149","25,018","26,814","25,749","29,710","29,539","26,020","27,225","29,580","22,492","23,786","23,876","24,794","24,743","29,629","29,925","33,576","29,692","27,249","31,104","34,431","37,506","33,506","36,727","30,551","29,635","27,720","30,939","28,641"
1140,"27,324","27,108","27,406","28,067","29,663","27,114","31,071","26,173","25,833","28,075","30,904","34,765","25,325","25,804","25,616","24,567","26,445","30,175","27,404","29,494","94,176","27,641","29,565","32,808","23,643","25,865","139,039","26,120","27,631","32,718","25,669","31,414","26,729","33,559","36,718","40,000","34,673","24,655","34,778","25,496","26,255","29,288","27,747","28,871","28,339","35,535","34,873","31,720","25,059","25,606","26,835","22,971","22,645","23,814","25,218","25,729","24,306","26,225","29,022","28,686","25,108","25,020","28,520","25,167","25,275","139,647","25,610","24,049","25,020","26,845","25,714","29,637","29,384","25,857","27,196","29,545","22,514","23,845","23,898","24,855","24,798","29,457","29,784","33,425","29,622","27,237","31,045","34,410","37,533","33,667","36,694","30,492","29,676","27,651","30,827","28,673"
1180,"27,449","27,159","27,318","28,147","29,755","27,131","31,133","26,294","25,880","28,165","30,980","34,559","25,402","25,649","25,741","24,537","26,529","30,649","27,353","29,661","103,125","27,563","29,573","32,604","23,647","25,667","140,116","26,037","27,498","32,794","25,724","31,555","26,739","33,275","36,743","40,263","34,837","24,635","34,500","25,616","26,012","29,225","27,718","28,978","28,337","35,578","34,988","31,784","25,233","25,539","26,967","22,869","22,706","23,849","25,288","25,824","24,324","26,235","28,945","28,600","24,908","25,078","28,678","25,188","25,273","141,739","25,661","24,178","25,102","26,859","25,629","29,671","29,367","25,935","27,184","29,449","22,559","23,924","23,841","24,796","24,771","29,122","29,829","33,184","29,680","27,196","30,969","34,353","37,369","33,469","36,618","30,543","29,653","27,776","30,765","28,480"
1200,"27,349","27,235","27,518","28,106","29,627","27,280","31,161","26,198","25,892","28,129","30,875","34,675","25,286","25,710","25,680","24,551","26,455","31,020","27,259","29,573","107,186","27,671","29,492","32,249","23,720","25,786","139,590","25,927","27,365","32,606","25,669","31,324","26,678","32,863","36,275","39,802","34,829","24,592","34,639","25,639","25,996","29,076","27,698","28,680","28,257","35,265","34,582","31,547","25,129","25,573","26,904","22,725","22,624","23,910","25,075","25,892","24,296","25,753","29,029","28,498","24,867","25,043","28,592","25,082","25,237","141,214","25,524","23,910","24,990","26,684","25,608","29,514","29,175","26,116","27,137","29,265","22,367","23,739","23,765","24,698","24,629","29,041","29,588","33,306","29,614","27,098","31,031","34,282","37,276","33,475","36,545","30,194","29,396","27,486","30,655","28,504"
1220,"27,208","27,071","27,149","27,865","29,459","26,947","30,900","26,008","25,739","27,931","30,625","34,194","25,353","25,606","25,490","24,369","26,298","31,212","27,178","29,437","109,218","27,522","29,455","32,182","23,535","25,531","138,204","25,786","27,120","32,276","25,618","31,173","26,459","32,925","36,231","39,849","34,463","24,467","34,212","25,537","25,769","28,961","27,541","28,765","28,218","35,204","34,196","31,229","24,949","25,371","26,633","22,606","22,512","23,814","24,973","25,718","24,404","26,088","28,657","28,422","24,710","24,810","28,455","24,957","25,149","139,486","25,527","23,996","24,865","26,759","25,537","29,308","29,004","25,847","26,994","28,794","22,431","23,792","23,802","24,722","24,747","28,869","29,649","32,955","29,531","26,980","30,837","33,998","37,120","33,341","36,437","30,349","29,345","27,510","30,641","28,302"
1240,"27,169","27,004","27,224","27,886","29,475","27,010","30,825","26,163","25,786","27,990","30,700","34,361","25,253","25,529","25,545","24,418","26,357","32,233","27,186","29,304","113,406","27,529","29,316","32,394","23,643","25,725","139,761","25,794","27,443","32,155","25,596","31,106","26,478","33,204","36,276","39,939","34,390","24,494","34,331","25,394","26,002","28,775","27,586","28,765","28,165","35,002","34,684","31,408","25,002","25,353","26,675","22,845","22,606","23,794","25,155","25,727","24,204","25,729","28,898","28,439","24,814","24,945","28,482","25,033","25,124","140,180","25,467","24,061","24,875","26,743","25,482","29,247","29,051","25,957","27,041","29,106","22,467","23,780","23,876","24,651","24,731","29,143","29,427","33,216","29,441","27,069","30,896","34,198","37,312","33,433","36,559","30,325","29,357","27,573","30,665","28,478"
1260,"27,463","27,092","27,345","28,067","29,749","27,225","31,094","26,329","25,802","28,098","30,937","34,310","25,341","25,684","25,790","24,449","26,537","33,145","27,243","29,608","120,151","27,618","29,457","32,443","23,616","25,576","140,131","26,010","27,457","32,435","25,727","31,506","26,710","32,686","36,329","40,176","34,463","24,571","34,408","25,476","25,906","28,933","27,625","28,827","28,298","35,165","34,698","31,631","25,198","25,382","26,812","22,747","22,698","23,896","25,094","25,882","24,390","26,167","28,822","28,443","24,908","24,969","28,506","25,031","25,167","139,865","25,498","24,016","24,865","26,708","25,647","29,308","29,006","25,894","27,086","29,096","22,418","23,796","23,839","24,724","24,657","28,996","29,641","32,786","29,527","27,027","30,892","34,096","37,273","33,198","36,624","30,369","29,284","27,492","30,565","28,455"
1300,"27,104","27,012","27,212","27,880","29,347","27,012","30,725","26,029","25,682","27,931","30,845","34,386","25,253","25,618","25,551","24,490","26,414","35,388","27,282","29,418","127,306","27,522","29,312","32,525","23,567","25,720","139,935","25,904","27,380","32,078","25,606","31,127","26,561","32,875","36,086","40,249","34,386","24,518","34,227","25,420","26,020","28,698","27,539","28,743","28,220","34,904","34,437","31,288","25,047","25,355","26,892","22,780","22,586","23,716","25,229","25,810","24,220","26,218","28,749","28,341","24,786","24,933","28,484","25,106","25,112","139,567","25,602","24,065","24,886","26,718","25,478","29,194","28,855","25,835","26,978","28,978","22,565","23,767","23,790","24,747","24,692","29,080","29,427","33,157","29,427","27,063","30,845","34,331","37,194","33,341","36,451","30,275","29,414","27,525","30,584","28,478"
1320,"27,190","27,039","27,227","28,018","29,512","27,184","30,871","26,333","25,871","28,053","30,792","34,316","25,261","25,645","25,524","24,502","26,369","36,839","27,214","29,588","128,869","27,486","29,380","32,541","23,598","25,741","140,237","26,008","27,451","31,992","25,641","31,218","26,498","32,786","35,982","40,333","34,304","24,504","34,359","25,447","25,931","28,733","27,614","28,718","28,275","34,727","34,510","31,406","25,112","25,414","26,861","22,853","22,555","23,831","25,065","25,982","24,261","25,865","28,810","28,296","24,808","25,006","28,437","25,012","25,047","139,486","25,535","24,063","24,735","26,610","25,541","29,041","28,965","25,827","27,008","28,861","22,445","23,724","23,825","24,555","24,563","28,996","29,453","33,147","29,414","26,967","30,818","33,976","37,055","33,092","36,565","30,312","29,190","27,551","30,590","28,453"
1340,"26,853","26,724","27,004","27,655","29,251","26,851","30,480","25,961","25,488","27,831","30,557","33,814","24,990","25,375","25,253","24,327","26,163","38,298","27,035","29,165","128,512","27,082","29,182","32,435","23,339","25,510","138,649","25,718","27,163","31,790","25,382","30,953","26,261","32,443","35,665","40,073","34,137","24,386","33,812","25,367","25,706","28,616","27,337","28,547","28,020","34,569","34,084","31,065","24,875","25,200","26,663","22,569","22,494","23,647","25,006","25,524","24,098","26,022","28,439","27,955","24,561","24,780","28,194","24,861","25,010","138,086","25,447","23,916","24,688","26,473","25,251","28,861","28,665","25,629","26,778","28,631","22,324","23,665","23,714","24,563","24,561","29,010","29,341","32,608","29,157","26,790","30,386","33,757","36,984","32,941","36,394","30,088","28,998","27,378","30,429","28,257"
1380,"26,869","26,796","26,965","27,608","29,257","26,945","30,584","26,135","25,620","27,939","30,559","33,961","25,057","25,539","25,373","24,253","26,275","42,402","27,047","29,212","129,845","27,351","29,051","32,055","23,425","25,459","138,435","25,755","27,135","31,531","25,298","30,988","26,233","32,133","35,382","40,080","34,122","24,353","33,880","25,351","25,773","28,378","27,355","28,524","27,916","34,359","34,086","30,953","24,959","25,216","26,529","22,610","22,494","23,722","24,953","25,722","24,125","25,737","28,465","27,857","24,539","24,714","28,324","24,849","24,992","137,527","25,331","23,973","24,688","26,510","25,386","28,906","28,625","25,622","26,867","28,520","22,325","23,627","23,733","24,508","24,520","28,657","29,020","32,575","29,224","26,727","30,433","33,714","36,833","32,961","36,398","30,102","29,012","27,294","30,237","28,237"
1400,"27,118","26,851","27,124","27,759","29,451","26,984","30,788","26,075","25,676","27,784","30,643","33,955","25,125","25,531","25,516","24,380","26,410","45,251","27,288","29,390","131,347","27,280","29,355","32,327","23,492","25,473","139,865","25,984","27,171","31,780","25,590","31,137","26,402","32,508","35,910","40,663","34,296","24,478","33,851","25,476","25,890","28,665","27,575","28,778","28,096","34,867","34,067","31,092","24,949","25,292","26,645","22,659","22,627","23,743","25,018","25,751","24,306","26,137","28,612","28,157","24,753","24,880","28,394","24,980","25,198","138,778","25,594","23,998","24,869","26,610","25,445","28,851","28,763","25,686","26,914","28,602","22,543","23,841","23,857","24,686","24,725","29,106","29,455","32,759","29,355","26,924","30,692","34,020","37,243","33,063","36,382","30,298","29,278","27,500","30,669","28,320"
1440,"26,920","26,765","26,929","27,586","29,204","26,896","30,490","25,931","25,676","27,827","30,512","33,845","25,092","25,345","25,241","24,241","26,267","51,445","27,137","29,071","130,984","27,065","29,031","32,249","23,390","25,388","138,584","25,886","27,088","31,341","25,290","30,716","26,306","32,237","35,508","40,675","34,055","24,298","33,455","25,347","25,769","28,388","27,416","28,449","27,886","34,463","33,876","30,871","24,875","25,167","26,400","22,657","22,535","23,637","24,931","25,602","24,184","25,706","28,390","27,912","24,586","24,675","28,235","24,875","25,047","137,437","25,418","23,900","24,724","26,463","25,278","28,725","28,637","25,563","26,794","28,420","22,441","23,682","23,747","24,467","24,604","28,824","29,084","32,500","29,122","26,808","30,427","33,896","36,886","32,967","36,388","30,133","29,018","27,349","30,412","28,314"
1460,"26,951","26,825","26,939","27,700","29,175","26,937","30,582","25,896","25,569","27,698","30,437","33,912","24,996","25,488","25,331","24,261","26,263","55,147","26,986","29,171","131,116","27,176","29,061","31,841","23,473","25,333","138,076","26,010","26,837","31,396","25,388","30,818","26,206","31,857","35,388","40,514","34,251","24,412","33,610","25,339","25,527","28,225","27,286","28,482","27,908","34,251","33,888","30,780","24,880","25,100","26,533","22,510","22,529","23,751","24,790","25,675","24,188","25,912","28,386","27,906","24,561","24,786","28,212","24,763","24,902","136,837","25,261","23,827","24,620","26,465","25,300","28,606","28,514","25,469","26,684","28,055","22,363","23,592","23,775","24,408","24,516","28,475","28,890","32,255","29,022","26,741","30,512","33,739","36,553","32,769","36,392","29,961","28,855","27,337","30,355","28,192"
1480,"26,851","26,794","26,953","27,761","29,167","26,967","30,582","26,067","25,698","27,900","30,433","33,669","25,002","25,433","25,280","24,239","26,288","59,712","27,173","29,039","132,100","27,341","29,108","31,529","23,451","25,384","138,980","26,102","26,914","31,443","25,375","30,837","26,324","31,735","35,524","40,986","34,324","24,443","33,743","25,351","25,592","28,480","27,422","28,582","27,975","34,349","33,733","30,763","24,927","25,229","26,545","22,665","22,600","23,669","24,831","25,706","24,298","26,065","28,461","28,022","24,622","24,804","28,384","24,945","25,057","137,716","25,449","23,992","24,733","26,500","25,282","28,745","28,669","25,769","26,869","28,108","22,406","23,763","23,873","24,737","24,724","28,753","29,122","32,404","29,296","26,749","30,773","34,067","37,025","33,157","36,596","30,229","29,108","27,429","30,582","28,216"
1500,"26,673","26,633","26,737","27,420","28,955","26,855","30,235","25,769","25,425","27,673","30,253","33,520","24,931","25,275","25,141","24,090","26,041","64,439","27,014","29,059","130,904","27,133","28,869","31,684","23,278","25,151","137,576","26,012","26,796","31,210","25,120","30,549","26,098","31,643","35,292","41,118","33,910","24,178","33,290","25,259","25,412","28,261","27,369","28,529","27,802","34,308","33,547","30,580","24,731","25,035","26,329","22,408","22,435","23,524","24,688","25,522","24,035","25,869","28,159","27,831","24,359","24,655","28,027","24,596","24,796","136,378","25,216","23,778","24,543","26,306","25,080","28,506","28,286","25,475","26,631","28,000","22,335","23,539","23,692","24,420","24,559","28,531","28,945","32,273","28,924","26,669","30,320","33,690","36,816","32,690","36,065","29,969","28,892","27,204","30,371","28,100"
1520,"27,067","26,892","26,996","27,775","29,265","27,086","30,604","26,122","25,804","27,916","30,555","34,022","25,116","25,576","25,312","24,422","26,345","70,571","27,214","29,249","132,400","27,333","29,047","31,857","23,563","25,384","139,147","26,378","27,002","31,345","25,420","30,800","26,357","31,957","35,427","41,427","34,353","24,496","33,755","25,365","25,729","28,351","27,410","28,598","28,027","34,239","33,963","30,933","25,031","25,288","26,700","22,700","22,516","23,776","24,990","25,833","24,216","25,843","28,557","27,929","24,594","24,816","28,265","24,841","25,012","137,876","25,455","23,961","24,696","26,404","25,394","28,788","28,569","25,618","26,722","28,206","22,520","23,724","23,782","24,545","24,580","28,576","29,076","32,425","29,073","26,720","30,498","33,792","37,043","33,029","36,596","30,039","28,941","27,292","30,371","28,225"
1540,"26,925","26,753","27,027","27,569","29,118","26,896","30,473","25,918","25,584","27,808","30,527","33,780","25,071","25,296","25,371","24,316","26,247","76,565","27,149","29,157","132,031","27,086","28,969","32,210","23,382","25,314","138,818","26,400","27,024","31,218","25,306","30,800","26,212","32,208","35,549","41,624","34,196","24,296","33,531","25,312","25,688","28,227","27,484","28,635","27,859","34,235","33,684","30,953","24,929","25,047","26,594","22,633","22,524","23,684","24,945","25,710","24,143","26,153","28,333","27,998","24,535","24,727","28,298","24,806","24,998","137,739","25,420","24,027","24,718","26,465","25,290","28,631","28,457","25,606","26,692","28,296","22,486","23,780","23,896","24,637","24,729","28,843","29,116","32,294","29,014","26,694","30,484","33,869","37,055","32,939","36,545","30,008","28,990","27,347","30,375","28,398"
