File_Type,GValue
File_Version,1
GP,
MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210216_105348
MTP,4
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
"400,25","103,300","117,384","99,586","76,451","84,731","126,063","105,449","126,753","96,073","128,308","98,741","114,949","97,253","85,576","78,555","106,853","130,788","101,169","128,835","57,725","95,473","87,647","102,559","122,125","75,282","77,859","117,765","89,271","58,053","133,780","69,414","124,518","84,818","123,702","69,596","74,776","98,825","96,369","75,741","107,471","104,380","57,831","78,449","121,949","72,833","81,976","74,720","74,165","70,678","80,180","66,692","97,729","105,041","117,873","115,441","117,127","97,367","101,447","103,602","101,200","115,278","114,745","59,255","116,018","102,984","125,637","92,461","101,508","125,337","94,053","129,700","69,473","85,398","72,041","104,931","61,496","104,833","121,225","77,788","116,106","133,308","100,749","128,682","128,512","107,800","111,069","75,220","67,859","100,112","103,196","129,239","137,345","117,369","97,400","111,955","81,996"
"420,25","110,269","120,953","104,263","80,114","84,427","128,802","109,737","129,459","102,512","129,929","104,494","119,408","103,365","93,171","81,935","111,108","132,718","107,833","131,988","57,276","100,357","94,147","106,406","125,004","76,445","79,080","119,947","95,606","59,402","135,463","73,565","125,904","91,006","125,825","73,982","80,478","104,747","102,690","81,433","112,061","109,147","60,675","83,214","123,459","75,724","85,673","81,776","75,498","76,635","85,667","70,467","103,492","109,375","119,525","117,537","120,447","103,235","105,641","106,412","102,749","117,594","117,645","61,057","118,665","108,875","127,120","97,851","105,161","128,067","96,920","130,745","73,561","88,816","76,259","109,329","64,578","109,084","124,559","80,094","118,916","135,039","107,276","131,043","129,447","111,849","115,069","78,127","70,582","103,643","108,337","131,731","137,696","119,216","103,192","113,322","85,892"
"440,25","114,918","122,759","107,337","83,812","83,451","130,094","112,596","132,873","107,090","130,596","108,241","121,267","107,702","100,200","84,469","113,106","133,306","112,622","133,175","56,418","104,414","98,906","109,667","126,157","77,284","79,665","120,896","101,196","60,102","135,704","76,549","126,241","96,739","126,212","77,727","85,355","108,492","106,737","86,104","114,943","112,324","62,071","87,671","123,553","77,855","88,890","87,714","75,857","81,402","90,702","74,443","107,165","112,145","120,314","118,080","122,933","107,967","107,755","107,831","103,122","118,875","118,847","62,894","119,629","113,045","127,743","102,645","107,096","129,086","98,243","130,729","76,171","90,865","79,384","112,178","67,084","112,288","126,124","82,247","120,029","134,914","111,571","132,614","129,469","114,151","117,053","80,402","74,202","106,755","111,498","132,702","136,220","119,269","108,173","114,024","89,824"
460,"120,888","126,757","112,394","87,780","84,429","133,741","117,118","136,237","112,467","133,939","112,924","125,065","113,169","107,531","88,427","116,704","135,688","117,924","135,982","56,702","110,410","104,318","114,975","129,382","79,480","81,851","124,059","108,592","61,782","137,963","80,484","128,518","104,378","129,406","83,043","91,457","113,722","112,335","92,471","118,902","116,778","63,878","93,976","126,176","81,576","93,182","95,514","77,576","87,625","97,806","79,455","112,422","117,202","123,324","120,910","127,024","113,698","111,412","110,576","105,237","121,351","122,053","65,671","122,882","118,224","130,516","109,088","110,792","132,265","101,671","132,749","79,471","94,275","83,161","116,584","70,753","117,345","130,159","86,214","123,443","136,876","116,441","134,218","131,492","117,851","120,137","83,759","78,204","111,657","115,557","135,469","137,620","121,580","113,939","116,392","95,969"
"480,25","123,829","129,129","115,167","91,218","83,796","135,465","119,561","136,384","115,714","135,078","116,769","127,573","116,673","112,135","90,378","118,439","136,792","120,784","136,804","56,331","115,263","108,367","118,341","130,965","80,912","83,214","125,694","113,518","63,216","138,667","83,622","129,937","111,229","131,635","87,992","97,222","116,863","115,706","98,851","121,076","119,308","65,629","99,200","127,071","85,198","96,404","102,796","78,688","92,867","104,200","84,235","115,649","120,292","125,016","122,402","129,551","117,578","113,720","112,269","107,184","123,114","124,110","71,402","124,586","120,965","131,845","113,973","112,580","134,080","103,727","133,392","81,376","96,859","86,586","119,814","73,029","120,327","132,922","89,296","125,902","137,557","118,910","136,425","132,131","120,153","122,059","86,773","81,225","115,571","118,437","137,482","138,251","122,353","117,276","117,853","101,845"
"500,25","125,863","130,535","117,024","93,771","83,118","135,337","120,690","134,996","116,890","134,912","117,994","128,559","117,973","115,439","92,090","118,780","136,651","122,265","136,380","55,853","118,276","110,476","120,537","131,496","81,873","83,788","125,835","116,925","64,127","137,529","86,222","129,649","115,727","132,194","91,871","101,692","117,880","116,871","104,412","121,508","119,908","67,276","103,227","126,949","87,780","98,988","107,492","78,678","96,775","108,880","87,498","116,761","121,661","125,314","122,714","130,594","119,600","114,253","112,429","108,098","123,220","127,098","70,069","125,169","122,141","132,325","117,198","113,112","133,959","104,886","132,608","81,922","98,333","89,275","121,029","74,865","121,627","133,439","91,575","126,484","136,253","120,175","136,084","131,435","120,598","122,449","89,306","83,912","118,033","119,814","136,939","136,514","121,692","119,163","117,471","105,543"
520,"129,800","134,376","120,282","98,100","83,867","137,416","123,529","136,447","119,839","136,551","121,467","132,461","120,796","119,494","95,333","120,988","138,357","125,573","138,035","56,265","122,690","114,129","124,433","134,169","84,522","86,920","128,018","121,100","66,414","139,735","90,331","132,071","120,667","134,718","98,182","107,220","121,145","120,247","111,788","124,480","124,198","69,624","109,120","129,202","93,118","103,090","112,737","80,522","102,382","114,731","92,818","119,761","125,045","127,861","125,318","133,222","123,382","116,682","114,998","111,555","125,590","131,478","73,704","127,625","125,902","135,039","121,886","115,657","136,243","108,367","134,525","84,425","101,925","93,629","124,324","77,492","125,239","136,080","95,414","129,916","137,884","123,612","136,853","133,253","123,980","125,567","93,443","88,445","122,998","124,029","140,214","137,655","123,418","124,455","119,675","111,429"
"540,25","132,331","136,333","121,851","101,594","84,031","139,053","124,839","135,827","122,200","136,775","123,706","136,149","122,543","121,351","97,061","122,053","139,037","127,812","138,737","56,155","125,516","115,725","126,665","134,986","86,308","89,196","130,243","123,571","68,618","140,331","93,998","132,443","123,573","135,714","103,835","111,578","122,912","121,769","116,845","125,902","128,973","72,076","113,190","130,257","97,859","106,271","116,533","81,912","106,398","118,573","96,806","121,227","126,929","130,986","126,394","135,682","125,639","117,951","115,918","113,812","126,978","133,302","71,539","129,135","127,698","135,159","125,196","116,584","136,810","110,627","134,718","85,741","104,786","97,261","126,408","79,578","127,025","136,900","98,049","131,604","138,859","125,567","135,904","133,563","125,224","127,135","97,429","92,351","126,082","127,031","141,525","138,506","123,953","128,224","120,241","115,114"
560,"135,202","137,559","123,414","104,459","84,476","139,549","126,335","135,549","128,606","137,065","125,249","138,282","123,990","123,384","99,190","122,975","139,686","132,882","139,175","56,341","127,876","117,857","128,445","135,631","88,702","91,604","131,714","125,835","71,982","140,555","98,188","133,278","125,986","134,720","108,549","114,739","124,055","123,308","121,210","128,941","131,529","74,604","116,471","131,029","102,680","109,622","118,845","83,116","109,949","121,494","101,237","122,496","128,678","133,031","127,333","135,945","127,449","118,763","116,808","116,937","128,080","133,104","72,571","130,455","129,473","135,076","127,392","117,782","136,531","112,963","135,078","87,353","107,825","101,365","128,927","81,988","128,471","137,527","100,949","133,059","138,949","128,133","135,110","133,680","126,569","128,390","101,490","97,227","128,904","129,039","142,496","138,541","124,082","131,333","120,304","118,969"
"580,25","138,533","138,563","124,492","107,653","84,910","139,410","127,273","135,225","132,573","137,880","126,890","139,125","125,588","125,075","100,835","123,553","139,831","134,043","140,135","56,802","130,118","119,247","130,261","137,755","90,853","94,459","133,173","127,780","75,602","139,882","101,957","133,882","127,920","135,896","112,929","117,880","125,775","124,753","124,259","132,265","132,524","78,949","119,047","131,575","107,482","112,776","121,218","84,833","112,865","124,010","105,000","123,831","130,510","134,708","128,186","136,127","129,178","119,863","117,700","120,302","129,753","132,931","74,204","131,496","131,155","135,104","129,606","118,841","137,649","115,590","135,294","88,657","110,692","105,412","130,720","84,667","131,812","137,990","103,161","134,371","139,324","131,835","134,359","134,227","128,327","129,735","106,178","103,171","131,629","131,461","143,884","138,163","124,531","133,369","121,243","121,622"
"600,25","138,878","138,698","124,335","110,082","84,394","137,227","127,163","133,582","133,451","136,759","126,814","137,614","125,688","125,424","101,271","122,655","138,492","133,461","139,051","56,682","131,390","119,620","131,641","137,727","92,649","96,824","132,110","129,373","78,618","137,747","104,404","132,851","128,375","134,710","115,073","119,080","127,327","124,504","126,069","133,271","131,276","82,361","119,720","130,829","110,618","114,322","121,427","86,025","113,767","124,843","107,480","123,175","130,243","132,557","127,518","134,047","128,908","119,308","116,153","122,671","128,802","130,967","70,773","130,916","130,922","133,988","129,543","118,514","135,669","117,216","134,463","89,139","112,257","107,876","133,061","87,112","133,022","136,896","104,292","133,667","137,210","131,463","132,420","132,900","128,059","129,516","109,267","108,749","132,461","131,500","143,414","135,794","123,520","133,165","120,124","122,800"
"620,25","141,306","140,545","126,449","113,539","85,978","138,027","129,610","134,718","135,159","138,255","130,100","138,796","131,049","128,735","103,843","124,445","140,347","134,631","140,435","58,012","134,594","122,010","134,520","139,892","96,102","101,620","133,606","133,492","83,765","138,437","108,778","134,255","130,688","136,414","119,312","121,796","132,635","129,314","129,767","133,780","132,455","87,451","122,484","132,529","115,122","118,025","123,806","88,655","116,667","128,069","111,720","125,494","132,698","134,490","129,116","134,875","132,453","122,169","118,206","127,255","131,186","131,920","71,361","132,512","134,659","135,353","132,249","120,257","136,325","120,678","136,025","91,571","115,094","112,218","135,396","91,878","135,971","138,945","107,182","135,900","137,727","133,465","133,175","134,231","130,414","131,784","114,329","115,688","135,406","133,976","144,829","136,080","124,851","134,710","121,667","126,057"
"640,25","140,575","139,965","127,365","115,737","86,875","137,673","130,465","134,227","134,533","137,663","133,096","138,453","134,363","130,420","105,161","125,549","140,433","134,247","139,816","59,118","135,802","123,590","135,135","140,273","98,622","105,720","133,512","134,831","88,359","137,682","112,124","134,400","132,359","136,561","121,257","123,624","134,933","132,127","131,469","133,239","132,296","92,043","124,155","132,935","117,882","119,788","124,743","90,716","118,010","129,871","114,394","126,231","134,920","134,690","129,541","134,253","133,606","126,233","118,978","130,008","132,508","131,359","72,076","133,092","134,518","136,002","133,555","120,729","135,757","122,880","136,288","93,614","117,325","115,000","136,459","96,096","136,222","139,357","108,833","136,886","137,116","132,978","132,445","133,990","131,104","132,710","117,545","120,459","136,784","134,833","144,986","135,110","124,794","134,841","121,769","128,006"
