File_Type,GValue
File_Version,3
GP,

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20220322_104651
MTP,1
Plate-ID,
Cal File Used,cal_white96square
Well_Distance_X_MM,9
Well_Distance_Y_MM,9
Well_Shape,Square
Spot_Shape,Rectangle
Rectangle_Spot_Size_X_MM,3.0
Rectangle_Spot_Size_Y_MM,3.0
Deviation_From_Center_X_MM,0.0
Deviation_From_Center_Y_MM,0.0
Deviation_From_Perfect_Parallelness_DEG,0.0
Geometric_Correction_MM,0.50
Ignore_Top_G_Pixel_Percent,25.0
Ignore_Bottom_G_Pixel_Percent,10.0

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,,Input_Image
400,35.067,32.137,31.584,31.161,31.708,32.443,31.737,31.008,31.682,30.463,30.722,28.494,33.861,35.480,41.392,37.792,31.902,33.145,33.304,30.986,30.927,30.427,31.880,30.512,34.220,36.110,34.096,32.169,31.592,29.929,28.110,30.347,30.190,29.920,29.082,31.482,33.524,32.604,31.451,32.157,33.161,28.335,29.545,29.931,31.475,29.171,26.892,30.047,32.194,36.143,34.716,32.120,30.835,29.624,29.714,30.153,29.612,30.067,30.380,29.302,33.255,34.380,33.833,31.922,29.298,30.953,28.049,30.569,31.459,28.059,28.516,30.392,32.163,31.410,34.427,32.782,31.351,30.922,28.955,30.186,30.129,28.514,28.341,29.627,31.200,32.314,31.525,30.306,30.055,32.163,30.065,30.606,30.016,29.316,30.308,28.061,,mtp01_20220322_172656.bmp
420,35.271,32.608,31.849,31.008,31.916,32.784,32.078,31.143,32.190,30.820,30.892,28.657,33.802,35.541,41.204,37.576,32.102,32.943,33.514,31.231,31.069,30.418,32.108,30.651,34.102,36.192,34.269,32.208,31.539,29.931,28.206,30.518,30.249,30.155,29.124,31.943,33.504,32.818,31.594,32.241,33.098,28.422,29.559,30.022,31.633,29.267,26.914,30.243,32.469,36.176,34.861,32.237,30.961,30.002,29.598,30.667,29.571,30.302,30.488,29.725,33.251,34.612,33.892,32.157,29.484,31.071,28.218,30.547,31.557,28.271,28.737,30.553,32.202,31.645,34.710,33.247,31.655,31.096,29.024,30.310,30.304,28.678,28.249,29.829,31.039,32.520,31.439,30.747,30.237,32.469,30.131,30.827,30.100,29.525,30.567,28.237,,mtp01_20220322_174655.bmp
440,35.080,32.531,31.916,30.918,32.065,33.012,31.975,31.216,32.520,30.922,30.939,28.565,33.749,35.661,40.769,36.884,32.018,32.622,33.747,31.033,31.175,30.322,32.227,30.539,34.061,36.224,34.243,31.945,31.361,29.729,28.035,30.463,30.194,30.306,29.259,31.900,33.420,32.578,31.608,32.075,32.782,28.525,29.514,30.008,31.761,29.412,26.955,30.525,32.288,35.939,34.773,32.367,31.149,30.065,29.824,30.902,29.686,30.447,30.414,29.757,33.210,34.492,33.878,32.127,29.363,31.184,28.073,30.525,31.363,28.282,28.841,30.498,32.022,31.500,34.829,33.188,31.637,31.161,29.122,30.224,29.978,28.602,28.094,30.061,30.906,32.431,31.522,30.475,30.086,32.371,30.065,30.755,30.012,29.625,30.671,27.896,,mtp01_20220322_180656.bmp
460,35.196,33.027,32.092,31.002,32.445,33.716,32.369,31.665,33.253,31.296,31.251,28.933,33.898,36.051,41.094,36.771,32.473,32.618,34.261,31.543,31.408,30.359,32.637,30.676,34.320,36.622,34.582,32.343,31.757,29.947,28.210,30.706,30.465,30.645,29.502,32.457,33.733,32.988,31.825,32.355,32.788,28.808,29.771,30.343,32.106,29.716,27.451,30.820,32.627,36.224,35.173,32.837,31.690,30.371,30.161,31.380,29.776,30.706,30.661,30.084,33.769,34.557,34.057,32.578,29.553,31.567,28.349,30.729,31.539,28.810,29.175,30.806,32.318,31.839,35.527,33.780,32.124,31.476,29.498,30.443,30.204,28.792,28.363,30.443,30.929,32.731,31.882,30.875,30.420,32.812,30.249,31.333,30.322,29.924,31.018,28.065,,mtp01_20220322_182655.bmp
480,35.263,33.361,32.331,31.012,32.841,33.745,32.751,31.910,34.008,31.696,31.553,29.059,34.255,36.151,41.022,36.506,32.633,32.445,34.447,31.596,31.547,30.461,32.796,30.798,34.380,36.702,34.727,32.345,31.857,29.922,28.441,30.945,30.463,30.833,29.700,32.445,34.022,33.061,31.953,32.488,32.790,29.039,29.945,30.451,32.404,29.829,27.616,30.996,32.924,36.212,35.384,33.027,31.992,30.551,30.535,31.545,29.922,30.896,30.714,30.178,33.722,34.739,34.276,32.922,29.671,31.867,28.629,30.839,31.657,29.037,29.486,30.882,32.386,31.967,35.743,34.014,32.259,31.747,29.633,30.739,30.206,29.037,28.376,30.847,31.071,32.955,31.941,31.153,30.586,33.127,30.365,31.625,30.445,30.202,31.106,28.014,,mtp01_20220322_184655.bmp
500,35.394,33.471,32.502,30.882,32.971,34.065,32.775,32.057,34.529,31.782,31.633,29.198,34.316,36.304,40.888,36.343,32.676,32.263,34.792,31.784,31.820,30.476,33.112,30.908,34.649,36.933,34.890,32.590,31.837,30.014,28.618,30.957,30.659,31.092,29.908,32.449,34.022,33.237,32.147,32.437,32.929,29.269,30.031,30.604,32.629,30.012,27.831,31.441,32.922,36.310,35.571,33.276,32.306,30.835,30.669,31.876,30.057,31.096,30.863,30.324,33.906,34.741,34.367,33.149,29.876,32.065,28.741,30.851,31.735,29.439,29.522,30.965,32.653,32.057,36.102,34.388,32.465,31.984,29.855,30.794,30.124,29.208,28.394,31.069,31.129,33.120,32.322,31.231,30.725,33.304,30.469,32.000,30.602,30.404,31.355,27.994,,mtp01_20220322_190655.bmp
520,35.088,33.704,32.616,30.818,33.125,33.916,32.945,32.214,34.765,31.994,31.686,29.308,34.478,36.435,40.755,35.996,32.767,32.257,34.765,31.814,31.916,30.724,33.022,31.041,34.835,36.875,34.880,32.684,32.004,30.100,28.673,31.090,30.612,31.149,29.969,32.296,34.137,33.092,32.327,32.506,32.925,29.418,30.294,30.771,32.698,30.151,27.927,31.404,33.178,36.392,35.667,33.188,32.839,30.976,30.780,31.869,30.227,31.082,30.890,30.251,34.027,34.767,34.382,33.210,30.118,32.192,28.984,30.851,31.620,29.778,29.816,31.094,32.637,32.222,36.251,34.706,32.661,32.286,30.059,31.043,30.165,29.284,28.376,31.275,30.951,33.165,32.378,31.418,30.825,33.559,30.749,32.396,30.620,30.767,31.512,28.031,,mtp01_20220322_192655.bmp
540,35.141,33.608,32.475,30.765,33.071,33.631,32.871,32.339,34.798,31.759,31.655,29.276,34.467,36.155,40.422,35.412,32.637,31.878,34.578,31.749,31.935,30.337,32.680,30.735,34.592,36.667,34.643,32.486,31.922,29.951,28.722,30.955,30.549,31.071,29.949,32.104,33.908,32.969,32.171,32.298,32.531,29.478,30.251,30.710,32.510,29.849,28.029,31.269,32.857,36.114,35.469,33.057,33.049,30.945,30.847,31.743,30.188,31.037,30.551,30.161,33.849,34.512,34.359,33.278,30.082,32.212,28.896,30.731,31.439,29.778,29.773,30.853,32.484,32.010,36.125,34.606,32.563,32.092,30.118,30.978,29.710,29.198,28.343,31.267,31.010,33.057,32.476,31.525,30.592,33.584,30.761,32.569,30.490,30.763,31.386,27.839,,mtp01_20220322_194656.bmp
560,35.365,34.027,32.867,30.871,33.459,33.833,33.176,32.620,35.265,31.890,31.869,29.529,34.908,36.527,40.771,35.327,32.839,32.194,34.706,32.025,32.178,30.698,32.678,30.935,34.912,36.837,34.941,32.861,32.151,30.204,28.908,31.186,30.731,31.365,30.206,32.098,34.420,32.998,32.314,32.459,32.810,29.996,30.582,30.720,32.873,29.908,28.273,31.639,33.161,36.275,35.706,33.310,33.861,31.114,31.149,31.884,30.351,31.024,30.543,30.365,34.161,34.745,34.629,33.627,30.367,32.518,29.194,30.947,31.506,30.247,30.025,31.086,32.829,32.316,36.255,35.184,32.820,32.480,30.406,31.249,29.878,29.431,28.416,31.680,31.175,33.392,32.743,31.704,30.996,33.929,31.359,33.294,30.637,31.371,31.684,28.118,,mtp01_20220322_200655.bmp
580,35.112,33.869,32.776,30.786,33.341,33.463,33.253,32.416,35.073,31.565,31.624,29.284,34.886,36.278,40.261,34.888,32.622,32.027,34.486,31.725,32.076,30.394,32.571,30.753,34.784,36.598,34.688,32.831,31.884,30.161,28.980,31.016,30.718,31.149,30.096,31.776,34.257,32.812,32.202,32.380,32.675,29.831,30.575,30.502,32.678,29.843,28.220,31.510,32.863,36.235,35.422,33.104,34.414,31.024,30.951,31.496,30.292,31.063,30.451,29.947,33.994,34.543,34.573,33.363,30.298,32.418,29.235,30.784,31.243,30.135,29.910,30.825,32.684,32.176,36.002,34.863,32.606,32.276,30.339,31.359,29.820,29.367,28.278,31.586,30.980,33.090,32.673,31.845,30.782,33.837,31.425,33.590,30.422,31.657,31.398,27.839,,mtp01_20220322_202655.bmp
