File_Type,GValue
File_Version,1
GP,
MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210126_104027
MTP,2
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
600,"39,020","31,092","29,810","30,900","102,694","26,949","34,712","27,312","29,569","31,020","28,751","32,886","30,088","27,700","31,516","27,063","26,206","28,257","26,871","25,653","26,792","35,333","27,743","28,675","28,612","31,416","31,992","27,896","24,900","26,490","25,655","25,296","31,167","27,010","27,288","29,659","80,588","48,669","27,263","26,263","27,224","26,100","25,853","25,075","30,975","25,647","27,429","28,488","27,939","25,090","25,351","26,178","24,157","26,149","25,290","26,155","29,341","25,843","24,580","33,394","29,014","27,520","28,653","27,222","28,296","27,271","29,894","26,096","28,508","33,524","27,220","28,035","29,922","37,708","30,347","29,251","28,963","27,398","29,449","27,076","28,053","27,237","28,755","30,463","33,437","40,073","31,551","30,453","31,990","33,859","43,473","30,214","29,214","28,984","30,965","41,608"
620,"42,867","30,408","29,504","30,510","103,351","26,786","36,373","27,133","29,590","31,835","28,278","33,327","30,467","27,212","31,802","26,831","26,110","27,696","26,982","25,363","26,537","37,849","27,810","28,839","28,600","30,735","31,286","27,445","24,563","27,302","25,241","25,075","30,535","27,137","26,880","29,288","87,671","57,980","26,916","25,971","26,882","25,780","25,967","24,869","33,520","25,353","27,037","28,125","27,682","24,757","25,231","26,082","23,961","25,947","24,935","25,902","31,092","25,682","24,384","36,988","29,243","27,194","29,875","26,835","27,818","27,700","29,408","25,718","28,292","32,443","27,161","27,714","31,092","41,384","29,553","29,227","28,449","27,190","28,882","27,212","27,790","27,855","28,406","30,686","33,022","38,949","30,992","30,090","31,445","33,057","48,825","29,878","29,063","30,259","30,445","45,080"
640,"49,637","30,553","29,841","30,773","106,812","27,069","39,157","27,488","30,333","33,959","28,596","35,267","31,637","27,400","33,398","26,922","26,476","27,849","28,094","25,388","26,902","41,371","28,429","29,794","29,237","31,008","31,139","27,533","24,665","29,616","25,467","25,210","30,671","28,096","27,116","29,325","98,612","66,206","26,967","26,108","26,545","25,763","26,990","24,992","37,857","25,563","27,233","28,982","28,057","24,763","25,631","26,245","24,149","26,035","25,076","25,933","35,006","25,843","24,463","42,616","30,863","27,131","32,565","26,839","27,927","29,045","29,459","25,843","28,755","32,227","28,120","27,857","33,749","46,420","29,420","29,596","28,706","27,461","28,820","27,722","27,771","29,557","28,441","31,890","33,006","39,080","31,045","30,398","31,625","33,143","58,029","30,165","29,686","33,037","30,516","52,986"
660,"57,200","30,547","30,104","30,876","109,402","26,953","42,929","27,471","31,088","36,424","28,425","37,416","32,812","27,416","35,343","26,951","26,908","27,876","29,455","25,510","27,396","45,657","29,071","31,025","30,229","30,731","30,778","27,492","24,682","32,096","25,461","25,286","30,602","29,098","27,020","29,300","104,369","71,457","26,904","26,037","26,688","25,651","28,533","25,247","43,918","25,445","27,202","29,851","28,122","24,812","25,816","26,357","24,224","26,180","25,031","25,737","39,396","25,788","24,518","48,716","32,853","27,200","36,147","26,676","27,731","31,790","29,512","25,671","29,410","31,892","29,376","27,796","37,278","51,516","29,308","30,210","28,839","27,488","28,673","28,075","27,729","32,053","28,424","33,465","32,975","38,688","30,992","30,733","31,480","33,084","69,271","30,300","30,206","36,849","30,635","62,178"
680,"67,386","30,069","30,371","30,998","110,890","26,931","47,492","27,422","32,614","39,443","28,488","40,445","34,214","27,341","37,953","26,867","27,614","27,669","31,710","25,431","28,012","50,639","29,812","32,396","31,651","30,745","30,604","27,371","24,551","35,086","25,351","25,318","30,376","30,767","26,935","29,204","107,094","75,280","26,724","25,871","26,396","25,496","31,353","25,192","51,688","25,422","27,029","31,231","28,631","24,731","26,076","26,545","24,310","26,288","24,951","25,747","45,584","25,778","24,541","55,725","36,510","26,912","40,094","26,551","27,349","35,104","29,527","25,455","30,216","31,292","30,953","27,518","41,784","56,024","29,002","30,900","28,859","27,612","28,490","28,431","27,647","35,514","28,288","35,149","32,816","38,169","30,808","30,953","31,363","32,775","77,512","30,494","31,151","40,808","30,371","67,471"
700,"75,406","29,967","30,710","31,455","114,204","26,975","53,345","27,535","34,869","43,237","28,622","43,204","35,712","27,355","41,347","27,014","29,088","27,573","35,002","25,427","29,143","53,210","30,835","34,300","34,029","30,639","30,124","27,402","24,524","39,016","25,247","25,431","30,098","32,937","27,006","28,986","104,304","76,112","26,725","25,775","26,276","25,327","34,622","25,294","62,239","25,473","27,145","33,282","29,108","24,667","26,506","26,704","24,706","26,837","24,824","25,637","54,884","25,976","24,751","67,224","40,653","26,922","46,322","26,463","27,220","39,269","29,345","25,410","31,696","30,906","32,518","27,206","47,006","61,898","28,918","32,100","29,231","28,061","28,276","28,786","27,633","41,063","28,249","37,508","32,869","38,084","30,727","31,747","31,076","32,525","86,802","30,810","32,780","46,371","30,278","70,151"
720,"82,924","29,669","31,290","31,990","115,057","26,776","59,533","27,286","37,484","47,225","28,367","46,612","36,714","26,755","45,288","26,624","31,008","27,378","39,063","25,139","30,620","56,784","31,802","35,118","36,284","30,769","29,796","26,904","24,284","42,522","24,971","25,388","29,586","34,380","26,671","28,688","101,463","77,594","26,253","25,584","25,825","24,988","38,651","25,186","62,922","25,245","26,682","35,808","29,876","24,467","26,749","26,724","25,118","27,082","24,708","25,439","65,851","25,675","24,525","73,686","45,661","26,539","53,124","26,063","26,943","43,461","29,549","25,075","33,129","30,273","34,835","27,224","53,110","64,657","28,222","33,171","29,645","27,973","27,939","28,520","27,275","46,837","27,975","39,063","32,418","37,118","30,096","32,235","30,763","32,235","95,714","31,037","34,425","53,098","30,006","70,159"
740,"91,622","29,725","32,659","33,543","120,278","26,929","69,639","27,520","41,545","53,912","28,557","52,286","38,896","27,008","51,588","26,853","34,398","27,508","44,927","25,322","33,288","59,600","33,524","37,922","40,169","31,727","29,767","27,031","24,429","48,500","25,035","25,851","29,978","37,304","26,876","28,743","104,918","83,492","26,361","25,669","25,918","24,924","45,663","25,778","60,786","25,416","26,814","40,216","31,488","24,682","27,892","27,373","26,402","28,155","24,892","25,490","76,875","25,824","24,912","77,061","53,153","26,698","63,782","26,255","26,937","51,445","30,343","25,143","35,320","30,455","38,543","27,249","62,675","70,859","28,337","35,225","30,843","28,908","28,143","28,796","27,553","57,320","28,051","42,386","32,688","37,175","30,392","33,976","31,092","32,359","105,361","32,614","37,641","64,022","30,114","73,090"
760,"98,549","29,298","33,702","34,908","121,514","26,806","75,175","27,306","45,486","61,145","28,355","57,047","39,584","26,604","57,892","26,776","37,551","27,141","51,451","25,180","36,227","61,320","34,880","39,224","43,529","32,302","29,306","26,759","24,365","54,541","24,778","26,059","29,351","38,769","26,412","28,437","103,959","87,782","26,045","25,414","25,294","24,731","52,957","25,886","56,900","25,288","26,588","44,751","33,204","24,455","28,808","27,696","28,392","29,933","24,769","25,235","85,967","25,688","25,131","79,729","61,371","26,384","74,102","25,904","26,635","60,308","30,896","24,976","37,661","29,724","41,445","27,075","72,480","74,792","27,927","37,008","32,157","29,447","27,743","28,498","27,210","67,678","27,749","44,102","32,749","36,124","29,939","35,318","30,720","31,871","106,806","34,280","40,851","75,027","29,780","74,402"
780,"107,324","29,343","35,022","37,296","126,190","26,939","83,863","27,606","52,112","70,169","28,631","63,512","41,282","26,645","66,702","27,141","42,633","27,333","60,869","25,355","40,339","65,631","36,814","40,769","48,557","33,935","29,275","26,859","24,416","57,388","24,896","26,894","29,429","41,284","26,504","28,467","107,202","94,159","26,147","25,508","25,310","24,675","63,835","26,525","54,908","25,294","26,567","51,488","36,069","24,553","30,596","28,557","32,076","33,024","24,900","25,253","96,400","25,702","25,735","87,804","71,747","26,363","83,345","25,945","26,561","75,612","32,218","25,027","41,186","29,555","46,245","27,073","78,269","81,363","27,924","40,018","34,275","30,535","27,880","28,482","27,302","78,357","27,716","46,331","33,543","36,241","30,025","37,741","30,745","31,941","106,737","37,469","45,939","82,827","29,871","77,686"
800,"112,606","29,351","36,671","40,398","129,510","27,018","93,255","27,731","58,820","79,157","28,816","68,425","42,663","26,606","75,086","27,394","48,239","27,290","71,349","25,273","45,876","67,951","38,955","41,394","54,125","36,188","29,120","26,673","24,422","59,824","24,853","27,900","29,333","42,843","26,302","28,265","108,492","93,153","26,012","25,402","25,241","24,400","75,655","27,198","53,573","25,259","26,488","59,700","38,988","24,500","32,643","29,388","36,616","37,059","24,963","25,112","105,525","25,675","26,390","91,637","80,610","26,239","92,410","25,792","26,494","83,710","34,067","24,992","45,020","29,169","51,714","26,929","81,418","83,814","27,747","43,878","36,998","32,475","27,657","28,386","27,227","88,220","27,651","47,571","34,690","36,104","30,024","40,216","30,686","31,780","106,308","41,286","53,171","89,080","29,818","79,825"
820,"115,441","28,910","37,708","43,878","131,692","26,953","100,886","27,957","65,302","87,420","29,322","71,667","43,898","26,602","81,173","27,824","54,796","27,108","80,327","25,276","52,671","69,073","41,202","41,586","59,731","38,678","28,827","26,694","24,525","62,641","24,776","29,039","29,004","43,422","26,439","28,212","111,461","92,378","26,029","25,324","25,196","24,461","83,518","28,343","55,943","25,324","26,588","69,708","43,053","24,353","34,780","30,586","41,833","41,510","25,273","25,088","110,494","25,798","27,475","93,963","88,380","26,231","103,459","25,810","26,263","89,708","35,988","25,047","47,661","28,935","56,057","26,645","85,520","83,388","27,696","47,231","39,247","33,910","27,445","28,263","27,198","98,957","27,659","47,824","36,053","35,516","29,806","41,424","30,355","31,580","107,829","46,724","61,112","91,620","29,833","81,094"
840,"117,720","28,996","38,551","48,971","134,033","26,904","103,775","28,237","72,704","101,369","29,824","74,375","45,067","26,443","87,292","28,563","61,678","27,139","87,398","25,404","60,716","69,916","43,627","42,190","66,878","41,267","28,739","26,433","24,553","66,673","24,871","30,808","29,116","45,184","26,416","28,043","114,157","91,135","25,994","25,357","25,025","24,267","87,733","30,310","53,443","25,212","26,422","79,296","48,724","24,406","37,206","32,163","48,667","45,692","25,749","24,990","112,300","25,769","29,059","95,229","95,431","26,078","110,416","25,676","26,280","93,182","38,820","25,014","51,296","28,816","61,610","26,892","86,155","81,751","27,651","52,429","43,533","36,549","27,343","28,194","27,202","110,480","27,576","48,588","37,712","35,592","29,927","42,471","30,614","31,525","109,184","54,561","72,494","95,108","29,782","83,188"
860,"119,506","28,976","38,508","54,665","135,925","26,984","105,824","28,892","76,551","107,092","30,590","75,390","45,841","26,463","95,331","29,737","65,965","27,137","91,708","25,522","69,643","70,182","46,204","42,049","72,755","44,839","28,506","26,331","24,571","69,529","24,947","32,035","28,827","45,318","26,222","27,967","116,576","91,641","25,996","25,384","25,000","24,212","91,988","32,714","50,692","25,276","26,341","84,463","54,741","24,424","39,022","33,492","55,418","51,218","26,496","24,953","112,971","25,631","30,580","96,145","100,884","26,033","116,239","25,647","26,253","97,686","41,186","24,961","52,680","28,478","66,110","26,688","85,510","82,678","27,559","56,763","47,747","38,524","27,163","27,986","27,175","113,408","27,467","48,312","38,925","35,127","29,527","41,933","30,412","31,418","110,482","64,024","79,096","97,496","29,753","83,325"
880,"121,608","28,786","38,759","60,767","136,884","26,945","107,284","29,637","81,412","107,971","31,731","76,984","47,247","26,439","100,978","31,420","71,741","27,173","93,086","25,575","78,122","70,624","49,876","41,973","78,671","49,765","28,318","26,327","24,771","75,041","25,018","33,963","28,843","46,014","26,288","27,794","119,033","95,369","25,792","25,331","24,937","23,988","92,912","36,229","48,718","25,427","26,196","89,898","63,686","24,404","41,508","35,524","62,896","59,267","27,508","24,867","113,461","25,712","32,761","96,812","104,073","25,963","118,798","25,531","26,133","100,549","44,535","24,886","56,053","28,420","71,045","26,612","85,325","83,618","27,427","62,302","54,061","41,963","27,092","27,967","27,214","114,488","27,459","49,041","40,425","35,276","29,504","41,631","30,420","31,314","111,710","76,002","87,325","100,545","29,810","84,892"
900,"124,147","28,763","38,996","60,400","139,549","27,018","109,394","30,814","85,771","109,088","32,876","77,622","48,433","26,557","104,173","33,382","76,378","27,257","93,247","25,694","85,249","69,469","53,404","42,067","84,986","56,486","28,110","26,249","24,967","79,486","25,055","35,631","28,563","46,065","26,310","27,839","120,618","97,963","25,825","25,216","24,812","23,990","91,898","39,482","47,255","25,461","26,396","93,888","67,653","24,353","42,980","36,765","67,865","68,296","28,645","24,802","113,990","25,808","34,714","98,124","104,800","25,855","120,255","25,363","26,124","103,263","47,986","24,937","57,935","28,053","72,908","26,649","88,820","84,869","27,451","66,855","61,018","43,839","27,288","27,953","27,598","115,398","27,575","48,641","41,239","35,151","29,582","40,533","30,449","31,394","113,173","81,357","98,318","104,571","29,761","84,835"
920,"126,331","28,353","38,851","56,729","139,931","26,669","111,853","31,949","90,563","109,596","34,271","77,943","49,475","26,418","106,651","34,896","80,090","27,043","94,882","25,796","92,561","69,059","57,861","41,712","91,892","59,820","27,635","25,822","25,047","81,949","25,039","36,869","28,351","46,147","26,043","27,043","122,975","97,722","25,537","25,008","24,602","23,724","92,490","43,547","46,302","25,441","26,298","95,224","69,116","24,322","43,496","37,845","70,718","77,137","30,463","24,690","115,408","25,669","36,657","97,880","105,618","25,627","122,294","25,473","26,016","106,408","50,820","24,767","60,406","27,827","73,710","26,235","92,729","86,306","27,225","70,575","61,533","45,696","27,345","27,871","27,575","114,361","27,339","48,318","40,159","35,518","29,459","39,845","30,353","31,310","114,390","87,498","103,451","108,214","29,510","84,692"
940,"126,606","28,673","38,935","54,100","137,686","26,925","111,939","33,782","95,571","109,351","35,453","78,625","50,253","26,831","106,706","37,467","78,496","26,976","97,194","26,096","98,761","68,304","62,516","41,792","96,351","58,573","27,743","25,965","25,510","82,555","25,361","38,694","28,431","46,884","25,945","27,451","122,227","99,267","25,549","24,969","24,529","23,549","92,976","48,586","45,486","25,575","26,304","92,796","69,208","24,200","44,304","38,329","73,647","83,753","32,300","24,471","115,525","25,639","38,157","96,429","106,396","25,543","122,084","25,320","25,827","108,190","52,663","24,727","62,814","27,610","74,125","26,347","96,757","87,520","27,073","74,561","59,241","47,041","27,657","27,990","27,902","111,390","27,531","48,263","39,092","36,300","29,306","39,204","30,157","31,008","115,192","91,912","105,241","109,629","29,602","83,755"
960,"131,386","28,792","39,039","53,222","139,488","27,208","114,851","36,473","98,233","111,839","37,120","79,365","51,690","27,241","111,273","40,424","79,986","27,192","101,724","26,808","105,176","69,106","67,582","42,100","100,908","60,492","27,731","26,075","26,469","86,151","25,982","40,192","28,408","47,345","26,306","27,653","123,810","102,490","25,727","25,206","24,665","23,678","98,216","53,147","44,616","26,100","26,847","92,892","70,655","24,214","45,445","38,771","78,720","92,778","34,920","24,667","119,200","25,967","39,233","96,731","109,849","25,733","125,773","25,580","25,967","112,906","54,702","24,951","65,376","27,755","72,967","26,439","102,529","89,729","27,090","78,647","58,392","47,012","28,412","28,449","28,582","112,945","28,002","47,961","37,927","36,906","29,251","38,463","30,137","31,288","118,490","94,906","107,269","113,655","29,765","84,033"
980,"134,855","29,153","39,498","53,288","142,024","27,294","116,567","38,859","99,235","113,218","38,380","80,349","52,447","27,943","114,363","43,586","79,398","27,245","105,004","27,504","109,118","69,273","74,306","41,722","103,586","60,398","27,643","26,092","27,410","89,555","26,625","41,990","28,522","49,741","26,233","27,743","125,635","105,892","25,680","25,218","24,467","23,406","101,247","56,118","44,735","26,510","27,086","93,363","70,408","24,347","46,704","38,947","81,347","99,894","37,959","24,580","121,327","25,894","40,247","97,098","112,480","25,624","127,559","25,747","26,031","114,575","56,153","24,918","68,076","27,631","73,127","26,347","107,678","92,320","27,084","84,292","55,816","48,682","29,476","28,753","29,904","114,547","28,324","48,373","37,045","39,114","29,502","38,257","30,292","31,316","120,833","95,424","108,651","115,237","29,857","84,290"
1000,"135,241","29,408","39,120","52,267","144,249","27,263","117,051","41,463","99,978","114,208","38,408","80,206","52,345","28,873","117,669","46,275","78,588","27,112","107,996","28,365","111,696","69,220","77,910","41,324","106,229","59,869","27,388","25,843","28,933","94,304","27,247","43,194","28,363","51,073","26,076","27,731","126,888","108,518","25,602","25,161","24,418","23,237","104,920","56,139","43,743","27,035","27,402","95,963","70,484","24,208","47,855","38,510","82,614","106,198","40,402","24,480","123,684","25,900","40,392","96,359","114,947","25,480","128,988","25,780","25,927","116,435","56,776","24,914","68,559","27,620","72,157","26,198","111,990","95,033","26,847","90,273","54,735","48,822","30,637","29,337","31,092","116,108","29,067","47,688","35,976","40,525","29,241","37,545","30,067","31,196","122,210","93,786","109,939","117,112","29,896","83,739"
1020,"137,375","29,945","39,212","51,900","144,071","27,465","117,851","43,751","99,545","115,686","38,571","80,433","51,951","30,237","120,476","49,122","81,129","27,227","110,702","30,312","114,600","70,810","82,988","41,106","108,880","57,659","27,251","25,800","31,251","99,994","28,361","44,782","28,229","53,029","26,006","28,247","127,984","111,325","25,571","25,200","24,343","23,222","108,016","55,843","42,990","28,141","28,098","96,635","72,469","24,218","49,269","38,137","83,341","112,000","43,624","24,584","125,382","26,000","40,737","95,596","117,125","25,445","130,218","25,951","25,978","118,473","56,916","24,763","69,588","27,531","72,635","26,159","115,537","98,551","26,806","90,241","54,498","48,349","32,012","30,394","33,053","116,998","30,369","47,175","35,357","43,073","29,224","36,927","30,025","31,237","123,722","92,480","111,694","120,086","29,949","82,716"
1040,"138,908","30,931","39,208","51,696","144,420","27,627","119,065","45,173","100,778","117,631","38,555","79,684","51,373","32,271","123,010","52,512","83,602","27,222","112,992","32,604","116,824","70,657","87,694","40,814","111,016","55,880","27,224","25,825","33,712","104,553","29,669","45,576","28,386","55,722","26,084","28,859","128,996","113,149","25,625","25,414","24,508","23,100","109,763","55,616","42,849","30,182","29,069","96,735","75,125","24,180","50,924","37,978","85,780","116,798","47,141","24,733","127,075","26,200","41,449","95,478","118,765","25,384","131,820","26,351","26,104","120,069","56,629","24,808","71,031","27,478","74,294","26,125","118,925","101,908","26,661","89,441","52,294","49,116","34,698","31,957","35,927","118,425","32,249","46,788","34,606","46,241","29,267","36,724","30,129","31,229","124,500","94,775","113,963","122,733","30,410","82,708"
1060,"139,080","31,812","38,988","50,902","144,106","27,861","120,127","45,678","102,100","118,690","38,143","78,286","50,739","34,545","126,167","55,951","83,027","27,118","115,341","35,100","117,986","73,769","92,500","40,586","113,482","54,890","27,153","25,704","36,286","109,573","31,855","46,396","28,318","59,586","26,129","29,598","129,627","115,096","25,549","25,502","24,418","23,178","112,418","54,853","42,018","32,627","30,263","95,504","77,924","24,208","52,724","37,310","85,514","120,914","50,596","24,845","128,061","26,463","41,490","94,614","120,512","25,310","133,271","26,935","26,159","122,237","56,222","24,888","72,106","27,555","76,586","26,088","122,188","106,067","26,896","88,992","49,476","48,822","36,718","33,806","38,892","120,704","34,282","46,161","34,094","49,812","29,327","36,204","30,192","31,161","125,618","97,855","116,488","125,139","31,139","81,855"
1080,"139,784","33,035","39,041","50,616","144,237","28,265","121,080","46,427","103,731","120,875","37,882","77,306","50,269","37,247","128,335","60,439","82,778","27,296","117,157","38,269","119,300","73,720","93,339","40,214","115,439","54,127","27,075","25,584","39,339","113,690","34,327","47,002","28,208","65,539","26,155","30,818","130,161","116,504","25,598","26,071","24,453","23,108","114,649","54,898","42,139","35,825","32,284","96,027","81,490","24,253","55,841","37,455","87,871","124,010","54,986","25,184","129,443","26,714","41,998","93,955","123,133","25,167","134,714","27,986","26,261","124,710","56,520","24,886","74,320","27,455","80,304","26,055","124,543","108,698","26,763","88,771","48,186","49,602","38,496","36,010","41,545","121,865","36,912","46,104","33,771","54,665","29,522","36,139","30,169","31,208","127,133","102,076","119,055","126,892","31,690","81,763"
1100,"140,208","33,975","38,629","50,045","143,982","28,798","121,880","46,041","105,251","122,098","37,451","76,041","49,939","40,300","129,935","62,847","83,673","27,196","118,816","42,275","120,510","75,082","93,655","40,147","117,602","53,559","26,775","25,461","42,416","117,331","36,890","47,467","28,039","70,188","26,069","32,427","129,886","118,320","25,690","26,714","24,410","23,078","116,233","53,984","41,884","39,557","34,735","95,833","84,008","24,061","58,876","36,792","89,155","125,649","59,459","25,492","130,180","27,247","42,120","92,555","125,200","25,096","136,367","29,584","26,233","125,882","56,280","24,820","75,816","27,457","83,980","26,045","126,527","111,188","26,578","92,171","47,102","49,735","40,394","38,898","44,249","122,959","39,957","45,429","33,531","59,047","29,394","36,047","30,071","31,186","127,700","106,078","121,561","128,686","32,724","81,847"
1120,"140,088","35,445","38,765","49,251","143,918","29,398","122,743","46,282","108,478","123,490","37,229","73,484","51,002","43,229","131,394","65,049","84,780","27,192","121,167","46,949","122,449","80,365","91,263","39,818","119,608","53,363","26,665","25,620","44,698","120,520","40,104","48,243","28,145","75,139","25,947","34,890","129,851","120,476","25,724","28,037","24,292","22,990","119,755","53,131","41,747","43,937","37,353","97,649","87,278","24,106","62,073","36,120","90,416","126,961","65,284","25,890","129,822","27,869","42,633","92,186","128,304","24,933","138,182","31,408","26,463","127,743","55,714","24,692","78,933","27,306","90,396","26,073","128,641","113,808","26,543","94,184","46,635","50,680","41,908","42,729","45,643","123,512","43,722","45,255","33,347","64,357","29,747","36,165","30,112","31,088","128,973","109,747","124,373","130,173","33,969","82,429"
1140,"140,041","35,822","38,994","49,143","144,061","30,298","123,669","46,396","110,298","124,775","36,984","72,255","52,225","46,137","134,780","68,404","87,561","27,265","123,959","53,075","124,143","81,202","90,673","39,827","121,571","52,980","26,682","25,480","46,206","122,869","44,429","48,351","28,137","79,984","25,975","37,608","129,965","122,255","25,769","29,341","24,320","22,980","122,208","53,184","42,637","49,696","41,327","99,708","90,745","24,149","66,173","35,902","90,678","128,116","72,206","26,906","130,010","28,871","43,329","91,663","128,916","24,998","138,275","34,594","26,920","128,010","55,745","24,694","81,914","27,447","95,980","26,145","129,965","116,147","26,639","96,537","46,288","51,802","43,524","47,978","46,300","124,084","47,816","45,310","33,353","71,420","30,043","36,829","30,051","31,029","129,639","113,975","126,249","131,659","35,894","83,298"
1160,"140,273","36,684","39,290","49,398","144,141","31,953","124,529","46,424","111,522","126,194","36,710","70,480","54,224","48,541","135,959","70,249","89,949","27,312","125,843","60,306","125,900","80,322","92,194","39,967","123,080","52,057","26,594","25,651","47,008","125,180","49,180","48,502","28,192","86,782","26,018","40,271","130,053","124,355","26,084","30,725","24,302","23,020","123,645","53,459","43,343","56,800","46,925","99,659","93,839","24,225","70,765","35,680","89,916","128,778","78,471","28,275","129,994","29,931","43,482","90,737","129,976","24,973","138,339","37,847","27,565","129,100","56,071","24,720","84,665","27,427","99,655","26,198","131,578","118,343","26,739","99,410","46,122","53,151","44,776","54,620","46,227","124,625","52,127","45,045","33,792","79,157","30,463","37,818","30,075","31,035","130,973","118,847","129,286","132,867","38,488","84,039"
1180,"139,814","36,884","39,561","49,465","143,986","33,710","125,447","45,990","113,180","126,773","36,522","68,776","56,961","50,680","136,580","70,998","91,667","27,231","127,190","67,057","128,600","80,525","92,978","40,047","124,943","51,710","26,635","25,720","47,637","127,080","54,725","48,339","28,051","91,037","26,151","42,257","130,137","126,557","26,455","32,378","24,361","22,992","124,745","53,814","44,176","64,475","53,467","101,712","96,527","24,163","76,359","35,418","89,404","131,357","82,216","30,161","130,508","31,396","43,198","89,775","130,171","24,935","138,318","42,076","28,725","129,545","55,990","24,714","87,033","27,394","101,527","26,357","132,955","120,837","26,678","100,567","46,012","54,098","44,618","62,518","45,418","125,733","55,229","44,969","33,590","87,080","30,794","38,806","29,992","31,088","132,606","121,522","130,567","134,131","40,471","86,233"
1200,"137,876","36,635","39,988","49,763","142,120","35,718","124,651","45,816","114,498","126,410","36,084","67,265","59,933","51,561","134,731","72,016","92,175","27,184","126,518","72,614","125,814","79,696","94,980","39,998","125,837","50,447","26,298","25,596","47,576","127,647","60,198","48,127","28,014","95,218","25,896","44,075","128,602","127,186","26,808","34,404","24,082","22,804","124,420","54,349","45,241","72,057","61,786","104,249","97,875","24,218","79,898","34,847","90,841","130,284","85,284","32,180","128,614","32,649","43,243","88,537","129,467","24,741","136,794","47,527","29,745","128,310","55,494","24,624","88,959","27,331","103,120","26,457","132,349","121,482","26,506","101,863","45,676","55,839","44,722","69,622","44,625","125,212","57,800","44,973","34,043","89,618","31,478","40,208","29,841","30,975","132,484","122,463","130,604","133,800","42,527","86,549"
1220,"139,849","37,376","41,271","51,245","144,088","38,896","127,504","46,129","118,471","129,422","36,302","66,522","65,410","52,988","136,167","74,876","95,610","27,396","128,773","76,945","128,704","81,361","98,529","40,820","129,257","50,802","26,580","26,010","48,388","130,969","67,410","48,863","28,225","100,402","25,976","48,786","130,318","131,204","27,647","37,490","24,220","23,012","126,292","56,020","47,710","81,980","72,229","109,380","100,439","24,651","83,114","34,855","92,535","132,386","90,667","35,588","130,102","34,518","43,441","89,294","130,706","24,790","138,424","55,269","31,506","130,120","56,422","24,690","93,602","27,296","107,575","26,851","135,588","124,825","26,714","107,359","46,353","58,635","45,094","77,357","44,359","127,812","60,149","45,384","35,320","97,075","32,965","42,547","30,127","31,200","135,363","126,533","134,082","136,351","45,655","90,957"
1240,"139,473","37,310","42,347","52,839","143,839","41,796","128,133","46,312","121,165","130,973","36,047","66,029","70,631","53,210","136,194","78,396","99,992","27,418","129,820","81,298","129,020","83,667","101,592","41,390","131,249","49,914","26,504","26,225","47,812","132,490","72,200","48,780","28,157","104,784","26,169","50,518","130,196","133,016","28,618","41,382","24,178","22,951","127,153","58,235","50,322","89,278","82,357","113,853","102,035","25,067","82,600","34,549","94,839","131,592","93,657","38,371","129,876","35,753","43,453","89,222","130,035","24,751","138,312","57,716","32,896","130,067","56,084","24,724","97,325","27,249","110,673","27,586","136,590","126,692","26,675","112,363","46,653","61,690","44,849","79,282","43,778","127,986","62,290","45,604","37,041","102,547","34,522","45,782","30,122","31,196","135,857","128,992","135,153","136,898","47,788","93,586"
1260,"139,076","37,106","43,694","54,239","143,996","44,271","128,127","46,092","122,400","131,712","35,718","65,678","74,712","52,841","135,912","81,206","101,151","27,308","130,549","84,606","128,555","84,322","103,643","42,371","132,059","49,012","26,424","26,645","47,129","133,645","77,369","48,308","27,914","108,929","26,027","50,029","129,798","134,031","29,869","46,124","24,155","22,871","127,000","61,527","53,055","95,331","86,894","115,153","103,531","25,480","82,196","34,182","91,761","131,357","97,004","41,233","129,661","36,194","42,753","88,382","129,775","24,635","138,237","57,969","34,355","128,884","55,418","24,584","101,024","27,231","113,457","28,253","137,139","128,359","26,610","116,173","47,014","64,947","43,576","80,341","41,920","128,202","62,202","45,745","39,259","106,159","36,257","49,080","30,104","31,145","136,439","130,927","136,059","137,304","49,269","95,920"
1280,"139,257","37,827","46,451","58,041","143,880","47,959","129,102","46,937","124,412","132,441","36,051","65,925","80,302","53,139","136,516","84,180","103,131","27,443","130,792","82,235","128,651","83,792","107,471","43,441","133,816","48,712","26,516","27,373","47,214","134,790","84,225","48,529","28,012","112,263","26,443","49,606","130,249","135,225","32,100","51,067","24,188","22,996","126,965","66,722","56,937","104,139","97,696","118,051","104,837","26,551","82,675","34,161","92,390","130,759","99,608","45,712","129,467","36,271","43,375","89,288","129,810","24,727","138,096","58,376","35,692","128,810","55,643","24,616","105,333","27,292","116,212","29,792","138,898","129,194","26,753","119,055","47,576","69,476","44,076","83,549","41,810","130,125","64,127","46,735","42,604","109,651","38,592","55,127","30,220","31,161","136,735","133,239","137,292","136,586","51,551","99,090"
