File_Type,GValue
File_Version,1
GP,

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210126_104026
MTP,1
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
"2560,25","143,931","138,037","121,643","138,157","131,459","132,796","133,910","137,271","139,990","142,457","136,927","111,776","138,225","126,237","124,392","138,688","139,933","133,422","123,675","135,525","22,598","133,529","133,933","141,565","141,349","129,218","128,365","128,988","20,253","125,702","128,414","130,973","21,224","124,829","128,227","133,167","128,675","129,869","128,522","119,955","118,104","131,639","127,380","130,716","128,149","130,769","130,290","121,233","134,986","126,724","124,582","127,792","127,788","117,349","127,488","118,225","121,639","111,149","130,878","133,965","138,237","129,810","141,912","133,022","118,631","135,106","126,127","127,533","128,900","120,702","130,506","120,606","116,784","107,878","135,124","124,016","20,731","21,798","20,492","117,357","135,331","127,292","116,231","108,963","123,588","133,098","137,451","142,667","135,792","136,359","134,343","130,714","132,584","127,290","123,510","117,573"
2580,"143,951","138,371","122,196","138,600","131,845","132,959","134,294","137,861","140,120","142,975","136,992","112,722","138,567","126,341","125,280","138,686","139,996","133,543","123,767","135,910","22,741","133,914","134,302","141,349","141,765","129,516","128,078","128,678","20,384","125,986","128,939","131,178","21,275","125,143","128,237","133,218","129,175","129,961","127,596","120,153","118,592","131,857","127,273","130,573","127,886","130,406","130,333","120,743","135,043","126,822","124,318","128,655","127,475","117,655","127,661","119,094","122,094","111,206","130,959","133,939","138,333","129,998","141,939","132,675","117,822","135,043","125,769","127,422","128,702","120,790","130,620","119,675","116,316","108,184","135,088","120,996","20,763","21,845","20,486","117,139","135,451","127,312","116,559","108,976","123,931","133,098","138,673","142,745","135,912","136,300","134,443","130,616","132,292","127,218","123,567","117,308"
"2600,25","144,165","137,616","121,982","138,098","131,914","132,922","134,304","137,847","140,286","142,865","137,153","112,053","138,145","126,137","125,120","138,614","140,020","133,882","123,520","135,271","22,673","133,910","134,220","141,431","141,684","129,141","128,102","128,531","20,351","125,578","128,635","131,145","21,284","124,892","128,157","133,012","128,443","129,763","127,933","119,339","118,029","131,551","127,139","130,516","128,063","130,625","130,341","120,829","134,575","127,039","124,465","127,929","127,378","116,998","127,869","117,922","121,361","112,245","130,814","133,608","138,249","129,996","142,057","132,341","117,722","134,831","125,525","127,251","128,775","120,606","130,227","120,141","116,145","108,069","135,280","122,418","20,788","21,884","20,518","117,163","135,518","126,996","116,376","109,447","123,427","132,790","138,276","142,384","135,759","136,343","134,665","130,400","131,980","126,969","123,255","117,596"
"2620,25","144,288","137,543","121,710","138,588","132,559","132,390","134,143","137,422","140,163","142,753","137,175","111,553","138,078","126,124","124,176","138,371","140,224","133,073","123,257","135,412","22,610","133,739","134,167","142,018","142,080","129,259","127,851","128,502","20,365","125,720","128,708","130,927","21,149","124,875","128,124","133,102","128,304","130,033","128,514","119,935","118,302","131,633","127,225","130,594","127,953","130,584","130,618","120,847","135,000","126,796","124,190","128,329","127,196","117,341","127,788","118,282","121,461","112,061","131,051","133,627","138,114","130,037","141,831","132,753","117,922","134,982","125,782","127,386","128,773","120,622","130,575","120,202","115,957","107,890","135,576","121,953","20,755","21,837","20,614","116,969","135,724","127,288","116,400","110,551","123,763","133,088","138,941","142,724","135,702","136,049","134,373","130,335","132,092","127,380","123,010","117,259"
"2640,25","144,424","137,506","121,839","138,063","132,857","132,457","134,084","137,473","140,227","142,337","136,990","111,563","138,247","125,986","125,371","138,222","139,788","132,925","123,133","135,600","22,643","133,769","133,959","141,380","142,020","129,227","127,818","128,104","20,337","125,806","128,471","130,876","21,192","124,539","127,790","133,075","128,184","129,933","128,733","119,798","118,329","131,345","127,173","130,345","127,976","130,194","130,508","120,149","134,806","126,724","124,114","128,749","127,106","117,796","127,637","118,884","121,653","112,855","130,896","133,824","138,237","129,857","141,824","132,608","117,171","134,808","125,492","127,225","128,500","120,484","130,282","119,820","116,396","109,122","136,008","122,125","20,792","21,871","20,573","116,886","135,702","127,282","116,318","110,573","123,827","132,808","138,624","142,557","135,637","135,837","134,449","130,269","131,916","127,222","122,643","116,971"
"2660,25","143,375","135,157","120,453","136,706","130,973","131,286","132,641","136,200","138,741","141,267","135,684","109,784","136,551","124,573","125,655","136,486","138,453","131,533","121,663","133,765","22,637","132,075","132,741","140,275","140,486","127,651","126,959","126,767","20,261","124,190","127,014","129,357","21,161","123,384","126,547","131,724","126,633","128,476","127,822","118,527","116,500","129,927","125,810","129,327","126,100","128,694","129,114","118,724","133,335","125,594","122,918","126,837","125,302","115,965","126,520","117,055","119,965","110,729","129,312","132,218","136,606","128,778","140,437","131,635","116,165","133,598","124,075","125,755","127,390","119,298","128,955","118,729","114,992","107,776","134,325","121,961","20,680","21,739","20,586","115,871","134,331","125,845","114,990","110,241","122,425","131,286","137,010","141,016","134,222","134,620","133,276","128,798","130,608","125,824","121,112","116,029"
2680,"144,500","137,043","121,333","137,855","133,220","132,304","133,902","137,141","140,445","142,375","137,043","110,602","138,367","125,663","126,016","138,027","139,918","132,990","122,708","134,953","22,690","133,843","134,222","141,951","142,194","128,784","128,084","127,778","20,373","125,290","128,316","130,563","21,163","124,476","127,800","133,018","127,829","129,967","128,692","119,833","118,463","131,212","126,790","130,429","127,820","130,080","130,531","120,035","134,841","126,865","123,949","128,584","126,633","117,614","127,610","118,761","121,675","111,318","130,857","133,610","138,245","129,957","141,612","132,639","117,033","134,937","125,084","127,010","128,627","120,420","130,084","119,945","115,739","107,961","136,375","124,233","20,765","21,849","20,559","117,125","135,684","126,780","116,082","111,965","123,565","132,916","138,790","142,392","135,516","135,904","134,629","129,886","131,822","127,014","122,333","116,706"
"2700,25","144,400","136,678","120,982","138,120","132,945","132,088","133,437","137,225","140,173","142,041","136,747","109,722","137,653","125,341","125,327","137,533","139,625","132,661","121,925","135,029","22,751","133,812","133,916","141,665","141,937","128,565","127,763","127,480","20,359","124,908","127,990","130,480","21,312","124,229","127,475","132,706","127,298","129,686","127,669","119,457","118,022","130,827","126,804","129,971","127,906","129,957","130,202","119,841","135,106","126,500","123,590","128,318","126,294","117,120","127,533","118,606","121,324","111,941","130,769","133,322","137,939","130,025","141,473","132,535","116,759","134,392","124,875","126,945","128,061","120,194","129,986","119,802","115,675","107,704","136,535","122,331","20,737","21,839","20,565","116,790","135,600","126,659","116,033","111,825","123,149","132,622","138,502","142,441","135,106","135,771","134,453","129,298","131,739","126,763","121,782","116,443"
"2720,25","144,159","136,131","120,969","138,690","133,535","132,218","133,571","136,896","140,269","142,227","137,114","109,729","137,651","125,549","123,947","137,506","139,380","132,978","121,506","134,629","22,843","133,865","133,869","142,155","141,931","128,500","127,475","127,194","20,341","124,900","128,073","130,275","21,194","124,249","127,457","132,684","127,261","129,414","128,106","119,571","117,949","130,720","126,647","130,378","127,798","129,553","130,114","119,567","134,947","126,718","123,271","128,276","125,980","117,322","127,508","118,535","121,202","110,622","130,480","133,065","138,143","129,945","141,576","132,392","116,743","134,592","124,575","126,841","128,318","120,167","130,008","119,525","115,073","107,443","136,598","124,127","20,755","21,839","20,575","116,927","135,455","126,667","115,908","112,078","123,420","132,620","139,251","142,845","135,214","135,784","135,122","129,506","131,529","126,780","122,014","116,222"
"2740,25","142,827","135,351","119,869","136,957","131,943","130,900","132,086","135,886","138,673","140,561","135,214","108,445","136,322","124,067","125,661","135,892","137,816","132,067","119,673","133,386","22,690","131,904","132,625","140,867","140,673","127,390","126,443","126,125","20,300","123,682","126,396","128,965","21,227","123,125","125,986","131,492","125,539","128,076","127,049","118,437","116,271","129,269","125,137","128,773","126,210","128,357","128,924","118,161","134,031","125,455","122,088","126,800","124,710","115,847","126,498","117,124","119,663","110,657","129,343","132,137","136,878","128,663","140,257","131,447","115,512","133,400","123,518","125,373","126,886","118,920","128,500","118,839","114,804","106,108","135,241","121,186","20,729","21,769","20,459","115,439","133,986","125,498","114,633","111,298","122,210","131,131","137,373","141,084","133,727","133,929","136,592","128,200","130,002","125,333","120,561","115,253"
"2780,25","144,402","136,022","120,592","138,090","133,325","131,673","133,155","136,745","140,247","141,902","136,318","109,229","137,169","125,220","124,992","137,088","139,186","132,737","119,435","134,233","22,696","133,831","133,965","142,086","142,235","128,275","127,729","126,922","20,467","124,408","127,527","129,986","21,294","124,224","127,165","132,704","126,188","128,963","128,365","119,478","117,473","130,353","126,202","129,916","127,608","129,333","130,271","118,853","135,124","126,312","122,988","127,525","125,053","116,792","127,600","117,720","120,616","111,549","130,600","133,059","138,035","129,804","141,675","132,278","116,141","134,475","124,014","126,363","127,990","119,963","129,643","119,449","115,351","106,959","136,929","124,394","20,714","21,784","20,610","116,271","135,527","126,280","115,673","112,802","123,563","132,324","138,333","143,382","134,961","135,390","135,727","129,137","131,018","126,229","121,584","116,061"
"2840,25","144,290","136,500","120,375","137,476","134,433","131,629","132,765","136,814","139,937","141,916","136,343","109,016","137,122","124,573","128,090","136,496","138,116","132,304","118,371","133,722","22,776","133,682","133,829","142,314","142,167","127,953","127,112","126,163","20,325","123,910","127,406","129,831","21,175","123,937","126,575","132,757","125,541","128,663","129,684","119,296","117,475","129,788","125,796","129,512","127,063","128,598","130,388","118,192","134,816","126,484","122,676","127,569","124,651","116,776","127,418","117,976","120,224","110,908","130,341","132,851","138,196","129,724","141,573","131,814","115,408","134,410","123,533","125,898","127,637","119,696","129,484","118,971","114,751","108,912","136,849","124,163","20,773","21,873","20,618","116,402","135,606","125,837","115,486","113,378","123,108","131,973","139,404","143,437","134,631","135,192","135,796","128,988","130,945","126,124","121,051","115,329"
"2860,25","144,359","135,678","120,316","137,404","135,322","131,743","132,875","136,676","140,161","141,767","136,057","108,880","136,816","124,637","127,533","136,043","138,245","132,122","117,973","133,976","22,729","133,422","133,757","142,200","142,114","127,765","127,178","126,155","20,343","123,825","127,151","130,016","21,267","123,812","126,604","132,380","125,435","128,776","129,233","119,212","117,355","129,731","125,533","129,604","127,084","128,510","130,135","118,006","134,831","126,327","122,247","127,361","124,573","116,537","127,176","117,847","120,229","109,835","130,080","132,665","138,025","129,516","141,071","131,667","115,220","134,300","123,045","125,780","127,153","119,282","129,029","118,598","114,743","108,016","136,698","124,222","20,676","21,857","20,600","115,663","135,451","125,339","115,404","113,239","122,582","131,518","139,057","142,225","134,441","134,955","134,976","128,598","130,390","125,688","121,022","114,894"

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210126_104026
MTP,4
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,"35,147","40,686","39,467","39,580","34,627","35,298","30,045","31,484","26,739","29,278","31,502","30,082","29,541","38,541","41,988","37,118","38,488","33,904","31,443","26,065","27,147","27,520","33,143","24,631","41,073","30,594","31,812","27,812","23,920","31,714","25,545","29,973","27,300","26,661","27,790","29,588","29,424","25,608","30,182","25,125","23,794","24,951","26,141","23,943","25,322","24,594","26,000","27,257","38,367","29,080","31,796","23,925","25,618","23,720","23,300","23,561","24,133","25,245","25,845","34,463","37,959","37,404","45,486","37,720","29,929","29,553","26,386","40,110","48,398","29,200","32,988","28,692","34,578","33,506","38,663","29,900","29,908","29,961","34,451","29,557","28,449","26,347","25,894","25,982","38,637","36,869","38,169","34,269","34,353","31,206","28,618","29,208","29,427","27,051","28,437","28,108"
20,"35,094","42,404","39,735","38,382","33,316","32,773","29,949","30,908","26,439","27,041","31,557","30,392","29,580","39,012","39,839","34,567","36,912","30,710","25,514","25,971","25,033","25,557","34,063","24,731","40,776","27,286","28,096","24,880","23,910","28,578","23,731","28,539","23,545","26,425","27,629","29,767","29,996","22,951","25,059","24,643","22,708","22,996","24,943","23,251","24,727","24,182","24,971","26,971","39,839","30,837","28,665","23,659","24,104","23,773","22,784","23,373","23,388","24,451","24,853","35,457","38,859","37,341","35,127","35,798","26,578","25,253","26,916","30,700","38,971","26,814","34,057","29,735","34,375","34,451","40,073","27,467","29,800","28,282","30,571","28,916","28,833","25,941","25,675","25,676","39,827","37,808","36,400","32,612","34,304","30,386","28,363","28,496","28,269","26,892","27,788","28,322"
40,"36,492","43,259","37,351","33,627","28,945","27,073","29,141","28,457","26,392","26,922","31,761","30,661","30,041","35,761","38,645","30,869","31,182","27,971","25,996","26,245","25,243","25,629","35,800","24,953","39,778","25,102","27,561","25,049","24,049","28,818","23,898","26,888","23,724","26,716","27,990","29,914","30,963","23,269","25,308","24,282","22,827","22,951","25,080","23,114","23,684","24,314","24,239","27,453","38,914","26,124","26,427","23,584","24,508","23,704","22,775","23,494","23,404","24,418","24,939","36,896","36,498","39,739","36,594","28,194","26,037","25,175","24,941","28,676","35,810","26,616","33,347","30,455","33,541","35,014","39,947","27,947","30,151","28,718","27,418","25,780","28,878","25,906","26,004","25,931","40,373","38,702","36,659","30,810","35,047","29,239","27,602","27,069","28,598","26,941","28,071","28,786"
60,"35,729","43,084","37,157","30,894","29,684","27,229","26,876","27,545","26,249","25,694","32,245","30,469","30,206","33,284","38,727","30,776","28,567","27,545","26,204","24,720","25,071","25,147","35,904","24,571","38,584","24,876","25,853","25,055","24,039","25,927","23,965","27,186","23,529","25,390","28,247","30,339","30,257","23,084","25,078","24,012","22,549","22,829","25,153","23,078","23,702","24,267","24,090","27,057","37,743","24,075","27,090","23,547","23,282","23,063","22,676","23,335","23,416","24,035","24,686","37,776","37,141","37,282","31,775","27,506","25,373","25,355","25,163","28,996","29,931","25,459","26,200","30,365","33,706","33,237","39,782","28,253","30,555","28,751","27,041","25,543","28,896","25,559","25,469","25,720","38,243","37,198","36,671","30,727","30,680","29,461","27,606","26,878","28,637","27,033","28,314","28,194"
80,"35,898","38,969","38,065","31,463","29,890","27,810","27,365","27,922","26,296","25,933","32,551","30,978","31,304","34,700","37,955","28,843","27,322","28,049","25,371","24,361","25,394","25,696","35,716","25,110","40,490","25,376","25,047","25,376","24,076","23,980","24,165","27,753","23,688","25,553","28,500","30,798","30,002","23,171","25,104","25,025","22,863","22,982","24,976","23,065","23,892","24,437","24,171","27,443","39,090","24,473","26,333","23,612","23,465","23,390","22,720","23,431","23,637","24,280","24,914","39,118","37,763","36,961","32,145","27,827","24,910","25,627","24,375","27,110","27,171","25,749","26,649","30,884","34,686","32,788","39,063","28,449","30,873","27,806","27,367","25,724","29,163","25,798","25,935","25,875","39,412","37,612","36,790","31,020","31,418","30,290","27,837","27,116","29,851","27,373","29,159","28,655"
100,"37,355","39,198","38,478","29,682","30,269","28,175","27,469","28,306","26,102","26,431","33,153","31,218","31,525","35,212","34,359","27,096","27,461","27,592","25,724","24,937","25,906","26,237","35,390","25,620","41,282","25,492","25,314","25,614","23,327","24,094","24,502","27,286","23,555","26,051","28,669","31,167","30,275","23,314","25,320","25,131","22,812","23,104","25,280","23,210","24,112","24,749","24,192","25,469","39,216","24,759","26,471","23,861","23,061","23,516","22,767","23,678","23,912","24,161","25,208","38,824","38,047","38,300","32,018","28,335","24,967","25,304","24,341","27,245","27,529","25,945","26,765","31,200","35,208","33,125","39,359","28,592","31,353","28,222","27,782","25,835","27,118","26,137","26,169","26,127","39,702","38,620","36,931","30,739","31,380","30,473","28,420","27,125","30,982","28,131","29,994","29,108"
120,"39,020","39,367","38,714","30,065","31,114","28,812","28,149","28,975","26,214","26,535","33,412","31,575","32,000","35,763","34,837","27,475","27,882","27,745","26,037","25,694","26,575","27,231","35,339","26,143","41,767","26,392","25,886","25,996","23,482","24,824","25,112","24,020","23,620","26,598","29,067","31,188","31,296","23,735","25,492","25,855","23,094","23,259","24,825","23,653","24,173","25,039","24,163","25,767","40,210","25,439","27,106","24,141","23,210","23,682","22,739","23,914","24,312","24,384","25,476","40,324","38,833","39,055","31,404","29,092","25,192","25,514","24,445","27,410","27,806","26,455","27,220","31,700","36,249","33,931","39,935","28,676","31,920","28,900","28,124","26,076","27,241","26,710","26,920","26,371","40,575","39,369","36,910","30,700","31,322","30,967","29,247","27,502","33,153","28,935","31,578","29,422"
140,"41,145","39,247","39,722","30,198","32,178","29,412","28,841","29,731","26,122","27,304","34,443","32,247","32,592","36,129","34,625","28,224","27,800","28,265","26,355","26,822","27,961","28,725","35,261","27,235","42,202","27,006","26,988","26,575","23,922","25,739","25,867","24,227","23,729","27,384","29,722","31,512","32,465","24,212","25,841","26,600","23,259","23,414","25,614","24,159","24,724","25,582","24,725","26,516","40,249","25,284","27,553","24,618","23,743","24,096","22,910","24,271","25,043","24,602","25,976","42,202","40,182","39,782","31,688","29,943","25,751","25,480","24,651","27,643","28,218","26,998","27,610","32,171","37,992","35,778","40,598","28,863","32,524","30,575","28,794","26,402","27,618","27,494","27,573","26,906","41,237","40,498","37,565","30,469","31,375","31,473","30,186","28,035","35,980","30,043","33,304","30,047"
160,"42,284","39,743","40,945","30,735","33,494","31,198","29,990","31,329","26,265","28,078","37,143","33,180","33,990","36,292","34,620","29,251","28,443","29,157","26,506","29,075","29,920","30,880","35,839","28,508","43,624","28,022","28,184","27,284","24,627","27,463","27,057","24,755","23,725","28,504","30,371","31,786","34,371","25,004","26,369","26,714","23,927","23,967","26,971","25,084","25,498","26,088","25,076","27,561","40,469","26,202","28,531","25,729","24,071","25,075","23,116","24,873","25,702","24,959","26,653","40,869","42,553","40,573","31,614","29,243","26,067","25,690","24,659","27,886","28,394","28,210","28,094","32,665","41,075","35,353","40,698","29,298","33,986","33,051","28,473","27,459","28,214","29,002","28,735","27,747","41,633","42,825","38,092","30,978","32,298","33,604","31,665","28,945","37,880","32,055","34,708","30,029"
180,"47,075","39,529","43,659","32,214","33,471","33,488","31,218","33,116","27,037","29,984","39,894","34,120","36,139","37,902","33,331","30,933","28,822","30,847","26,853","29,612","33,033","33,690","37,990","29,045","44,192","30,027","30,278","28,243","24,906","28,775","29,169","25,424","23,963","29,835","31,431","32,765","34,810","25,761","26,169","27,978","24,406","24,543","28,294","25,945","26,447","27,012","25,680","29,404","37,075","27,704","28,031","26,586","23,939","26,378","23,284","26,169","26,792","25,469","27,347","41,075","45,765","42,780","28,527","31,335","26,175","25,673","24,882","27,412","28,976","29,304","29,137","33,767","44,537","35,671","42,135","29,645","36,351","36,184","28,151","28,390","29,218","31,414","29,867","29,184","43,408","42,829","37,833","31,545","34,418","36,035","32,078","30,384","41,433","35,508","35,602","29,833"
200,"49,582","41,282","44,480","33,745","33,018","33,239","31,712","33,280","27,349","31,504","40,853","33,890","38,843","37,490","34,686","32,653","26,435","33,727","27,308","29,196","34,261","34,675","37,878","28,810","44,969","33,008","33,110","28,833","25,220","29,004","30,425","25,765","23,980","30,365","31,992","32,365","34,522","26,451","26,467","26,684","24,373","24,676","29,592","28,524","27,306","28,031","25,708","30,794","34,418","27,416","28,892","27,208","24,357","27,875","23,673","28,139","27,894","26,292","28,269","38,920","47,345","44,388","26,798","29,414","27,216","25,973","25,457","28,306","29,565","30,114","30,525","33,765","45,063","35,624","41,567","30,253","31,990","36,549","28,247","30,078","30,275","32,451","30,820","30,706","43,584","44,704","37,833","31,973","35,239","36,671","32,051","32,378","44,310","38,831","36,875","29,449"
220,"48,020","41,614","44,394","32,731","32,186","33,557","31,445","33,008","28,224","32,749","42,251","34,080","41,110","38,675","34,641","31,569","26,449","33,522","28,131","28,892","36,347","36,606","37,386","28,886","44,516","33,776","34,445","30,620","25,212","28,806","30,469","26,035","23,865","32,149","32,810","32,022","33,812","26,690","26,576","26,365","24,475","24,320","30,078","28,704","27,849","28,678","25,912","30,310","33,673","27,076","29,494","27,029","24,612","29,867","24,267","29,300","28,224","26,633","28,167","38,041","51,300","41,720","26,776","29,190","28,435","25,573","25,610","28,304","29,975","31,292","29,235","34,143","45,190","35,037","40,653","30,314","31,510","37,786","27,876","31,724","29,584","35,088","30,967","33,971","44,604","44,747","37,188","31,533","35,449","37,449","31,047","31,951","47,318","42,675","35,990","28,876"
240,"47,478","39,524","43,522","32,494","32,045","33,624","31,545","32,686","28,869","33,318","42,643","34,045","43,371","37,145","34,990","31,967","26,249","36,173","28,518","28,088","39,573","37,594","36,431","28,600","42,749","33,045","36,778","30,553","24,751","28,982","30,282","26,004","23,780","31,776","32,714","32,206","33,014","26,751","27,402","26,161","24,280","24,400","30,065","28,724","27,125","28,769","25,939","30,102","32,586","26,163","29,051","26,800","24,398","30,904","24,545","28,898","28,069","27,967","28,327","36,451","58,857","42,869","26,535","28,886","31,061","25,812","25,398","29,008","29,335","29,953","28,749","33,437","44,837","34,631","40,827","30,139","31,522","38,339","27,663","32,447","29,316","37,098","30,763","37,365","46,102","43,920","35,661","31,510","35,773","38,829","30,188","32,686","51,620","43,978","35,427","28,610"
260,"46,373","39,037","42,278","32,035","30,945","32,602","30,978","31,982","28,196","33,729","41,539","33,467","42,806","36,792","35,171","31,882","25,984","36,639","28,182","27,108","38,304","36,614","35,725","27,620","41,537","32,157","38,233","29,569","24,371","27,696","29,733","25,894","23,580","31,684","32,080","31,802","31,588","25,969","26,859","25,212","24,157","24,000","30,388","27,869","26,692","28,449","25,796","30,255","32,196","26,118","28,280","26,610","24,247","30,647","24,455","28,708","27,300","28,157","28,414","35,665","58,978","41,757","26,247","27,480","30,480","25,765","25,359","29,443","29,020","28,927","28,631","32,939","43,929","33,092","39,908","29,880","29,845","37,418","27,169","32,625","28,908","36,910","30,175","36,392","45,443","42,818","34,418","31,157","34,980","37,829","29,359","32,249","55,329","46,549","35,051","28,341"
280,"45,792","38,420","40,849","31,347","30,329","32,571","30,355","30,973","28,706","34,284","41,892","32,949","42,096","35,737","35,714","30,741","25,931","36,365","27,584","26,680","37,910","36,855","35,510","27,239","39,994","31,339","37,071","29,551","24,322","26,873","28,716","25,614","23,545","30,953","31,351","31,582","31,186","25,739","26,476","25,039","23,978","24,165","29,345","27,886","26,280","27,916","25,816","30,445","32,204","25,906","27,733","26,147","24,145","30,598","24,680","28,482","26,598","27,551","28,043","35,043","58,504","40,673","25,753","26,908","30,384","25,329","25,151","29,545","28,745","28,578","28,237","32,592","42,722","32,084","38,094","29,771","29,163","37,386","27,073","32,749","28,408","35,845","29,445","36,714","44,910","41,502","33,692","30,753","34,502","37,480","29,014","32,310","57,216","48,480","34,824","28,235"
300,"44,871","37,535","39,904","30,755","29,651","31,776","30,075","30,410","28,818","33,388","40,918","32,514","41,208","35,633","32,280","30,169","25,906","34,822","26,631","26,337","37,755","36,837","34,927","26,973","39,220","30,933","35,992","28,880","24,112","26,420","28,025","25,594","23,676","30,016","31,061","31,435","30,659","25,102","26,263","24,880","23,833","24,375","28,298","27,416","25,837","27,543","25,837","30,710","32,171","26,018","27,296","25,594","24,300","31,067","24,345","27,945","26,212","27,798","27,843","34,663","56,175","40,269","25,616","26,496","30,498","25,306","25,004","29,675","28,451","28,176","27,884","32,196","41,396","31,404","37,265","29,527","28,427","36,586","26,553","32,424","28,171","35,916","28,741","37,008","44,439","40,092","32,984","30,567","33,471","37,020","28,714","30,806","57,765","47,980","34,602","28,196"
320,"44,161","36,543","38,941","30,473","29,555","31,175","29,880","30,092","28,833","32,735","41,257","32,559","41,127","34,814","32,212","29,767","25,884","33,800","26,016","26,129","37,778","36,494","34,943","26,831","38,610","30,871","35,618","28,192","23,894","26,204","27,506","25,433","23,747","29,445","30,627","31,188","30,665","25,047","26,082","24,871","23,914","23,776","27,886","26,502","25,875","27,351","25,996","30,167","32,661","27,014","27,086","25,396","24,312","31,414","24,422","27,022","25,933","27,882","27,969","34,184","52,776","39,684","25,616","26,239","30,555","25,047","24,963","29,582","28,371","27,849","27,712","31,949","40,508","31,078","36,847","29,265","28,314","36,096","26,616","31,675","28,637","35,278","28,410","37,116","43,696","39,637","32,731","30,380","33,182","36,831","28,735","29,992","57,759","47,171","34,394","28,192"
340,"43,229","35,896","38,016","30,112","29,175","30,753","30,094","29,727","28,576","32,445","39,992","32,025","40,384","33,992","31,224","29,335","25,884","33,384","26,035","25,827","37,375","36,035","34,088","26,592","37,527","30,076","35,341","27,710","23,749","25,880","27,204","25,292","23,524","28,735","30,263","31,124","30,053","24,686","25,622","24,612","23,796","23,596","27,473","26,396","25,475","26,990","25,431","29,227","33,225","27,871","26,969","25,196","24,657","29,906","24,039","26,620","25,686","27,167","27,363","33,775","51,892","38,620","25,333","25,963","29,412","24,825","24,694","29,310","27,943","27,508","27,339","31,749","39,457","30,478","36,000","28,882","27,845","35,629","26,188","31,253","27,910","33,900","28,080","35,684","42,402","38,486","31,990","30,067","32,847","36,576","28,304","29,645","56,576","45,957","34,280","27,982"
360,"43,114","35,657","37,163","29,751","29,071","30,531","29,920","29,524","28,408","32,280","40,165","32,222","39,827","33,873","31,180","29,133","25,884","33,288","26,025","25,827","37,384","35,745","33,884","26,704","37,257","29,961","35,396","27,527","23,692","25,712","27,039","25,431","23,578","28,678","30,120","31,216","29,714","24,725","25,804","24,361","23,922","23,657","27,300","26,104","25,535","26,969","25,576","29,051","34,284","29,886","26,829","25,045","24,949","29,333","23,957","26,259","25,782","26,957","27,257","33,247","51,963","38,333","25,239","25,847","29,014","24,880","24,600","29,222","28,178","27,265","27,333","31,843","38,606","30,169","35,539","28,825","27,592","35,473","26,222","31,157","27,945","33,465","27,920","34,878","42,398","38,106","31,580","29,810","32,555","35,992","28,267","29,512","55,435","45,853","34,029","28,100"
380,"42,208","34,861","36,298","29,441","28,906","30,180","30,084","29,161","28,141","31,724","39,188","31,863","39,402","32,990","30,602","28,871","25,678","32,106","25,867","25,627","36,863","35,053","33,647","26,494","36,316","29,745","34,888","27,253","23,769","25,588","26,606","25,612","23,627","28,402","29,651","31,429","29,514","24,661","25,478","24,518","24,075","23,522","26,947","25,939","25,420","26,765","25,282","28,524","35,706","31,684","26,725","24,963","25,533","28,651","23,714","26,012","25,461","26,751","26,918","33,110","51,847","37,627","24,808","25,671","28,392","24,455","24,531","29,259","27,671","27,094","27,043","30,994","38,057","29,935","34,420","28,643","27,484","35,269","26,035","30,547","27,324","33,112","27,592","34,029","41,063","36,871","31,416","29,688","32,055","35,659","28,231","28,900","54,243","44,702","33,996","27,947"
400,"40,698","33,669","35,663","28,892","28,659","29,892","30,041","28,684","27,727","31,178","38,467","31,594","38,596","32,296","30,392","28,482","25,439","31,788","25,682","25,396","36,241","34,522","32,724","26,504","35,214","29,137","34,320","27,018","23,663","25,245","26,414","25,973","23,569","27,941","29,157","31,476","29,118","24,384","25,245","24,627","24,033","23,424","26,545","25,559","25,202","26,251","25,061","27,978","36,051","34,922","26,675","24,918","26,424","27,916","23,508","25,320","25,359","26,063","26,418","32,451","51,302","36,594","24,463","25,406","27,837","24,275","24,304","28,945","27,298","26,816","26,771","30,667","37,698","29,200","33,547","28,351","27,255","34,541","25,835","30,375","27,363","32,673","27,284","33,018","39,904","36,439","31,171","29,508","31,563","35,165","27,922","28,686","52,261","42,690","33,525","27,825"
