File_Type,GValue
File_Version,3
GP,

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20220321_143622
MTP,1
Plate-ID,
Cal File Used,cal_white96square
Well_Distance_X_MM,9
Well_Distance_Y_MM,9
Well_Shape,Square
Spot_Shape,Rectangle
Rectangle_Spot_Size_X_MM,3.0
Rectangle_Spot_Size_Y_MM,3.0
Deviation_From_Center_X_MM,0.0
Deviation_From_Center_Y_MM,0.0
Deviation_From_Perfect_Parallelness_DEG,0.0
Geometric_Correction_MM,0.50
Ignore_Top_G_Pixel_Percent,50.0
Ignore_Bottom_G_Pixel_Percent,10.0

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,,Input_Image
400,49.414,49.898,50.424,49.981,52.522,51.096,54.226,46.917,52.089,50.847,49.834,45.178,45.500,52.959,72.487,43.494,48.834,47.153,50.535,45.446,44.675,45.096,51.455,41.869,44.487,49.439,50.398,47.360,47.252,44.755,45.194,46.669,43.564,50.401,49.796,49.863,45.258,42.656,44.433,43.376,46.659,42.920,47.634,50.796,50.806,55.105,46.873,45.946,44.006,42.790,52.857,50.038,50.092,47.175,47.099,52.828,45.818,46.357,49.666,45.758,36.933,40.296,40.793,46.997,43.790,48.866,46.933,46.089,48.908,46.067,48.697,58.207,192.889,159.866,115.768,47.006,45.955,52.245,46.742,44.857,45.357,41.745,44.608,44.758,251.000,255.000,177.586,50.548,44.653,49.879,45.529,48.615,50.264,48.538,47.070,31.834,,mtp01_20220321_211625.bmp
420,50.245,51.296,51.675,51.462,53.541,51.971,55.166,47.054,52.787,51.729,50.162,45.535,45.732,54.771,73.850,43.809,49.334,47.271,51.182,45.513,45.048,45.121,52.175,42.092,44.803,50.255,51.258,47.901,47.777,45.006,45.497,47.022,43.634,50.780,50.739,50.927,45.669,42.818,44.704,43.322,47.096,43.131,48.401,51.427,51.586,56.596,46.987,46.439,44.580,43.548,53.796,50.713,50.975,47.570,47.793,53.758,46.134,46.611,50.280,46.309,37.220,40.672,40.971,47.516,43.990,49.350,47.354,46.736,49.169,46.382,48.965,58.822,192.774,160.194,115.863,47.570,46.446,53.061,47.169,45.111,45.726,42.115,44.927,45.220,251.000,255.000,177.131,51.156,44.643,50.312,45.675,48.828,50.707,48.869,47.430,32.032,,mtp01_20220321_213626.bmp
440,51.653,52.570,52.828,53.376,55.433,53.232,56.758,47.965,54.070,52.812,50.869,46.006,46.659,56.822,76.172,44.729,50.338,47.920,52.487,45.841,45.522,45.739,53.271,42.828,45.567,51.439,52.459,48.787,48.570,45.707,45.930,47.720,44.029,51.561,52.229,52.599,46.659,43.510,45.389,43.758,48.041,43.780,49.124,52.866,52.710,58.596,47.704,47.646,45.656,44.812,55.710,51.732,52.449,48.643,48.771,55.580,47.102,47.354,51.529,47.312,37.850,41.258,41.459,48.551,44.503,50.338,48.178,47.303,49.822,46.892,49.755,60.430,194.366,162.041,118.287,48.150,47.204,54.296,47.815,45.704,46.274,42.592,45.446,46.185,251.000,255.000,179.283,52.006,45.296,51.462,46.417,49.707,52.255,49.806,48.328,32.156,,mtp01_20220321_215625.bmp
460,52.621,52.904,53.538,54.433,56.984,54.787,58.471,48.293,55.328,53.889,51.545,46.643,47.121,57.729,77.624,44.959,50.895,48.436,53.525,46.032,45.898,46.083,54.010,43.401,45.917,52.229,53.309,49.347,49.016,45.847,46.178,48.255,44.363,52.685,53.602,54.194,47.341,44.140,45.669,43.959,48.334,44.108,49.586,54.618,54.118,60.236,48.172,48.516,46.557,46.108,57.408,52.936,53.210,49.385,49.538,57.175,47.236,48.140,52.121,48.385,38.236,41.822,41.755,49.223,45.003,51.268,48.771,47.624,50.385,47.369,50.274,61.978,189.952,162.589,116.834,49.003,47.478,55.449,48.525,46.315,46.920,42.739,45.395,46.904,251.000,255.000,178.455,53.016,46.048,51.952,46.615,50.242,53.710,50.799,49.083,32.229,,mtp01_20220321_221626.bmp
480,53.624,54.140,54.624,55.385,57.752,55.484,59.159,48.280,55.955,54.506,51.624,46.793,47.344,59.029,79.354,45.035,51.140,48.366,54.188,45.908,45.780,45.793,54.478,43.182,46.092,52.860,53.975,49.548,49.398,45.889,46.350,48.357,44.242,53.449,54.697,55.118,47.596,44.146,45.748,43.815,48.841,44.010,49.866,55.605,54.707,60.675,48.271,49.389,47.255,47.108,58.818,53.806,54.131,49.522,50.054,58.099,47.602,48.182,52.968,48.946,38.303,41.981,41.793,49.717,44.904,51.965,48.968,48.252,50.691,47.232,50.803,64.127,188.946,160.006,106.338,49.280,47.570,56.331,49.006,46.758,47.350,42.723,45.551,47.255,251.000,255.000,161.191,53.322,46.344,52.446,46.783,50.471,54.611,51.061,49.070,31.981,,mtp01_20220321_223627.bmp
500,55.296,55.207,55.545,56.038,60.032,57.433,59.787,48.971,57.592,55.952,52.627,47.182,48.057,59.073,80.949,45.815,52.118,49.067,55.519,46.408,46.188,46.146,55.732,43.968,46.869,54.312,55.185,50.589,50.252,46.162,46.924,48.971,44.312,54.354,56.137,57.010,48.462,44.236,46.156,44.054,49.541,44.156,50.538,57.006,56.322,61.341,48.809,50.312,48.338,49.083,60.666,55.124,55.401,50.312,51.064,59.834,48.006,48.965,54.076,50.494,38.742,42.678,41.981,50.554,45.328,53.099,49.350,48.669,51.516,47.688,51.025,66.854,193.484,161.866,116.908,50.000,48.127,57.408,49.427,47.035,47.796,42.669,45.268,48.178,251.000,255.000,177.293,54.373,46.857,53.185,46.564,50.599,55.611,51.854,50.083,32.108,,mtp01_20220321_225627.bmp
520,55.134,56.096,56.376,56.080,61.150,58.178,59.857,48.764,57.978,56.576,52.615,47.236,48.048,59.541,81.959,46.092,52.535,49.006,55.860,46.038,45.933,45.758,56.096,43.758,46.803,54.866,55.627,51.086,50.611,45.943,46.475,48.987,44.331,55.325,57.076,58.283,48.828,44.357,45.965,43.876,49.755,44.067,50.994,58.188,57.064,61.478,48.475,50.860,48.682,50.201,61.825,56.029,56.140,50.768,51.471,60.930,47.701,48.943,54.646,51.080,38.930,42.669,41.943,50.901,44.854,53.863,49.513,49.121,51.602,47.494,51.156,68.790,189.697,160.392,116.395,50.322,47.955,58.379,49.656,47.127,47.904,42.567,45.207,48.268,251.000,255.000,178.465,54.541,47.025,53.465,46.732,50.994,56.503,52.048,50.347,32.111,,mtp01_20220321_231627.bmp
540.25,55.971,57.682,58.194,57.506,62.975,60.535,61.159,49.653,58.943,58.596,54.035,48.070,49.169,60.662,84.643,47.274,53.936,49.573,57.522,46.815,46.704,46.376,57.710,44.408,47.685,56.439,57.424,52.475,52.220,46.538,47.099,49.752,44.615,56.984,59.325,61.025,49.968,44.774,46.927,44.385,50.697,44.535,52.025,60.264,59.328,63.506,49.264,52.876,49.962,52.917,64.038,58.064,57.901,52.025,53.000,63.436,48.373,49.876,56.118,52.847,39.627,43.723,42.545,52.096,45.570,55.312,50.478,50.360,52.752,47.860,51.971,72.242,194.669,162.146,119.548,51.554,48.694,60.172,50.417,47.936,48.258,42.803,45.455,49.561,251.000,255.000,181.054,55.726,48.156,54.790,47.430,51.933,58.417,53.204,51.863,32.213,,mtp01_20220321_233634.bmp
560,56.185,59.783,60.016,58.274,63.580,61.420,62.159,50.146,59.086,59.997,54.637,48.385,49.822,62.086,86.583,48.121,54.844,49.834,58.959,46.873,46.774,46.586,58.831,44.771,48.092,57.857,59.006,53.545,53.223,46.748,47.389,50.411,44.828,58.430,60.720,61.869,51.299,45.191,47.309,44.455,51.596,44.908,52.831,61.334,60.793,65.503,49.787,54.229,51.115,54.201,64.554,59.557,59.217,52.924,54.404,65.000,48.822,50.287,57.522,54.532,40.038,44.175,42.452,53.274,45.672,56.487,51.013,51.452,53.685,48.379,52.889,74.293,193.548,161.726,117.331,52.395,49.325,61.774,51.226,48.376,49.022,42.955,45.732,50.411,251.000,255.000,177.828,56.924,48.844,55.634,47.678,52.627,58.780,54.376,52.656,32.178,,mtp01_20220321_235627.bmp
580,56.815,60.041,61.252,59.599,64.287,62.242,63.567,50.764,59.758,60.892,55.404,49.201,50.535,63.863,87.780,49.086,56.283,50.376,59.911,47.236,47.150,46.959,59.713,45.404,48.815,59.408,60.497,54.646,54.369,47.057,47.675,50.975,44.755,60.561,61.398,62.503,52.484,45.666,47.548,44.602,52.500,44.987,53.806,62.057,62.551,67.602,50.217,55.439,52.430,54.936,65.672,61.516,60.997,54.092,56.000,65.984,49.369,51.041,59.436,56.338,40.631,44.723,42.822,54.369,45.863,58.268,51.764,52.713,54.761,48.525,53.503,77.611,191.204,162.226,120.111,53.455,49.764,61.475,52.057,48.803,49.475,43.070,45.723,51.615,251.000,255.000,182.064,57.516,49.678,56.793,47.895,53.455,59.271,55.366,53.809,32.236,,mtp01_20220322_001628.bmp
