File_Type,GValue
File_Version,3
GP,
MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20220321_143622
MTP,2
Plate-ID,
Cal File Used,cal_white96square
Well_Distance_X_MM,9
Well_Distance_Y_MM,9
Well_Shape,Square
Spot_Shape,Rectangle
Rectangle_Spot_Size_X_MM,3.0
Rectangle_Spot_Size_Y_MM,3.0
Deviation_From_Center_X_MM,0.0
Deviation_From_Center_Y_MM,0.0
Deviation_From_Perfect_Parallelness_DEG,0.0
Geometric_Correction_MM,0.50
Ignore_Top_G_Pixel_Percent,50.0
Ignore_Bottom_G_Pixel_Percent,10.0

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,,Input_Image
400,39.936,40.834,40.248,41.790,48.146,36.704,41.490,49.162,25.287,49.150,43.768,24.892,41.917,37.876,39.048,42.417,36.955,44.538,41.303,41.506,40.653,37.936,25.678,25.726,36.506,40.420,30.089,43.997,39.736,41.150,42.283,40.306,43.315,40.847,25.490,23.236,22.924,42.561,24.061,41.481,46.274,22.927,50.745,35.347,45.306,25.207,25.500,30.334,22.975,38.283,40.608,46.904,36.153,42.363,39.697,40.497,46.299,33.981,33.433,23.417,37.061,31.841,45.035,24.927,51.551,40.994,35.338,33.815,42.783,26.169,32.519,44.634,23.131,24.242,38.994,38.459,24.640,37.242,42.726,33.748,42.156,27.277,43.787,24.204,24.519,27.261,24.971,25.236,27.309,37.306,41.350,46.245,42.322,26.997,28.277,24.930,,mtp02_20220321_211625.bmp
420,41.213,42.150,41.385,42.701,50.869,37.264,42.134,50.955,25.379,50.656,44.901,24.978,43.576,38.873,40.169,43.541,37.624,45.981,42.318,42.650,41.449,38.414,25.541,25.936,37.331,41.739,30.538,45.459,41.201,42.535,43.449,41.398,44.229,41.624,25.408,23.197,22.834,44.223,24.013,42.557,48.108,23.016,53.303,32.385,46.924,25.127,25.548,29.354,23.182,39.159,41.713,49.143,36.863,43.481,40.331,41.513,46.201,34.548,33.885,23.436,38.497,32.153,46.529,25.010,53.701,41.650,35.952,34.194,43.156,26.274,32.159,42.392,23.232,24.255,40.003,39.166,24.481,38.061,43.710,34.083,42.452,27.223,45.067,24.140,24.586,27.315,24.892,25.506,27.354,38.019,41.997,47.573,42.975,26.997,28.271,24.898,,mtp02_20220321_213626.bmp
440,42.025,43.070,42.172,43.624,53.385,37.850,43.102,51.927,25.532,52.245,46.010,25.111,45.481,39.898,40.742,44.554,38.280,47.443,43.194,43.554,42.134,38.885,25.799,26.414,38.032,42.682,31.115,46.978,42.134,43.497,44.608,42.481,45.334,42.510,25.624,23.490,23.048,45.299,24.108,43.462,50.236,23.051,55.838,31.685,48.869,25.315,25.694,29.277,23.271,40.076,42.605,51.299,37.446,45.207,41.331,42.656,43.532,34.990,34.102,23.548,39.580,32.462,48.481,25.083,56.369,42.710,36.720,34.787,44.191,26.404,32.137,34.471,23.373,24.465,40.930,39.876,24.774,38.869,44.857,34.621,43.373,27.395,46.303,24.385,24.758,27.188,24.975,25.475,27.624,38.357,42.994,49.398,44.347,27.455,28.338,25.038,,mtp02_20220321_215625.bmp
460,42.223,42.920,42.252,43.662,53.127,37.191,43.608,52.137,25.408,52.863,46.596,24.962,46.882,39.815,40.522,44.822,38.105,48.076,43.385,43.841,42.382,38.984,25.624,26.414,38.076,42.930,30.895,47.360,42.134,43.847,45.045,43.035,45.854,43.092,25.583,23.258,22.822,45.350,23.959,43.643,50.682,22.965,55.720,31.411,50.045,25.299,25.611,29.268,23.076,39.936,42.936,52.127,37.131,45.325,41.551,43.207,38.898,35.105,33.933,23.522,39.363,32.347,48.904,25.127,58.290,43.220,36.825,35.003,44.889,26.299,31.303,33.350,23.213,24.293,40.911,40.153,24.646,38.866,45.475,34.777,44.296,27.357,46.631,24.201,24.497,26.815,24.946,25.532,27.532,37.952,43.439,50.583,44.758,27.615,28.185,24.904,,mtp02_20220321_221626.bmp
480,43.086,44.408,43.019,44.927,54.780,37.799,44.417,52.799,25.535,53.398,47.869,25.016,48.838,40.682,41.360,45.551,38.570,49.710,44.366,44.736,43.010,39.201,25.602,26.739,38.736,44.436,31.312,48.990,43.525,44.863,46.306,44.226,46.895,43.793,25.580,23.264,22.914,47.357,24.003,44.494,52.646,23.032,57.041,31.207,52.166,25.226,25.503,28.777,23.229,40.796,43.876,54.965,37.793,47.029,42.446,44.223,37.102,35.882,34.108,23.519,40.822,32.576,50.847,25.045,59.296,43.987,37.691,35.245,45.662,26.287,31.089,32.640,23.258,24.268,41.879,40.834,24.691,39.637,46.637,35.436,44.618,27.481,48.067,24.290,24.605,26.739,25.010,25.455,27.500,37.350,44.462,52.366,45.869,28.143,28.255,24.930,,mtp02_20220321_223627.bmp
500,44.006,44.818,43.599,45.548,55.857,38.102,44.930,53.997,25.551,54.153,48.876,25.083,50.551,40.882,41.624,46.121,38.889,50.650,44.519,45.264,43.379,39.608,25.777,26.949,38.838,45.118,31.366,50.045,44.127,45.570,46.978,44.908,47.427,44.252,25.468,23.382,22.873,47.825,23.952,44.876,53.417,23.111,57.449,30.710,53.787,25.207,25.580,28.567,23.169,41.191,44.637,55.064,37.828,47.704,42.736,44.357,36.296,35.949,33.965,23.583,41.395,32.723,51.834,25.140,60.191,44.729,37.959,35.790,46.573,26.373,30.904,32.395,23.277,24.357,42.131,41.006,24.669,39.898,46.933,35.443,45.239,27.484,48.962,24.264,24.599,26.685,25.000,25.459,27.519,35.529,44.889,52.717,46.570,29.131,28.354,25.038,,mtp02_20220321_225627.bmp
520,44.236,46.156,44.006,46.417,57.255,38.376,45.232,54.847,25.385,54.908,49.911,24.857,52.166,41.490,42.080,47.124,39.242,51.990,45.392,46.070,43.876,39.481,25.557,27.061,39.309,46.669,31.627,51.599,45.532,46.732,48.261,45.561,48.191,44.650,25.401,23.086,22.806,49.430,23.720,45.624,54.064,22.927,59.334,30.264,55.414,25.115,25.439,28.003,22.987,41.682,45.583,56.277,38.076,49.156,43.108,43.857,35.803,36.115,34.169,23.433,42.363,32.615,53.274,24.885,61.223,45.162,38.650,35.739,46.841,26.076,30.210,32.143,23.182,24.223,42.904,41.299,24.503,40.268,47.978,35.586,45.561,27.264,49.465,24.131,24.497,26.347,24.828,25.296,27.178,34.430,45.271,52.764,47.618,29.793,28.067,24.917,,mtp02_20220321_231627.bmp
540.25,45.831,47.290,45.204,47.545,59.525,39.134,46.420,57.248,25.494,56.882,51.924,25.013,53.188,42.076,42.411,48.143,39.414,53.586,46.653,46.831,44.557,39.924,25.713,26.978,39.643,47.866,31.825,53.468,46.889,48.207,49.720,47.229,49.621,45.707,25.669,23.242,22.876,50.452,23.866,46.439,54.914,22.981,61.089,30.306,56.252,25.178,25.675,27.908,23.204,42.697,47.172,57.277,38.739,50.392,43.952,44.876,35.452,37.201,34.293,23.427,43.809,33.175,55.064,25.115,63.685,46.500,39.452,36.258,48.487,26.369,30.443,32.137,23.226,24.338,43.904,41.857,24.634,41.121,49.280,36.274,47.025,27.417,50.764,24.287,24.666,26.414,24.914,25.369,27.436,34.172,46.608,54.064,49.070,31.299,28.293,25.029,,mtp02_20220321_233634.bmp
560,46.924,48.506,46.061,49.446,62.468,39.430,47.309,59.583,25.551,59.204,53.790,24.978,53.968,43.067,42.990,49.392,39.908,55.857,48.497,48.309,45.812,40.255,25.777,26.261,40.567,49.994,32.067,55.452,48.790,49.768,51.554,49.252,51.529,47.013,25.787,23.255,22.876,52.561,23.924,47.640,56.283,23.102,64.274,30.010,58.083,25.369,25.707,27.484,23.172,43.271,48.774,58.841,39.557,52.462,45.392,41.010,35.631,37.965,35.150,23.602,45.232,33.322,55.688,25.197,66.535,48.035,40.838,37.223,50.048,26.274,30.411,31.268,23.315,24.299,44.570,42.433,24.608,41.911,50.933,36.946,47.889,27.334,52.449,24.258,24.701,26.494,24.962,25.532,27.650,33.841,47.573,55.427,50.895,33.054,28.239,25.105,,mtp02_20220321_235627.bmp
580,47.672,50.252,46.678,50.592,65.271,39.812,48.318,62.726,25.525,61.605,54.210,24.831,54.605,43.522,43.624,50.627,40.338,56.764,49.742,49.309,46.357,40.455,25.662,25.806,40.761,51.815,32.096,56.140,50.242,51.389,53.191,50.793,52.627,47.605,25.646,23.255,22.857,52.774,23.761,48.634,57.682,22.997,66.764,29.134,58.847,25.182,25.554,27.134,23.197,43.917,50.229,60.538,39.975,54.439,46.143,39.573,35.067,38.812,35.086,23.548,46.701,33.194,56.748,25.083,69.736,49.462,41.697,37.382,51.162,26.182,29.834,30.561,23.236,24.169,45.599,43.089,24.624,42.325,52.159,37.354,49.210,27.334,53.401,24.229,24.596,26.229,24.943,25.357,27.468,33.347,48.653,56.908,52.169,34.640,28.232,24.971,,mtp02_20220322_001628.bmp
