File_Type,GValue
File_Version,1
GP,

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210223_150133
MTP,1
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
400,"34,710","40,633","33,065","29,522","37,371","32,351","45,143","34,906","37,616","41,390","32,098","34,696","46,590","43,806","38,363","29,929","55,059","58,255","31,004","38,476","32,075","28,490","37,376","35,033","31,361","45,835","44,531","30,639","32,275","37,310","34,053","31,775","31,580","42,710","35,245","37,920","35,161","36,739","35,016","36,475","36,945","38,110","43,022","39,165","32,657","39,618","33,951","32,827","32,833","46,963","47,120","48,322","46,737","43,037","32,082","26,988","38,200","32,141","44,159","42,694","33,525","30,057","29,496","29,420","32,475","44,751","37,904","39,620","47,900","37,222","35,582","38,553","46,212","48,824","51,408","45,308","36,467","49,547","43,320","49,890","47,804","45,516","45,873","48,416","29,108","65,376","69,086","50,422","39,669","48,200","42,767","46,075","51,265","48,669","53,675","29,543"
420,"34,649","40,312","32,941","29,704","37,135","32,088","44,453","34,559","37,416","40,808","32,214","34,635","46,112","43,073","37,996","29,996","54,263","57,490","30,600","37,859","31,851","28,375","37,678","34,833","31,118","44,763","43,704","30,245","31,839","36,724","33,906","31,425","31,384","41,871","34,937","38,049","34,773","36,096","34,586","36,224","36,010","38,227","42,569","38,361","32,043","38,945","33,659","32,708","32,508","45,992","45,620","47,537","45,522","42,043","31,641","26,890","37,851","31,949","42,941","42,645","33,012","29,659","29,129","29,000","31,998","43,755","37,433","40,206","46,943","36,816","35,186","38,255","45,349","47,878","50,243","44,331","35,969","48,949","42,522","48,953","47,484","44,916","45,841","47,794","29,051","64,512","68,031","49,412","39,351","47,686","42,043","45,384","50,214","47,820","53,022","29,343"
440,"34,524","40,092","32,747","29,469","36,884","31,943","43,867","34,210","37,355","40,404","31,945","34,378","45,975","42,943","38,143","30,173","53,767","57,096","30,692","37,680","31,720","28,261","37,018","34,551","30,953","44,382","43,422","30,292","31,749","36,596","33,673","31,265","31,239","41,533","34,839","37,569","34,533","35,949","34,537","36,084","35,986","38,720","42,425","37,959","31,975","38,512","33,420","32,565","32,278","45,682","45,004","47,204","45,184","41,541","31,561","26,863","37,665","31,896","42,396","41,886","32,931","29,718","29,443","28,888","31,965","43,520","37,312","41,057","46,590","36,582","35,137","38,116","45,065","47,806","50,082","44,178","35,973","48,892","42,184","48,671","47,782","44,639","46,204","47,341","29,031","64,312","67,943","49,033","39,422","47,300","42,167","45,100","49,867","47,575","52,712","29,722"
460,"34,292","39,437","32,541","29,031","36,371","31,635","43,288","34,029","36,649","39,986","31,710","34,016","45,388","42,235","37,614","30,084","53,061","56,084","30,155","37,275","31,335","27,975","36,704","34,120","30,702","43,845","42,847","29,855","31,349","36,306","33,302","30,729","30,906","40,880","34,259","37,175","34,024","35,451","34,220","35,633","35,431","38,661","41,998","37,269","31,447","38,029","33,063","32,112","31,996","45,080","44,490","46,441","44,527","40,971","31,229","26,563","37,080","31,378","41,622","41,412","32,541","29,349","29,037","28,653","31,835","42,378","36,829","41,349","46,004","36,259","34,690","37,778","44,286","47,384","49,386","43,418","35,476","48,282","41,416","47,990","47,363","44,133","45,837","46,545","28,861","63,606","67,343","48,553","39,192","46,561","41,102","44,143","49,094","46,835","51,980","29,408"
480,"34,333","39,424","32,551","29,173","36,308","31,702","43,153","34,394","36,596","39,847","31,841","34,065","45,331","41,957","37,604","30,355","53,171","56,090","30,188","37,231","31,367","28,047","36,855","34,149","30,792","43,969","42,692","30,086","31,388","36,145","33,367","30,767","30,971","40,896","34,371","37,229","33,914","35,363","34,186","35,692","35,194","38,949","41,878","37,145","31,471","37,947","33,194","32,163","32,002","45,155","44,312","46,429","44,600","40,553","31,300","26,720","37,057","31,541","41,373","41,310","32,580","29,280","29,100","28,696","31,786","42,314","36,843","42,090","45,804","36,275","34,757","37,875","44,475","47,592","49,333","43,373","35,490","48,488","41,318","48,082","47,535","44,182","46,175","46,771","29,084","63,778","67,424","48,333","39,394","46,565","41,280","44,125","49,424","46,884","52,471","29,514"
500,"34,102","39,208","32,365","29,114","36,084","31,463","42,657","34,380","36,320","39,527","31,627","33,898","45,127","41,586","37,343","30,382","52,316","55,520","29,996","37,024","31,300","27,875","36,443","34,090","30,549","43,451","42,114","29,835","31,169","35,896","33,137","30,616","30,686","40,367","33,882","36,971","33,580","35,055","34,155","35,463","35,125","39,292","41,551","36,916","31,188","37,539","32,908","32,045","31,724","44,725","43,784","46,153","44,184","40,229","30,949","26,525","36,743","31,269","40,914","40,969","32,322","29,114","28,933","28,420","31,675","41,920","36,551","41,720","45,494","36,037","34,696","37,535","44,112","47,696","48,967","43,208","35,302","48,269","40,910","47,631","47,351","43,675","46,069","46,196","28,729","63,678","67,114","48,108","38,998","46,365","40,812","43,649","49,053","46,778","52,290","29,557"
520,"34,051","39,004","32,349","28,965","35,833","31,561","42,451","34,269","36,114","39,253","31,520","34,024","44,959","41,500","37,271","30,320","51,869","55,002","29,925","36,857","31,106","27,839","36,512","33,927","30,559","43,018","41,751","29,741","31,233","35,698","33,059","30,563","30,706","39,984","33,812","36,929","33,478","34,686","33,992","35,253","34,622","39,312","41,420","36,449","31,229","37,190","32,816","31,957","31,596","44,398","43,606","45,608","43,471","39,800","30,894","26,482","36,537","31,076","40,525","40,549","32,237","29,076","28,931","28,471","31,478","41,573","36,349","41,457","45,025","35,831","34,376","37,455","43,843","47,551","48,380","42,694","35,188","47,749","40,402","46,953","47,090","43,443","46,018","45,737","29,061","63,029","66,798","47,465","38,612","46,049","40,612","43,220","48,686","46,355","51,886","29,688"
540,"33,937","38,896","32,280","29,059","35,749","31,404","42,225","34,598","36,037","39,316","31,637","33,843","44,682","41,045","37,198","30,222","51,906","55,055","29,747","36,737","31,173","27,722","36,384","33,853","30,445","42,933","41,559","29,704","30,978","35,580","33,078","30,492","30,704","39,867","33,565","36,971","33,308","34,620","33,908","35,098","34,506","39,569","41,210","36,253","31,325","37,043","32,643","31,651","31,549","44,380","43,202","45,712","43,502","39,592","30,875","26,588","36,594","31,088","40,467","40,547","32,188","28,967","28,824","28,333","31,475","41,237","36,286","41,153","44,863","35,902","34,314","37,537","43,559","47,394","48,194","42,314","35,108","47,657","40,163","46,886","46,771","43,316","45,935","45,671","28,953","62,849","66,722","47,296","38,490","45,910","40,529","43,114","48,651","46,076","51,522","29,661"
560,"34,012","38,724","32,271","28,825","35,645","31,278","41,880","34,616","35,751","38,916","31,492","33,710","44,641","40,786","36,863","30,253","51,749","54,706","29,716","36,547","30,880","27,725","36,355","33,796","30,188","42,692","41,106","29,600","31,053","35,547","32,910","30,380","30,535","39,443","33,455","36,878","33,171","34,196","33,669","34,812","34,357","39,631","40,933","35,900","31,092","36,727","32,673","31,775","31,418","44,014","42,953","45,263","42,916","39,475","30,727","26,555","36,404","31,090","40,033","40,320","31,906","28,816","28,712","28,239","32,651","41,055","36,069","40,645","44,645","35,827","34,224","37,553","43,280","47,273","47,867","42,002","34,886","47,310","40,002","46,410","46,553","43,078","45,686","45,310","29,020","62,427","66,102","47,035","38,288","45,837","40,018","42,855","48,296","45,718","51,512","29,698"
580,"33,675","38,471","31,992","28,622","35,331","31,218","41,527","35,451","35,471","38,914","31,296","33,498","44,155","40,410","36,706","30,122","51,502","54,369","29,575","36,429","30,667","27,533","36,078","33,457","30,039","42,455","41,024","29,349","30,767","35,282","32,686","30,220","30,263","39,151","33,010","36,631","33,078","34,006","33,535","34,669","34,018","39,945","40,855","35,614","30,547","36,404","32,331","31,571","31,145","43,902","42,631","45,263","42,918","39,241","30,627","26,304","35,949","30,657","39,455","40,137","31,812","28,586","28,508","28,096","32,886","40,729","35,663","40,355","44,455","35,710","34,016","37,186","43,022","47,096","47,584","41,782","34,663","47,394","39,678","46,239","46,239","42,922","45,400","45,186","28,880","62,178","66,235","46,708","38,106","45,612","39,588","42,573","48,124","45,561","51,324","29,445"
