File_Type,GValue
File_Version,1
GP,
MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210223_150133
MTP,9
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
600,"32,514","35,143","35,282","33,580","67,884","64,288","43,624","53,361","31,837","59,390","34,188","40,867","32,125","29,488","26,231","41,978","48,839","28,308","79,184","60,563","31,657","29,718","34,996","43,963","30,675","31,239","40,102","27,131","35,255","31,429","26,694","31,802","27,947","30,680","33,431","28,102","28,331","29,265","25,678","35,043","32,602","24,849","26,665","49,888","31,614","27,927","26,851","25,657","26,224","27,549","30,108","27,482","36,135","28,669","36,702","28,933","26,971","30,212","27,194","50,222","30,576","31,514","26,394","38,918","36,135","39,443","33,349","32,204","37,633","41,194","53,143","28,120","34,147","31,571","28,714","31,329","37,627","32,275","32,467","32,478","37,963","29,004","65,453","41,286","31,990","30,508","29,755","30,920","33,245","32,508","60,559","56,233","34,224","29,320","41,786","33,471"
620,"31,657","34,888","34,996","33,522","68,088","64,233","43,422","53,202","31,982","59,261","34,073","40,433","31,892","29,565","26,080","41,610","48,855","28,059","78,980","60,557","31,506","29,673","34,990","43,612","30,620","31,239","39,898","27,051","34,716","31,135","26,735","31,641","27,716","30,578","33,200","27,998","28,194","30,961","25,561","34,843","32,643","24,633","26,606","49,245","31,457","27,910","26,696","25,622","26,198","27,335","30,137","27,278","35,784","28,516","36,486","29,075","26,818","30,051","27,108","49,488","30,378","31,490","26,316","38,837","35,976","39,253","33,041","31,955","37,576","41,406","52,829","27,865","34,286","31,424","28,633","31,380","37,376","32,120","32,208","32,337","37,639","28,849","65,265","41,086","31,863","30,496","29,735","30,880","33,263","32,316","60,359","55,743","34,090","29,308","41,771","33,520"
640,"32,308","35,200","34,990","33,596","67,873","64,361","43,027","52,978","31,720","59,120","34,000","40,622","31,816","29,282","26,075","41,310","48,620","27,910","78,310","60,294","31,537","29,631","34,896","43,408","30,425","31,202","39,776","27,053","34,647","31,141","26,694","31,686","27,784","30,461","33,012","27,886","28,082","33,857","25,435","34,784","32,469","24,651","26,549","49,098","31,482","27,812","26,631","25,525","26,143","27,510","29,992","27,331","35,618","28,825","36,435","28,884","26,829","29,994","26,918","49,292","30,431","31,316","26,371","38,347","35,888","39,196","32,790","31,971","37,286","40,724","52,494","27,978","33,906","31,304","28,725","31,190","37,220","32,020","32,159","32,204","37,584","28,716","65,386","40,776","31,520","30,482","29,725","30,884","33,122","32,198","60,265","55,704","33,982","29,157","41,488","33,396"
660,"31,663","35,280","35,008","33,480","67,957","64,353","43,125","52,763","31,843","59,471","33,843","40,273","31,851","28,975","25,984","41,137","48,702","28,276","78,439","60,269","31,445","29,616","34,704","43,422","30,582","31,100","39,639","27,122","34,463","31,096","26,724","31,696","27,559","30,414","32,976","27,908","27,898","37,206","25,598","34,665","32,294","24,647","26,525","49,182","31,796","27,957","26,831","25,639","26,153","27,312","29,931","27,382","35,596","28,518","36,251","29,014","26,922","29,890","27,076","49,165","30,416","31,186","26,310","38,261","35,835","38,967","32,673","31,831","37,320","40,912","52,418","27,825","34,025","31,425","28,535","31,161","37,176","31,863","32,178","32,265","37,465","28,727","65,618","40,549","31,537","30,449","29,745","30,859","33,061","32,408","59,867","55,590","34,149","29,212","41,576","33,453"
680,"32,376","34,637","34,780","33,773","67,784","63,602","42,788","52,451","31,765","58,888","33,794","40,141","31,518","29,131","25,884","40,776","48,267","27,912","79,178","59,614","31,235","29,512","34,698","43,349","30,412","31,155","39,306","26,939","34,316","30,841","26,643","31,704","27,698","30,196","32,802","27,767","27,778","42,735","25,435","34,361","32,086","24,602","26,500","48,588","31,933","27,912","26,590","25,569","26,049","27,357","29,896","27,122","35,478","28,394","36,418","29,237","26,594","29,871","26,922","48,876","30,173","31,078","26,361","38,098","35,716","38,712","32,551","31,780","37,069","40,822","52,445","27,959","33,833","31,227","28,459","30,990","36,886","31,994","32,151","32,096","37,314","28,549","65,786","40,304","31,576","30,400","29,635","30,831","33,075","32,175","59,443","55,206","33,855","29,216","41,251","33,208"
700,"32,594","34,280","34,210","33,710","66,618","62,927","42,416","51,963","31,508","58,488","33,435","39,665","31,294","28,837","25,812","40,196","47,735","27,708","77,686","59,214","30,873","29,384","34,249","43,224","30,124","30,949","38,859","26,804","33,845","30,649","26,508","31,337","27,510","29,955","32,382","27,614","27,645","49,416","25,282","34,020","31,798","24,337","26,176","47,855","32,351","27,480","26,604","25,447","25,986","27,045","29,573","26,929","34,957","28,014","36,051","29,171","26,500","29,576","26,796","48,133","29,818","30,667","26,045","37,659","35,333","38,361","32,094","31,353","36,584","40,510","51,729","27,594","33,675","30,865","28,173","30,598","36,406","31,441","31,751","31,837","36,824","28,300","65,114","39,871","31,416","30,025","29,520","30,537","32,782","31,724","59,249","54,816","33,602","28,890","41,041","32,906"
720,"32,371","34,382","34,698","34,494","67,253","63,688","42,780","52,384","31,565","59,851","33,716","40,008","31,467","28,829","25,982","40,522","48,173","27,790","77,586","59,916","31,131","29,427","34,586","44,122","30,508","31,708","39,159","27,008","34,029","30,753","26,673","31,606","27,771","30,165","32,704","27,776","27,802","59,335","25,429","34,373","32,067","24,506","26,398","48,343","33,267","27,708","26,649","25,559","25,890","27,169","29,596","27,171","35,090","28,286","36,545","29,975","26,690","29,622","26,908","48,624","30,020","30,757","26,284","37,857","35,776","38,604","32,241","31,708","36,796","40,361","52,239","27,843","33,696","31,110","28,345","30,792","36,633","31,714","31,875","31,892","37,147","28,651","66,822","40,265","31,604","30,443","29,690","30,831","33,161","31,980","59,692","55,261","33,800","29,084","41,122","33,167"
740,"32,698","34,837","34,576","35,198","66,818","63,443","42,369","52,290","31,535","59,200","33,463","39,682","31,551","28,871","25,967","40,000","48,059","27,676","78,286","59,747","31,120","29,290","34,416","44,798","30,531","32,257","39,027","26,863","33,727","30,800","26,625","31,578","27,802","29,890","32,637","27,812","27,755","71,357","25,525","34,155","31,871","24,516","26,410","48,149","34,086","27,659","26,669","25,661","26,159","27,047","29,722","27,151","35,094","28,347","36,533","30,518","26,657","29,612","26,867","47,829","29,924","30,727","26,180","37,663","35,663","38,284","32,214","31,418","36,539","40,690","52,006","27,827","33,780","31,222","28,380","30,957","36,533","31,624","31,914","31,822","36,947","28,418","65,108","40,120","31,582","30,388","29,708","30,757","32,982","31,825","59,624","55,227","33,635","28,945","40,984","33,308"
760,"32,322","34,378","34,527","36,437","66,410","63,269","42,327","51,943","31,610","59,584","33,445","39,771","31,247","28,725","26,047","40,086","48,035","27,773","77,004","59,322","30,988","29,463","34,241","45,720","30,363","33,355","38,818","26,804","33,853","30,743","26,620","31,618","27,894","29,957","32,429","27,696","27,698","83,800","25,524","34,041","32,555","24,416","26,302","48,016","35,435","27,557","26,492","25,514","26,241","27,043","29,635","27,029","35,018","28,169","36,837","31,610","26,647","29,541","26,914","47,882","29,959","30,484","26,261","37,600","35,418","38,153","32,100","31,400","36,492","40,096","51,922","27,951","33,545","31,606","28,208","30,712","36,388","31,382","31,800","31,775","36,798","28,349","64,661","39,776","31,490","30,141","29,743","30,818","33,063","31,869","59,169","54,937","33,796","28,908","40,949","33,041"
780,"33,480","34,298","34,563","37,908","67,892","62,935","42,204","52,059","31,682","60,547","33,504","39,524","31,288","28,588","25,922","39,922","48,027","27,847","77,002","59,945","31,118","29,398","34,357","47,625","30,110","34,975","38,816","26,827","33,849","30,682","26,657","31,700","28,182","30,024","32,504","27,663","27,853","91,894","25,486","34,047","32,792","24,457","26,324","47,894","37,494","27,547","26,553","25,602","26,369","27,025","29,539","27,131","35,061","28,229","37,149","32,998","26,708","29,618","26,894","48,059","29,837","30,641","26,324","37,535","35,675","38,080","31,963","31,373","36,431","40,055","51,694","27,814","33,588","31,916","28,312","30,829","36,369","31,596","31,690","31,786","36,896","28,492","65,820","39,749","31,533","30,210","29,688","30,908","32,929","31,800","59,361","55,300","33,822","28,980","41,210","33,053"
800,"34,322","33,931","34,118","40,278","65,751","62,169","41,518","51,592","31,353","60,839","33,090","39,125","30,753","28,243","25,698","39,286","47,320","27,329","76,890","58,631","30,576","28,994","33,780","49,484","29,784","37,131","38,325","26,527","33,331","30,341","26,304","31,359","28,204","29,465","32,176","27,427","27,508","100,298","25,271","33,620","32,500","24,222","26,118","47,104","39,557","27,398","26,241","25,402","26,475","26,735","29,247","26,743","34,576","27,818","37,245","34,690","26,333","29,141","26,502","47,325","29,576","30,292","26,116","37,100","35,151","37,598","31,561","31,045","36,004","39,900","51,067","27,478","33,139","31,839","27,945","30,429","35,924","31,149","31,471","31,484","36,471","28,116","64,396","39,163","30,998","29,700","29,402","30,671","32,612","31,510","58,763","54,553","33,537","28,559","40,394","32,704"
820,"36,204","34,257","34,398","44,098","66,278","62,631","41,927","51,571","31,582","62,637","33,341","39,363","31,008","28,671","25,892","39,600","47,663","27,657","75,996","59,022","30,690","29,214","34,196","53,722","30,153","41,286","38,506","26,802","33,431","30,541","26,569","31,582","28,945","29,816","32,318","27,592","27,602","110,157","25,459","33,853","33,184","24,469","26,267","47,459","43,273","27,598","26,451","25,545","27,043","26,884","29,418","27,059","34,641","28,147","38,192","37,529","26,602","29,514","26,741","47,245","29,639","30,531","26,290","37,312","35,396","37,816","31,839","31,176","36,233","40,020","51,620","27,604","33,371","32,602","28,247","30,676","36,096","31,400","31,724","31,731","36,665","28,335","65,265","39,431","31,294","30,192","29,680","31,122","32,959","31,747","59,004","55,124","33,853","28,875","40,725","32,892"
840,"38,480","34,131","34,202","48,384","66,539","62,659","41,671","51,578","31,351","64,882","33,133","39,569","31,318","28,345","25,814","39,425","47,525","27,696","75,837","59,167","30,537","29,000","33,994","59,169","30,292","46,775","38,447","26,790","33,439","30,684","26,429","31,445","29,488","29,518","32,220","27,694","27,678","116,694","25,469","33,875","33,865","24,320","26,367","47,396","47,606","27,418","26,400","25,743","27,776","26,833","29,565","27,039","34,771","28,104","38,780","41,178","26,657","29,245","26,716","47,533","29,604","30,280","26,239","37,425","35,625","37,792","31,822","31,161","36,071","39,888","51,761","27,845","33,484","33,502","28,104","30,578","36,196","31,278","31,682","31,539","36,533","28,135","65,639","39,629","31,173","30,218","29,757","31,033","32,890","31,567","59,447","55,743","33,708","28,788","40,892","33,102"
860,"41,410","34,218","34,449","54,216","66,261","62,565","41,614","51,075","31,333","67,818","33,080","39,127","30,882","28,486","25,786","39,112","47,257","27,439","76,263","59,345","30,549","28,963","33,935","66,131","29,861","54,510","38,463","26,737","33,324","30,727","26,518","31,422","30,473","29,476","32,114","27,469","27,665","120,824","25,441","33,924","34,506","24,308","26,349","47,269","52,590","27,292","26,306","25,694","28,773","26,812","29,502","26,951","34,669","28,125","39,210","45,053","26,592","29,220","26,771","47,224","29,704","30,159","26,280","37,131","35,108","37,522","31,616","31,186","35,965","39,855","51,473","27,620","33,245","34,222","28,159","30,441","35,941","31,169","31,488","31,561","36,325","28,080","65,978","39,443","31,300","30,194","29,814","31,143","32,884","31,539","59,378","55,792","33,827","28,806","40,667","33,035"
880,"46,427","34,106","34,216","61,690","66,029","62,141","41,108","51,290","31,237","71,622","32,980","38,933","30,896","28,320","25,778","38,959","47,006","27,357","76,208","58,324","30,361","28,790","33,653","73,896","29,822","64,545","38,267","26,608","33,149","30,992","26,416","31,278","31,720","29,324","32,049","27,524","27,559","123,784","25,304","33,839","35,402","24,169","26,265","47,053","58,955","27,178","26,282","25,761","30,663","26,567","29,404","26,892","34,494","28,031","39,512","50,292","26,451","29,098","26,557","47,002","29,327","30,014","26,143","36,906","35,157","37,365","31,463","30,920","35,794","39,618","51,078","27,655","33,527","34,924","28,088","30,473","36,012","31,004","31,451","31,365","36,276","28,100","66,425","39,118","31,237","30,253","29,678","31,382","32,806","31,380","59,582","56,473","33,694","28,765","40,604","32,937"
900,"52,745","34,210","34,078","71,147","66,102","62,247","41,367","51,086","31,500","75,849","33,065","39,025","30,941","28,659","25,831","39,041","47,059","27,627","75,604","58,533","30,459","28,980","33,820","78,937","30,143","78,659","38,414","26,661","33,088","31,312","26,486","31,367","33,394","29,457","32,098","27,498","27,575","126,102","25,408","33,959","36,367","24,292","26,222","46,935","65,678","27,378","26,376","25,863","32,833","26,743","29,502","26,888","34,502","28,204","40,198","56,567","26,580","29,088","26,692","46,688","29,596","30,149","26,267","36,908","35,367","37,422","31,520","31,002","35,751","39,520","51,116","27,524","33,543","35,825","28,010","30,398","35,925","31,088","31,500","31,535","36,182","28,145","66,786","39,292","31,555","30,263","29,784","31,771","32,847","31,504","59,378","56,808","33,918","28,818","40,708","32,990"
920,"60,304","33,582","33,841","80,608","65,396","61,533","40,855","50,514","31,104","80,582","32,733","38,669","30,537","28,088","25,582","38,492","46,490","27,249","75,802","58,180","30,125","28,537","33,412","86,090","29,939","89,884","38,033","26,496","32,796","31,545","26,286","31,092","35,278","29,175","31,727","27,280","27,422","126,182","25,282","33,794","36,982","24,063","26,163","46,304","71,853","27,016","26,145","25,769","35,618","26,512","29,269","26,780","34,167","27,967","40,043","63,035","26,298","28,959","26,410","46,206","29,194","29,724","25,996","36,527","34,990","36,896","31,167","30,537","35,445","39,188","50,361","27,339","33,463","36,504","27,922","30,237","35,547","30,778","31,345","31,182","36,065","27,798","66,149","38,657","31,031","30,235","29,561","32,243","32,522","31,175","59,169","57,271","33,445","28,500","40,376","32,724"
940,"70,280","33,882","33,775","90,255","65,706","61,355","41,037","50,702","31,259","86,682","32,733","38,833","30,612","28,229","25,606","38,324","46,655","27,122","76,400","59,002","30,075","28,565","33,384","94,692","29,600","99,635","38,292","26,453","32,727","32,224","26,210","31,190","38,029","29,110","31,675","27,159","27,375","130,714","25,151","34,161","38,143","23,975","26,090","46,290","78,333","27,061","26,020","25,833","39,941","26,276","29,378","26,763","34,033","27,800","40,212","69,524","26,325","28,880","26,512","46,227","29,143","29,675","25,933","36,582","34,961","37,004","31,202","30,588","35,435","39,251","52,559","27,329","33,582","37,345","27,814","30,135","35,522","30,698","31,261","31,027","35,831","27,822","68,025","38,688","30,941","30,118","29,473","33,227","32,529","31,122","59,129","58,798","33,661","28,478","40,188","32,724"
960,"79,975","34,002","34,108","99,380","66,137","61,837","41,351","51,396","31,222","93,810","32,908","38,704","30,680","28,304","25,794","38,794","46,863","27,369","78,227","58,863","30,182","28,698","33,669","103,790","30,008","111,127","39,012","26,627","32,900","33,139","26,410","31,396","41,247","29,290","31,875","27,314","27,651","137,916","25,398","35,047","39,378","24,180","26,231","46,741","84,306","27,196","26,304","25,922","45,329","26,600","29,586","26,904","34,312","27,949","40,559","74,288","26,429","29,031","26,547","46,839","29,402","29,929","26,157","36,996","35,169","37,035","31,414","30,765","35,722","39,359","53,492","27,520","34,155","38,306","28,071","30,471","35,667","30,924","31,424","31,355","35,925","27,857","68,604","38,902","31,425","31,004","29,802","34,398","32,767","31,339","60,414","60,782","34,014","28,671","40,733","32,933"
980,"87,661","33,512","33,757","107,688","65,655","61,216","41,047","50,561","31,043","100,178","32,620","38,273","30,471","28,053","25,500","38,182","46,482","27,127","78,137","57,876","29,906","28,580","33,176","110,843","29,818","117,676","38,694","26,351","32,678","33,965","26,190","31,261","42,212","29,035","31,518","27,088","27,384","138,745","25,129","35,280","39,743","23,973","25,980","46,037","88,594","26,900","26,094","25,808","51,763","26,345","29,524","26,686","33,965","27,773","40,404","79,533","26,151","28,731","26,412","46,112","29,096","29,635","26,022","36,604","34,884","36,835","30,941","30,655","35,286","38,710","53,716","27,245","34,035","38,533","27,814","30,124","35,267","30,551","30,996","30,855","35,612","27,637","70,365","38,520","31,163","30,724","29,559","35,439","32,431","31,014","59,927","63,225","33,747","28,529","40,739","32,771"
1000,"97,890","33,963","34,053","116,631","66,357","61,486","41,455","51,161","31,357","109,620","32,894","38,429","30,618","28,284","25,875","38,308","46,608","27,343","77,308","58,847","30,176","28,622","33,467","119,720","30,004","124,163","39,453","26,645","32,773","35,545","26,433","31,429","44,941","29,255","31,800","27,404","27,520","141,314","25,418","36,694","40,443","24,235","26,237","46,592","94,947","27,029","26,284","26,078","59,851","26,606","30,125","26,980","34,100","28,104","40,471","85,902","26,271","29,159","26,555","46,147","29,276","29,792","26,273","36,661","35,084","36,973","31,333","30,649","35,498","39,153","55,165","27,512","34,663","39,257","28,012","30,520","35,637","30,778","31,369","31,308","35,855","27,947","72,831","38,669","31,565","31,259","29,865","37,561","32,812","31,424","61,935","66,876","34,045","28,696","41,331","32,849"
1020,"106,024","33,527","33,571","120,875","66,010","61,265","41,125","51,135","31,104","115,898","32,665","38,135","30,251","27,912","25,629","38,025","46,204","27,065","76,647","58,665","29,822","28,463","33,141","123,910","29,553","126,065","39,914","26,404","32,727","36,971","26,255","31,208","48,202","29,004","31,571","27,014","27,357","139,739","25,220","38,014","40,314","24,000","25,967","46,008","98,580","26,882","25,982","25,886","66,992","26,235","30,331","26,727","33,776","27,739","40,159","91,145","26,096","28,831","26,375","45,696","28,955","29,549","26,112","36,361","34,651","36,473","31,080","30,394","35,271","38,751","56,263","27,275","34,706","39,008","27,771","30,118","35,243","30,425","31,078","30,984","35,310","27,704","72,820","38,322","31,298","31,510","29,582","40,629","32,469","31,000","62,922","70,745","33,700","28,369","41,875","32,575"
1040,"114,727","33,647","33,849","127,043","66,402","61,435","41,708","50,498","31,337","124,567","32,604","38,306","30,494","28,116","25,804","38,220","46,465","27,314","76,345","58,524","29,941","28,567","33,241","130,014","30,008","130,518","41,290","26,496","32,673","39,190","26,259","31,394","52,582","29,018","31,580","27,247","27,549","141,378","25,280","40,473","40,775","24,118","26,206","46,312","104,996","27,020","26,080","26,108","73,682","26,439","31,325","26,963","33,918","27,894","40,337","96,502","26,186","28,847","26,347","45,690","29,073","29,667","26,241","36,284","35,047","36,667","31,239","30,545","35,484","38,878","58,773","27,471","35,339","39,324","27,953","30,314","35,349","30,737","31,286","31,051","35,596","27,759","76,753","38,384","31,682","32,231","29,710","44,859","32,775","31,173","65,935","74,604","34,006","28,541","43,167","32,708"
1060,"119,771","33,814","33,969","130,573","67,116","61,327","42,182","50,761","31,288","129,639","32,714","38,351","30,414","28,139","25,720","38,327","46,627","27,343","76,575","59,322","30,059","28,498","33,310","133,812","29,524","132,463","43,175","26,525","32,778","41,841","26,451","31,529","57,469","29,080","31,663","27,057","27,429","141,325","25,339","43,745","40,798","24,202","26,084","46,412","107,955","27,120","26,127","26,090","79,412","26,527","32,414","26,892","33,955","27,947","40,239","100,194","26,225","28,892","26,449","45,651","29,202","29,694","26,265","36,473","34,822","36,659","31,161","30,441","35,686","39,190","62,078","27,380","35,727","39,212","28,443","30,257","35,384","30,551","31,100","31,084","35,608","27,800","81,706","38,361","31,925","32,810","29,839","47,651","32,767","31,173","69,294","79,551","34,098","28,600","44,178","32,661"
1080,"123,884","33,598","33,802","132,908","66,369","61,369","42,769","50,176","31,245","133,576","32,567","38,149","30,188","27,831","25,671","38,194","46,388","27,310","78,104","57,363","29,851","28,380","33,082","136,884","29,792","134,124","45,110","26,443","32,588","44,837","26,414","31,284","63,345","28,971","31,608","27,071","27,302","141,300","25,202","47,910","40,371","24,178","26,000","45,876","109,506","26,924","26,104","26,096","84,480","26,325","33,941","26,859","33,884","27,878","40,022","102,502","26,165","28,847","26,216","45,343","29,110","29,678","26,224","36,090","34,788","36,533","31,022","30,514","35,947","38,859","65,033","27,298","36,190","38,873","28,402","30,157","35,245","30,563","30,931","30,890","35,261","27,735","84,922","38,237","32,022","33,575","29,743","51,175","32,700","31,163","73,833","83,769","34,049","28,527","45,855","32,578"
1100,"125,425","33,471","33,484","133,249","66,202","60,827","43,598","50,075","31,084","135,127","32,392","38,106","30,259","27,961","25,475","37,835","46,141","27,006","78,143","57,747","29,598","28,131","33,010","137,604","29,624","135,273","48,210","26,333","32,694","48,633","26,345","31,035","70,241","28,784","31,480","27,022","27,157","139,580","25,165","53,506","40,222","24,069","25,980","45,655","110,427","26,839","26,053","26,178","90,167","26,204","36,008","26,620","33,704","27,776","39,557","104,222","25,920","28,665","26,249","45,410","28,833","29,367","26,141","36,014","34,675","36,308","30,929","30,149","36,055","38,614","67,608","27,414","36,104","38,406","28,337","30,110","34,994","30,214","30,894","30,678","35,069","27,559","88,580","38,133","32,039","34,376","29,541","54,175","32,559","30,800","80,522","87,735","33,749","28,404","48,625","32,518"
1120,"129,927","33,716","33,784","136,112","67,194","61,349","45,749","50,939","31,251","139,386","32,600","38,108","30,180","27,849","25,686","38,145","46,227","27,235","78,514","58,084","29,773","28,463","33,131","141,802","29,682","140,894","52,790","26,412","32,963","54,227","26,502","31,371","76,786","28,955","31,651","26,992","27,431","141,629","25,312","61,508","40,565","24,294","26,049","46,045","114,225","26,994","26,106","26,143","97,555","26,357","39,735","26,851","33,845","27,814","39,784","107,312","26,129","28,753","26,349","45,559","28,990","29,553","26,265","36,302","34,859","36,357","31,057","30,820","36,790","38,798","69,837","27,388","36,525","38,549","29,045","30,376","35,220","30,610","31,061","30,894","35,918","27,667","93,720","38,329","32,539","35,541","29,759","58,524","32,684","31,165","89,963","93,645","34,127","28,598","52,620","32,451"
1140,"132,286","33,475","33,720","137,961","67,833","61,631","48,559","51,263","31,310","141,673","32,494","38,210","30,186","27,990","25,737","38,253","46,602","27,363","79,716","58,492","29,975","28,490","33,110","146,245","29,647","143,280","58,935","26,480","33,294","60,308","26,671","31,580","82,747","29,124","31,635","27,110","27,431","141,808","25,355","71,608","40,151","24,363","26,124","45,937","117,669","26,963","26,157","26,324","104,349","26,480","44,225","26,759","33,792","27,818","39,710","109,151","26,149","28,898","26,296","45,467","28,831","29,429","26,080","36,271","34,796","36,400","30,871","30,982","37,433","39,071","70,141","27,251","36,765","38,376","29,018","29,937","35,000","30,475","30,882","30,743","35,839","27,598","97,641","38,129","32,824","36,133","29,529","63,780","32,563","30,765","98,582","100,071","34,137","28,378","57,682","32,300"
1160,"138,475","33,508","33,759","138,986","67,616","61,641","51,355","51,439","31,196","143,375","32,431","38,337","30,214","27,867","25,620","37,941","46,427","27,031","79,139","59,249","29,782","28,333","33,010","148,547","29,578","144,273","66,308","26,469","33,561","67,282","26,547","31,416","88,182","28,922","31,545","26,871","27,188","141,694","25,206","81,549","40,006","24,278","26,092","46,143","124,094","26,824","26,049","26,229","110,567","26,306","50,145","26,822","33,657","27,788","39,512","110,376","26,175","28,653","26,324","45,445","28,925","29,437","26,306","35,992","34,816","36,273","30,918","31,027","38,524","38,631","69,363","27,231","36,898","38,298","29,741","30,096","35,041","30,443","30,847","30,886","36,182","27,625","102,714","38,022","33,539","37,108","29,835","70,114","32,716","31,112","106,659","106,735","34,098","28,565","63,825","32,578"
1180,"143,594","33,459","33,696","139,351","69,563","62,022","55,933","51,690","31,094","144,712","32,443","38,033","30,084","27,896","25,661","37,953","46,516","27,055","79,065","58,641","29,735","28,333","32,725","148,804","29,669","143,808","75,537","26,435","33,918","74,422","26,688","31,288","93,292","28,904","31,537","26,794","27,273","141,853","25,235","89,592","39,959","24,406","26,041","45,992","129,045","26,884","26,218","26,196","117,527","26,414","58,010","26,925","33,641","27,747","39,237","111,204","26,090","28,653","26,059","45,271","28,818","29,371","26,247","36,012","34,722","36,086","30,839","31,024","40,110","38,539","68,088","27,347","36,982","38,173","30,100","30,133","34,969","30,427","30,837","30,755","36,535","27,590","107,827","37,888","34,143","37,888","29,792","75,904","32,849","30,980","113,186","112,341","34,269","28,476","72,033","32,363"
1200,"144,725","33,251","33,469","138,359","69,765","61,837","61,825","52,051","31,025","143,916","32,131","37,618","29,873","27,647","25,375","37,824","46,694","26,943","78,171","58,643","29,502","28,061","32,773","146,955","29,067","141,865","85,129","26,165","34,471","80,190","26,604","31,086","98,557","28,692","31,349","26,641","26,978","139,725","25,110","95,963","39,512","24,435","25,776","45,431","129,806","26,788","25,943","26,071","121,747","26,216","66,786","26,624","33,314","27,561","38,920","110,857","25,900","28,543","26,100","44,949","28,633","29,255","26,135","35,735","34,355","35,853","30,653","31,139","41,918","38,743","67,325","27,075","36,690","37,616","30,506","29,975","34,725","30,139","30,616","30,771","36,820","27,502","111,422","37,396","34,733","38,153","29,545","81,614","32,547","30,849","119,412","116,406","33,888","28,392","81,465","32,282"
1220,"147,084","33,451","33,590","140,673","71,000","63,396","70,992","52,222","31,167","147,967","32,196","37,871","30,110","28,122","25,675","37,725","46,814","27,035","79,053","60,096","29,625","28,320","32,696","147,771","29,657","144,065","94,473","26,388","36,010","87,341","26,971","31,378","109,082","28,871","31,594","26,916","27,131","141,888","25,243","106,722","39,516","24,794","26,049","45,882","133,165","26,935","26,271","26,339","129,394","26,382","75,227","26,880","33,635","27,837","39,122","113,469","26,039","28,665","26,278","45,027","28,814","29,422","26,320","35,910","34,690","36,022","30,888","31,700","44,927","38,949","67,345","27,376","37,063","37,896","31,445","30,918","35,033","30,445","30,859","31,076","37,457","27,614","115,096","37,675","35,886","38,341","29,747","89,061","32,812","31,173","126,449","122,392","34,184","28,543","91,331","32,304"
1240,"146,394","33,422","33,524","141,065","74,139","63,935","80,614","52,294","31,000","148,320","32,188","37,824","29,935","27,814","25,473","37,724","46,569","27,071","78,969","59,424","29,471","28,190","32,676","147,416","29,398","143,980","102,527","26,345","37,467","93,161","27,116","31,247","115,843","28,710","31,373","26,755","27,106","141,694","25,063","114,857","39,408","24,871","25,976","45,598","132,755","26,800","26,253","26,276","133,698","26,239","81,351","26,873","33,316","27,718","39,100","114,002","25,908","28,529","26,141","44,620","28,741","29,325","26,251","35,747","34,500","35,939","30,659","31,931","48,825","38,694","66,863","27,188","36,943","37,563","31,839","31,092","34,849","30,227","30,702","30,924","37,876","27,549","116,273","37,494","36,935","38,180","29,724","94,557","32,716","31,002","130,549","126,155","34,145","28,441","97,812","32,316"
1260,"146,155","33,420","33,555","141,276","77,139","65,239","89,847","53,198","31,129","148,688","32,269","37,959","29,886","27,835","25,522","37,831","46,804","27,098","78,673","60,145","29,596","28,312","32,757","147,567","29,343","144,271","108,443","26,347","40,159","99,914","27,369","31,133","120,367","28,718","31,557","26,741","27,080","141,751","25,147","120,918","39,071","25,147","25,986","45,533","132,743","26,733","26,325","26,386","136,361","26,186","90,684","26,812","33,333","27,741","39,043","114,596","25,945","28,557","26,227","44,751","28,806","29,318","26,322","35,957","34,625","35,904","30,725","32,353","54,090","39,020","65,796","27,247","36,973","37,445","32,380","31,312","34,853","30,288","30,653","31,053","38,629","27,578","119,749","37,396","37,688","38,175","29,706","100,094","32,743","30,967","133,251","129,655","34,176","28,402","104,294","32,306"
1280,"146,278","33,386","33,575","141,845","83,129","67,353","98,290","54,147","31,025","147,845","32,324","37,733","29,945","27,798","25,529","37,971","46,951","26,912","79,959","60,857","29,475","28,200","32,657","147,302","29,363","144,598","115,165","26,294","43,469","105,890","27,627","31,208","121,971","28,696","31,663","26,704","27,024","141,627","25,196","125,712","39,098","25,427","25,892","45,757","133,020","26,745","26,410","26,229","137,580","26,386","99,665","26,892","33,314","27,722","38,937","114,482","25,986","28,633","26,257","44,812","28,667","29,953","26,331","35,869","34,616","36,071","30,739","32,953","61,067","39,125","65,780","27,025","37,018","37,441","32,614","31,718","35,008","30,190","30,576","31,257","39,641","27,553","124,055","37,314","38,331","38,404","29,816","105,361","32,765","30,967","135,843","132,843","34,265","28,392","110,861","32,298"
