File_Type,GValue
File_Version,3
GP,
MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20220316_153054
MTP,5
Plate-ID,
Cal File Used,cal_white96square
Well_Distance_X_MM,9
Well_Distance_Y_MM,9
Well_Shape,Square
Spot_Shape,Rectangle
Rectangle_Spot_Size_X_MM,3.0
Rectangle_Spot_Size_Y_MM,3.0
Deviation_From_Center_X_MM,0.0
Deviation_From_Center_Y_MM,0.0
Deviation_From_Perfect_Parallelness_DEG,0.0
Geometric_Correction_MM,0.50
Ignore_Top_G_Pixel_Percent,25.0
Ignore_Bottom_G_Pixel_Percent,10.0

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,,Input_Image
400.25,37.398,37.547,41.329,45.684,35.412,36.869,48.980,35.471,38.429,33.437,33.161,37.304,42.998,40.031,38.565,147.473,61.918,58.041,68.271,40.033,82.057,88.796,37.198,50.737,39.282,66.700,172.686,167.945,147.445,112.929,132.212,135.735,56.416,43.186,34.647,38.675,53.108,38.937,134.739,149.904,165.492,157.149,152.116,113.712,118.810,59.339,33.627,35.622,162.735,166.922,177.869,164.988,157.563,155.184,155.014,152.241,149.661,139.933,39.312,46.241,62.476,59.680,52.098,168.882,157.218,146.586,158.824,152.837,154.649,146.275,114.004,38.106,180.261,149.920,51.908,156.776,110.200,110.582,162.784,154.171,145.573,147.335,130.071,35.020,47.292,33.390,32.633,88.402,54.218,35.543,100.512,143.090,98.853,31.859,34.014,31.110,,mtp05_20220316_221108.bmp
420,38.237,37.518,41.290,45.484,35.439,37.606,48.580,35.867,38.390,33.494,33.227,37.349,42.796,40.086,38.322,154.435,70.941,59.794,87.771,39.596,92.929,102.161,37.202,50.102,39.512,70.847,173.080,165.376,153.455,126.639,141.896,142.494,64.159,42.684,34.684,38.463,52.512,38.855,150.145,159.300,164.912,160.302,154.682,125.990,130.904,69.122,34.214,36.559,168.522,171.784,177.876,168.002,160.947,159.051,155.761,151.633,149.775,143.045,41.069,47.827,73.710,68.541,61.175,169.443,160.776,152.863,159.333,153.886,154.261,146.714,124.975,39.547,183.369,161.380,59.471,163.000,128.669,132.329,167.292,157.167,148.541,147.890,130.388,39.933,49.692,33.851,33.080,112.759,70.745,36.437,118.298,148.575,118.235,32.980,34.006,31.324,,mtp05_20220316_223059.bmp
440,45.453,37.496,41.135,45.051,35.261,40.067,47.980,36.953,38.714,33.245,33.096,37.367,42.447,40.290,38.245,158.669,83.527,61.047,101.743,39.057,115.712,112.786,37.390,49.398,39.776,76.341,173.102,164.620,157.386,138.533,147.876,147.541,76.255,42.531,34.590,38.090,52.547,38.824,160.804,165.020,165.135,160.912,156.306,135.616,139.537,85.914,35.680,38.761,175.267,176.051,177.959,170.284,163.865,160.151,156.576,151.380,150.165,147.624,44.102,50.967,104.873,80.333,77.953,169.253,162.949,157.394,160.110,154.412,153.486,146.335,133.398,44.837,184.180,169.786,73.182,167.649,142.837,142.627,169.839,159.731,150.639,147.990,131.151,47.625,54.494,34.737,33.931,131.504,96.363,40.092,131.096,152.231,125.814,36.247,33.965,31.500,,mtp05_20220316_225100.bmp
460,50.041,36.924,40.241,44.116,35.171,46.861,46.700,39.039,39.371,32.998,32.935,37.376,41.667,40.676,38.000,159.496,99.761,64.482,116.961,38.396,122.247,119.678,37.635,48.076,40.231,116.437,171.012,166.014,157.078,144.698,149.865,148.994,89.700,42.412,34.524,37.743,53.655,38.416,165.543,164.806,162.469,159.110,154.239,143.043,143.704,100.904,41.280,43.996,176.253,176.171,175.498,168.620,162.422,158.853,155.114,149.190,148.125,146.014,47.635,56.314,109.898,99.139,96.751,166.890,161.204,158.320,158.088,152.386,150.314,144.641,137.912,47.451,181.480,172.759,98.459,168.825,150.792,149.408,168.371,158.204,150.029,146.176,130.047,57.408,62.153,36.543,34.420,139.694,119.767,41.855,139.275,153.027,127.880,42.439,33.878,31.194,,mtp05_20220316_231059.bmp
480,62.724,37.247,40.912,44.276,35.669,65.120,46.829,46.982,42.645,33.516,33.776,38.908,42.261,42.808,38.424,163.122,119.080,71.190,128.392,38.814,131.708,125.259,39.951,47.945,41.520,142.592,173.261,170.816,160.316,152.702,155.596,152.345,107.869,43.604,35.325,38.484,58.155,39.100,172.376,168.616,164.878,161.212,156.329,152.175,149.316,114.667,51.698,71.145,180.863,178.839,177.175,171.096,165.212,161.661,157.325,151.031,150.222,148.816,56.775,63.525,141.482,122.943,116.269,169.386,163.461,161.227,160.655,154.739,151.431,146.596,143.904,57.910,184.292,178.531,128.710,170.069,160.324,159.996,171.373,160.855,152.355,148.416,134.880,72.476,72.614,37.796,35.308,145.267,134.816,48.500,147.606,157.571,132.627,52.961,33.973,31.571,,mtp05_20220316_233059.bmp
500,77.935,37.216,40.169,43.745,35.843,81.998,46.065,69.698,47.610,33.902,34.169,40.567,41.841,45.582,38.463,163.745,133.573,85.175,139.955,39.045,135.296,126.520,43.247,47.186,43.041,116.539,173.124,169.449,160.788,156.163,156.259,153.192,121.259,45.157,35.924,39.508,66.373,39.457,174.104,170.018,165.004,161.149,156.022,157.104,150.784,125.684,60.241,73.073,181.686,178.961,177.008,171.229,165.247,162.029,157.733,150.786,150.135,149.218,61.525,70.722,159.347,142.696,122.090,169.202,163.694,161.718,160.867,154.596,149.508,146.367,144.867,74.720,184.045,180.676,143.243,170.947,164.425,166.704,172.769,160.949,152.741,148.169,138.375,87.525,85.478,45.065,35.700,147.775,139.463,57.382,152.031,157.814,139.914,71.400,34.069,31.769,,mtp05_20220316_235100.bmp
520,87.700,37.296,40.598,43.541,36.286,104.971,45.575,83.457,55.843,34.667,35.176,43.243,41.961,50.294,39.545,164.482,144.824,100.822,146.986,39.935,134.357,127.088,49.169,46.729,45.543,135.278,172.947,167.445,161.084,157.673,156.627,154.331,132.241,48.265,37.080,41.765,79.243,40.202,175.290,170.943,165.406,160.971,156.384,158.588,151.796,134.353,73.322,95.098,182.049,178.769,177.435,171.496,165.357,162.196,157.953,151.222,150.169,149.308,66.145,75.004,165.196,156.961,117.739,169.339,164.151,162.084,160.951,154.488,147.575,146.420,145.773,80.108,184.049,181.592,150.602,173.225,168.325,166.684,173.737,161.047,152.478,148.259,139.833,100.355,99.151,47.276,35.818,147.706,142.594,70.363,155.163,157.822,144.986,92.800,34.067,32.141,,mtp05_20220317_001100.bmp
540,88.175,37.112,39.486,42.667,37.235,118.812,44.500,95.957,64.035,35.965,37.039,48.078,41.559,56.135,40.647,163.190,150.173,116.045,150.694,41.910,134.882,125.471,56.041,45.396,47.969,146.533,170.953,165.051,159.400,156.339,155.345,153.037,137.724,51.778,38.792,44.675,95.018,40.961,173.743,169.284,162.943,158.933,154.333,156.631,150.802,137.639,87.375,112.447,180.071,176.727,174.831,169.471,163.669,160.473,156.222,149.275,148.475,148.492,71.112,76.175,173.722,164.478,122.225,167.337,162.218,160.251,159.853,153.069,144.147,144.516,144.567,83.147,181.745,179.059,153.131,171.712,167.269,166.508,172.433,158.882,150.531,146.380,138.371,106.351,106.278,57.798,35.788,145.290,140.133,81.873,156.210,155.939,145.924,108.902,33.910,32.276,,mtp05_20220317_003058.bmp
560,93.576,37.794,40.222,43.247,39.980,128.376,44.580,114.588,72.553,39.820,41.222,55.633,42.420,65.261,44.114,165.402,157.282,130.690,156.612,47.673,138.143,127.437,66.649,45.618,52.769,153.476,173.531,167.478,162.010,158.896,157.957,155.810,144.157,58.280,42.565,50.796,117.604,43.624,176.073,172.378,165.196,161.314,156.737,157.159,153.263,143.684,104.127,125.267,182.537,178.655,177.878,172.010,166.151,163.071,158.845,151.373,150.743,150.673,74.365,81.167,173.996,173.041,135.153,170.225,165.069,162.427,162.147,154.947,143.857,146.794,147.900,86.153,184.733,181.290,158.302,175.120,170.308,169.773,175.306,160.955,152.580,148.280,139.257,114.073,109.839,75.098,36.567,146.929,143.369,89.918,159.284,158.394,150.675,119.900,34.312,32.592,,mtp05_20220317_005059.bmp
580,102.965,38.198,39.490,42.624,44.439,133.510,44.273,123.949,75.488,44.900,47.957,63.188,42.822,72.165,49.504,166.127,160.871,140.751,158.447,56.102,139.245,130.237,72.539,44.959,57.292,162.925,173.618,167.604,162.325,158.990,158.243,156.329,147.737,62.543,47.671,56.824,137.429,47.096,176.578,172.731,165.402,161.033,156.639,154.808,153.629,146.451,116.569,129.141,182.741,178.776,177.792,172.298,166.629,163.037,159.155,151.222,150.886,151.071,81.104,86.875,181.292,176.849,147.920,170.245,165.518,162.671,162.031,155.216,140.931,146.600,147.818,89.494,185.149,181.188,160.937,175.802,170.578,170.290,175.353,161.002,152.612,148.261,137.506,122.394,111.320,97.386,37.178,151.982,147.490,94.675,159.682,158.218,151.214,123.531,34.214,32.627,,mtp05_20220317_011059.bmp
