File_Type,GValue
File_Version,1
GP,

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210120_101852
MTP,1
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
101,"28,767","28,790","30,692","28,849","31,986","28,496","28,980","31,669","26,916","31,149","29,508","29,024","30,676","25,453","25,286","27,037","24,145","25,118","25,473","26,080","25,425","25,429","27,510","28,843","26,933","25,192","24,494","24,802","23,716","24,339","23,204","23,227","23,810","25,412","25,876","24,490","27,010","23,859","25,488","24,212","24,259","23,824","24,545","23,255","24,204","25,225","24,427","24,706","26,188","24,298","23,298","23,220","23,233","23,349","23,206","23,743","24,492","24,682","25,353","27,976","27,151","23,896","23,473","24,151","23,484","23,149","23,855","23,237","24,096","26,280","26,610","26,000","32,769","27,320","26,494","25,612","26,298","25,425","26,390","24,514","25,186","25,696","25,973","26,208","26,771","29,747","27,671","28,249","27,422","27,220","28,665","29,382","29,998","26,494","30,678","29,667"
121,"31,394","30,837","33,706","30,792","35,114","30,020","30,249","34,271","27,565","33,635","31,261","30,147","34,094","26,565","25,731","28,433","24,224","25,463","26,175","27,416","25,933","25,973","28,769","30,504","29,247","26,357","25,178","25,265","24,210","25,145","23,386","23,325","23,933","26,110","27,000","24,639","28,771","24,353","26,794","24,549","24,461","23,792","24,702","23,357","24,624","25,739","24,775","25,218","27,951","25,110","23,453","23,329","23,588","23,912","23,457","24,139","25,043","25,120","25,773","30,345","29,425","24,620","23,590","24,739","23,892","23,455","24,537","23,467","24,343","27,343","27,443","26,925","37,294","28,375","27,696","25,971","26,504","26,022","27,476","24,802","25,851","25,869","26,416","26,794","27,739","32,071","28,902","29,284","27,818","27,939","30,445","31,516","32,288","26,961","32,914","31,271"
141,"35,192","34,039","38,449","33,892","40,022","32,720","32,561","38,284","28,355","37,318","34,027","32,237","39,065","28,235","26,357","30,657","24,496","26,165","27,122","29,339","26,884","27,229","30,984","32,941","32,847","28,096","26,273","26,229","25,100","26,535","23,782","23,514","24,294","27,155","28,622","25,106","31,224","25,122","28,475","25,218","24,935","23,902","24,939","23,594","25,078","26,512","25,186","26,629","30,575","26,280","23,767","23,514","24,216","24,843","23,927","24,994","25,875","25,620","26,694","33,898","32,312","25,527","23,686","25,806","24,506","23,849","25,363","23,778","24,647","29,025","28,618","28,416","42,675","29,900","29,214","26,559","26,859","27,167","29,459","25,275","26,894","26,290","27,282","27,943","28,745","36,073","30,694","30,918","28,414","29,055","32,767","34,298","36,212","27,571","36,588","34,388"
161,"41,037","39,039","43,824","38,735","45,220","37,008","36,396","43,549","29,925","43,306","38,365","35,527","44,378","31,024","27,298","34,110","24,990","27,480","28,675","32,931","28,600","28,984","34,227","35,888","38,563","31,312","28,002","27,608","26,722","28,606","24,418","23,822","24,675","28,843","30,802","25,861","35,245","26,496","31,578","26,029","25,788","24,143","25,290","23,935","26,180","27,598","25,855","28,482","34,861","28,229","24,284","23,937","25,314","26,222","24,706","26,286","27,355","26,704","28,384","39,445","36,059","27,143","24,125","27,480","25,508","24,573","26,804","24,394","25,259","31,447","30,816","30,367","46,610","33,096","32,365","27,490","27,947","29,275","32,716","26,259","28,669","27,110","28,565","29,473","30,865","42,073","33,749","33,247","29,341","30,896","37,061","38,578","42,388","28,720","42,627","37,927"
181,"45,298","43,698","48,059","43,424","50,312","42,484","41,914","47,669","32,135","46,590","42,622","40,127","48,037","34,965","28,771","39,555","25,704","29,494","30,767","38,500","31,173","31,076","38,710","38,800","43,569","35,671","30,657","29,920","29,088","31,741","25,239","24,302","25,422","31,261","33,755","27,025","40,696","28,604","36,278","27,786","27,122","24,551","26,076","24,302","27,678","29,273","26,929","31,620","40,324","31,576","25,247","24,486","26,784","28,494","25,943","28,592","29,647","28,084","30,643","44,973","39,861","29,643","24,665","30,339","26,802","25,661","28,937","25,149","26,124","35,233","34,108","33,237","52,455","38,304","37,080","28,473","29,643","32,408","37,625","27,600","31,310","28,273","30,433","31,576","33,690","46,702","37,827","36,469","30,653","34,284","41,953","42,957","45,959","30,904","45,427","42,355"
201,"52,594","49,347","55,502","48,012","54,859","47,294","46,778","53,669","36,088","51,059","46,571","44,941","54,069","40,698","31,378","43,698","27,171","33,222","34,275","43,061","35,888","35,200","43,518","41,535","48,225","40,853","35,539","33,659","33,047","36,976","27,073","25,514","26,851","35,231","38,782","28,892","45,502","32,533","41,271","30,524","29,504","25,318","27,635","25,278","30,867","31,975","28,757","36,759","45,333","37,382","26,657","25,543","29,518","32,186","28,369","32,294","33,569","30,751","34,869","50,608","43,624","33,867","25,718","34,773","29,167","27,720","32,465","26,776","27,524","39,210","39,716","38,073","57,180","42,871","42,327","30,198","32,935","37,171","42,488","30,145","36,600","30,755","33,598","35,269","38,369","52,410","42,402","41,002","33,833","39,675","46,388","47,202","51,586","33,692","51,200","45,941"
221,"56,153","55,031","59,057","54,175","58,976","52,525","51,002","56,127","41,408","55,859","51,233","47,616","57,176","44,133","34,947","46,437","29,175","38,839","35,124","46,178","40,649","38,667","47,371","44,045","53,851","43,651","41,163","39,033","38,235","42,157","29,271","26,996","28,780","41,025","41,224","31,912","50,006","37,984","46,151","34,845","33,380","26,845","29,814","26,837","35,865","35,655","31,155","42,490","49,806","41,402","28,686","27,402","33,580","37,737","31,914","37,425","39,006","34,708","38,873","52,971","48,786","39,137","27,449","39,200","32,467","30,790","37,155","28,896","29,802","42,675","43,298","40,910","61,961","46,494","46,873","33,143","38,488","42,296","44,965","34,173","41,671","34,420","38,482","39,410","42,392","57,135","45,431","44,667","37,947","44,437","51,135","51,455","55,339","37,231","55,375","49,222"
241,"61,237","57,490","65,043","56,465","64,094","54,682","53,863","61,784","45,022","55,747","53,804","52,353","58,806","48,586","39,065","50,931","31,796","42,743","35,873","49,147","43,829","42,141","51,829","47,986","57,710","48,810","45,435","42,947","41,276","44,949","32,704","28,935","31,892","44,784","44,398","35,365","54,390","41,553","52,502","38,041","36,865","29,620","33,102","29,508","39,914","38,688","34,894","47,161","52,735","43,388","31,512","30,251","36,773","41,575","37,053","41,139","43,061","38,976","41,347","57,480","53,465","42,484","29,920","42,522","36,335","36,320","39,918","31,882","32,351","46,961","46,133","43,657","66,698","51,567","52,724","36,800","42,461","45,157","49,702","39,973","44,582","39,106","42,035","43,531","46,567","62,265","50,418","49,265","41,986","47,822","52,822","55,508","57,798","39,943","57,845","52,137"
261,"65,812","63,308","70,392","62,882","67,396","61,206","58,890","64,684","49,280","60,616","56,800","53,176","63,455","51,716","41,618","51,214","35,098","47,184","38,008","53,788","49,098","46,512","56,092","49,404","63,004","51,025","50,459","47,649","45,116","50,773","35,843","30,839","36,110","49,163","48,408","37,451","58,822","45,314","54,649","39,761","39,733","33,273","37,567","34,508","42,690","40,839","37,202","52,063","58,141","47,357","34,965","35,008","39,614","45,880","40,475","45,680","47,769","41,308","45,276","62,361","56,629","46,567","32,431","47,810","37,822","39,080","43,178","36,284","36,051","49,365","51,141","47,645","69,937","53,916","55,200","38,859","46,078","50,555","51,122","41,447","49,125","41,545","44,718","48,190","51,820","67,053","52,255","52,831","45,096","53,106","58,439","58,049","63,108","42,004","62,992","54,992"
281,"69,559","66,263","76,227","66,937","70,633","64,392","62,710","67,167","53,429","63,371","60,924","57,302","67,576","56,888","46,082","55,939","36,284","51,620","40,006","57,357","50,645","49,337","60,880","52,600","66,853","56,455","53,406","53,414","47,375","52,020","38,135","32,688","38,941","54,037","48,976","39,561","63,222","49,516","60,808","43,298","43,665","35,814","40,647","38,602","48,053","44,753","39,010","55,645","61,565","49,965","36,598","37,808","43,637","50,867","44,075","49,818","51,457","46,206","48,416","66,227","54,186","51,492","34,392","50,308","41,227","41,561","47,894","39,808","37,025","53,271","50,696","48,690","72,951","58,445","61,053","41,094","50,788","52,624","55,902","45,106","52,129","45,447","49,692","53,290","55,861","70,859","56,941","56,171","49,559","54,182","60,753","62,243","66,341","45,586","66,610","58,096"
"301,25","73,504","68,796","81,675","71,265","75,080","66,945","64,553","70,412","55,371","64,906","63,543","60,214","71,165","60,888","50,855","59,090","36,459","53,688","39,486","58,420","55,378","53,271","64,308","54,657","70,731","59,175","55,271","55,227","51,492","57,980","41,175","34,512","40,253","57,033","52,839","42,529","65,002","52,578","63,196","45,145","45,994","35,894","41,884","41,500","51,212","45,931","42,227","59,384","62,573","53,114","37,631","38,327","45,618","51,704","49,492","53,133","56,012","48,604","50,224","70,808","57,551","55,925","36,590","55,278","44,673","46,092","48,371","42,824","39,218","56,378","55,763","51,790","76,627","59,378","63,147","44,402","53,124","57,353","56,484","49,576","54,535","49,729","51,324","54,822","58,590","74,339","58,655","60,082","53,325","59,347","61,849","63,524","70,086","49,441","70,314","58,610"
321,"79,359","72,814","87,824","76,625","79,625","70,651","67,394","74,922","60,014","66,486","66,894","61,420","75,227","63,673","52,175","60,937","38,892","58,245","37,837","60,449","58,778","57,010","68,504","55,716","76,039","61,661","60,388","61,733","54,620","60,641","44,875","35,171","44,461","63,212","53,412","45,669","67,882","56,808","65,718","47,831","48,855","39,194","45,894","46,453","55,624","49,259","45,033","63,524","65,349","54,059","40,357","42,016","48,780","56,847","50,543","57,378","61,176","52,176","54,451","76,086","61,414","56,265","38,878","58,382","45,698","47,398","53,418","48,292","42,425","56,880","57,718","53,449","80,559","60,931","65,767","45,478","58,245","60,682","57,214","49,414","59,067","52,851","56,280","59,771","63,029","79,031","59,982","62,190","55,184","61,925","64,380","66,092","73,873","52,676","73,565","59,455"
341,"85,037","77,739","93,539","81,678","83,380","74,792","71,280","79,676","61,896","68,955","70,271","62,778","80,453","66,808","55,647","62,588","40,973","60,624","38,151","62,627","59,594","57,837","72,996","56,739","81,143","64,612","63,143","64,447","54,829","62,225","45,396","37,314","46,122","65,727","54,114","45,682","71,235","58,178","68,706","50,786","51,933","41,431","48,137","48,824","59,073","50,653","45,094","67,273","68,606","54,849","43,120","44,180","52,002","58,616","55,531","59,245","63,404","55,653","56,131","81,233","64,394","60,441","41,875","59,045","47,725","49,537","55,494","53,937","45,618","57,884","58,084","53,590","83,875","63,531","69,245","47,578","59,033","61,704","58,884","54,308","60,484","54,371","59,143","61,645","65,704","84,124","62,024","64,435","59,863","64,053","66,898","68,973","78,363","52,006","77,471","61,022"
"361,25","89,006","81,792","96,529","85,910","86,347","78,725","74,618","83,282","64,155","71,631","73,984","64,541","84,575","69,614","58,243","63,792","41,176","62,696","38,839","64,588","60,455","58,624","77,692","58,065","84,906","68,320","65,302","66,896","55,359","63,594","48,637","39,194","49,339","67,239","54,835","48,622","75,227","58,694","71,743","51,143","51,749","42,816","49,951","51,229","60,092","50,506","47,598","70,635","71,547","55,863","42,310","46,120","51,978","59,810","57,333","60,755","65,459","56,204","56,894","85,776","66,416","63,053","43,502","60,349","49,933","52,173","55,418","56,382","44,824","59,290","58,645","53,604","86,125","65,814","72,671","48,261","59,625","62,606","60,671","55,943","62,129","57,553","59,086","62,898","68,547","87,833","63,916","66,912","61,176","64,131","69,467","73,380","81,625","54,667","80,700","62,704"
381,"94,022","87,029","100,212","90,816","90,000","84,025","79,378","88,333","68,004","75,553","79,076","68,176","90,480","73,996","61,122","66,965","43,986","66,737","39,561","68,657","62,990","61,465","83,153","60,965","89,827","73,657","69,445","70,804","57,831","67,006","50,037","40,667","53,186","70,571","57,198","50,125","80,078","61,284","76,659","52,229","52,910","45,553","53,041","55,602","63,057","51,741","48,447","77,410","75,361","58,633","45,451","48,990","53,416","62,975","59,369","63,984","69,704","58,433","59,612","91,047","70,086","66,512","43,500","63,463","51,253","53,549","57,718","63,455","49,106","62,051","61,478","55,608","89,139","69,463","77,627","49,698","62,243","65,467","63,671","57,147","65,612","60,233","60,725","67,151","74,082","92,280","67,463","71,325","63,329","67,261","74,294","79,078","86,702","57,822","85,392","65,724"
"401,25","95,951","89,931","103,057","92,835","91,661","87,018","82,590","90,496","71,925","77,906","82,239","70,698","93,982","77,233","63,767","68,869","44,535","70,565","39,427","71,445","64,608","63,776","87,059","63,012","92,431","77,553","73,165","74,406","59,724","69,708","50,084","41,878","54,247","73,247","59,335","50,265","83,018","63,414","80,349","52,953","53,933","46,227","53,276","56,524","64,808","52,657","48,702","82,463","77,867","60,994","45,478","49,465","54,531","66,251","61,320","66,329","72,590","60,678","61,647","93,982","72,592","68,967","44,694","66,288","51,929","53,576","59,665","67,369","50,539","64,253","63,733","57,241","90,435","72,698","81,292","50,125","64,561","67,739","66,345","57,643","68,757","61,920","62,494","70,665","79,245","93,263","70,524","74,663","64,992","70,114","76,576","83,120","89,624","59,075","88,688","68,408"
421,"99,012","93,727","106,102","95,955","94,116","91,012","86,361","94,218","77,580","81,971","86,367","75,029","97,520","82,214","67,469","72,314","46,414","76,333","39,355","75,273","68,257","67,475","91,567","67,096","96,788","82,592","79,137","79,518","63,200","73,718","51,900","43,645","55,957","77,092","62,931","51,557","86,625","67,227","84,884","55,973","56,496","47,571","54,104","58,769","69,100","55,063","49,722","88,122","81,086","64,624","47,341","50,331","57,512","71,647","65,008","70,390","77,335","64,482","65,592","98,255","76,471","73,731","45,410","70,576","54,227","55,043","63,576","72,578","53,008","68,153","67,508","60,482","93,180","76,720","85,657","52,204","68,504","71,320","70,353","60,341","73,961","65,373","66,082","76,286","86,302","97,355","74,675","78,731","68,359","74,790","80,422","87,290","93,904","61,873","93,202","72,049"
441,"101,776","96,600","108,931","100,118","97,214","93,525","88,896","96,049","82,259","84,102","89,206","78,339","99,200","85,727","71,661","74,371","48,176","81,004","38,333","78,247","71,514","71,224","94,943","70,139","99,961","86,220","83,261","83,724","66,590","77,080","54,665","44,955","58,084","80,425","66,200","53,324","89,022","70,859","88,141","59,092","59,478","49,441","55,353","61,988","72,890","57,727","51,173","91,790","82,598","67,959","49,053","52,010","60,561","76,184","69,104","74,506","81,831","67,910","68,708","102,012","79,606","78,476","46,714","74,635","56,827","57,716","66,971","77,855","54,953","71,527","71,249","63,376","96,690","79,061","88,696","54,643","72,284","74,449","73,339","63,200","78,475","68,998","69,063","81,614","90,900","100,880","77,678","81,951","71,647","78,682","82,892","91,949","95,939","64,525","95,775","74,980"
461,"105,792","97,698","111,727","103,716","101,078","96,035","90,071","98,071","87,216","85,657","91,896","80,457","99,575","88,816","75,671","77,890","50,100","84,782","36,931","80,459","74,898","75,100","98,125","73,139","102,653","89,502","86,725","87,286","70,320","80,835","57,610","46,643","60,769","83,549","69,457","55,531","91,094","75,033","90,475","62,620","62,708","52,082","57,386","65,731","76,441","60,375","53,747","95,229","84,716","71,804","51,039","54,037","63,610","81,067","73,151","77,992","85,651","71,376","72,218","105,449","81,925","82,808","47,708","78,512","60,031","60,298","70,324","83,720","57,622","74,229","74,263","66,167","99,818","81,357","91,024","57,759","76,137","77,731","75,659","66,116","82,212","73,008","72,380","86,418","95,922","103,929","80,210","84,494","74,953","81,525","85,484","94,845","97,165","68,163","97,655","77,153"
1731,"115,327","107,431","110,353","115,014","115,288","106,186","106,922","107,367","102,527","98,851","112,145","104,663","101,651","113,147","81,610","85,367","99,867","102,075","75,406","118,186","112,384","109,871","111,725","112,855","115,518","111,000","110,596","113,127","113,310","113,676","108,359","96,388","107,504","111,894","110,565","103,276","110,280","109,969","114,024","113,049","110,282","112,600","103,422","98,588","110,647","108,094","101,122","115,053","116,373","115,037","102,235","105,675","112,575","104,233","91,641","113,963","109,380","88,218","98,824","111,592","83,082","91,835","87,973","112,680","101,876","109,555","110,682","106,992","99,410","113,316","101,804","104,984","113,294","113,665","105,014","110,163","112,010","107,047","109,129","96,939","102,339","98,592","104,375","111,186","105,639","112,294","116,129","120,045","111,031","110,557","112,180","102,641","98,931","85,314","98,635","111,731"
1751,"116,680","108,475","113,580","116,412","118,327","106,839","108,163","108,831","103,871","100,227","114,078","108,188","101,492","114,843","83,047","86,355","105,016","103,604","77,859","120,127","114,524","112,682","114,092","115,294","116,729","114,422","112,473","115,565","116,059","116,516","111,763","100,257","110,441","114,047","114,100","106,518","112,524","113,222","116,239","116,063","114,078","116,378","106,037","100,876","113,049","111,557","105,606","115,878","119,343","118,106","104,508","107,427","115,498","105,955","93,329","116,100","111,112","89,735","101,110","112,153","83,398","94,045","91,890","114,896","104,312","112,404","114,282","109,655","102,490","116,527","104,273","108,618","114,853","115,451","107,939","114,143","115,039","109,390","111,320","98,898","103,831","101,561","108,890","112,802","107,516","115,163","117,941","121,710","113,106","114,133","113,057","105,502","98,651","87,694","98,582","113,671"
1771,"119,251","111,076","115,104","119,037","119,553","106,825","109,639","111,133","104,931","101,878","115,573","110,673","101,563","116,745","85,047","88,339","109,820","104,833","83,725","122,482","116,200","114,900","116,753","118,220","118,853","116,739","115,571","116,804","119,680","118,502","114,625","105,120","113,298","116,043","116,927","109,671","115,145","115,835","118,376","118,539","116,239","119,549","110,014","103,592","115,612","114,347","108,494","118,443","121,306","120,673","107,420","110,186","118,102","107,855","95,441","118,400","112,710","92,608","104,241","112,745","86,206","95,084","96,653","117,900","107,741","114,718","117,196","112,437","105,675","118,029","106,431","112,616","116,363","116,725","108,776","117,314","118,563","111,827","114,118","100,867","105,075","103,276","112,016","115,549","109,161","117,018","118,710","122,927","115,104","116,067","115,663","107,541","98,976","87,306","99,255","116,225"
1791,"120,482","112,190","115,782","118,194","119,875","107,982","109,945","112,059","105,190","102,629","115,969","112,437","100,959","117,333","84,594","88,571","111,849","105,751","89,151","122,825","116,712","116,033","117,433","119,339","120,114","117,192","116,841","117,633","120,571","118,908","116,275","109,533","115,425","116,055","118,337","111,214","116,318","118,212","118,943","119,051","117,886","120,755","112,351","107,186","116,549","115,639","110,453","118,667","122,027","121,188","110,792","111,567","119,882","110,016","96,822","118,708","113,351","94,653","105,900","111,765","87,171","96,165","100,235","118,900","111,665","115,043","118,971","114,514","108,561","118,412","107,373","114,476","117,294","116,680","108,606","118,951","118,735","113,225","115,196","102,892","106,941","104,867","113,922","116,696","110,249","117,867","119,100","122,486","115,608","116,433","115,843","107,425","97,969","89,151","98,882","117,755"
1811,"123,745","114,886","119,286","121,653","121,747","110,824","111,957","114,465","107,522","104,978","118,984","116,096","102,243","120,286","87,457","89,763","116,031","109,278","95,478","125,810","119,096","119,320","120,365","122,055","122,908","119,300","119,657","120,620","123,365","120,851","119,849","114,678","118,535","118,449","121,325","115,429","119,004","122,514","121,237","121,735","121,249","124,012","115,504","111,945","119,190","118,988","114,043","120,935","124,520","123,261","115,376","114,912","122,651","115,127","100,471","121,312","116,167","99,345","109,222","115,576","87,767","100,063","106,537","122,288","116,975","117,076","120,998","117,808","113,816","121,476","112,047","118,359","120,004","119,439","111,016","122,486","121,253","116,231","118,706","106,973","111,080","107,680","117,271","119,386","114,084","120,882","121,612","125,484","117,933","119,343","118,720","110,043","100,020","92,276","100,149","120,773"
1831,"125,476","116,261","121,516","122,849","121,847","111,982","113,625","116,398","109,314","106,261","120,016","118,535","103,069","121,712","88,833","91,490","118,773","110,908","101,882","126,806","120,149","120,002","122,090","123,733","124,824","121,080","121,065","121,961","124,349","122,133","121,122","119,576","119,382","119,602","122,671","117,614","120,559","124,682","122,508","122,792","123,114","125,222","117,333","114,955","120,235","120,702","116,447","121,886","125,622","124,288","118,598","117,024","123,743","117,671","103,576","121,908","117,359","102,102","111,369","115,739","89,467","103,818","109,573","123,853","119,747","118,384","122,669","119,067","117,208","123,012","114,516","120,471","121,384","120,822","112,659","124,563","122,416","117,945","120,588","110,176","113,935","109,722","118,937","120,739","116,008","123,271","123,141","127,314","119,633","120,865","120,108","111,604","100,957","93,859","100,663","122,124"
1851,"126,400","115,471","123,308","124,110","123,237","113,069","113,927","117,345","110,522","107,596","121,108","120,124","103,953","122,931","90,231","92,794","120,976","112,929","106,733","127,325","120,875","120,951","123,145","125,206","125,888","122,084","122,135","122,773","125,190","123,051","121,927","122,788","120,524","120,382","123,684","119,624","121,937","126,275","123,288","123,739","124,286","125,980","119,033","117,067","120,790","121,839","118,225","122,580","126,451","125,033","120,908","118,622","124,529","118,806","106,027","122,596","118,861","104,649","113,402","118,186","91,033","106,178","112,747","124,573","121,984","119,218","123,614","120,312","118,463","124,518","116,845","122,169","122,767","121,378","114,075","125,961","122,994","119,892","122,533","112,722","116,512","110,388","119,976","121,657","118,024","124,759","124,520","126,910","121,494","122,702","121,539","113,257","101,439","95,425","102,363","124,149"
1871,"127,431","118,639","126,345","125,645","126,102","114,863","115,494","117,837","111,765","109,622","122,404","121,439","104,504","123,890","91,357","94,016","122,353","114,627","113,014","128,267","121,449","121,849","124,194","126,090","126,784","123,145","123,355","124,024","126,035","123,837","122,861","125,116","121,286","121,376","124,425","120,592","123,108","127,443","123,947","124,778","125,173","126,798","120,110","118,884","121,243","122,855","119,863","123,529","127,194","126,031","122,473","120,078","125,327","120,631","108,602","123,029","119,925","106,545","115,047","122,022","93,733","109,286","115,241","125,410","123,796","120,429","124,692","121,539","119,139","125,284","117,580","123,725","124,849","121,282","115,492","126,737","124,104","121,841","123,841","115,822","119,927","110,880","120,918","122,286","119,110","125,912","124,757","127,584","123,027","125,737","123,616","114,676","102,143","97,500","103,765","125,527"
1891,"128,604","119,400","127,478","126,337","127,614","116,190","116,578","120,584","112,984","109,600","122,886","122,727","106,176","124,637","92,822","94,637","122,982","116,200","118,673","128,706","121,676","122,443","124,924","126,700","127,939","123,712","124,114","125,059","126,661","124,284","123,445","126,227","122,149","122,175","125,598","121,667","124,096","128,220","125,065","125,743","125,831","127,712","121,647","120,231","121,812","123,216","120,871","124,259","127,804","126,184","123,649","121,020","126,100","121,276","110,445","123,694","120,429","108,241","116,320","124,745","94,684","111,284","117,271","125,747","124,647","121,527","125,443","122,582","119,780","125,802","119,771","124,759","125,237","121,835","116,780","127,590","124,745","123,639","124,682","117,878","122,865","111,551","121,782","122,875","121,124","126,525","125,551","129,000","124,206","127,871","124,931","115,900","103,537","99,275","105,010","127,441"
1911,"129,112","120,625","128,598","127,610","128,765","117,643","118,000","121,767","114,622","112,598","123,563","123,788","106,153","125,178","93,108","95,202","123,912","117,239","121,478","129,604","121,910","123,518","126,053","127,849","129,078","124,308","124,965","125,667","127,308","125,218","124,441","126,869","122,724","123,020","126,135","122,620","124,647","129,180","125,422","126,443","126,514","128,422","122,712","121,516","122,112","123,686","121,565","125,110","128,622","126,320","124,935","121,747","126,633","121,390","112,433","124,300","121,288","109,841","117,722","124,969","96,000","112,859","119,725","126,508","125,659","122,451","126,165","123,547","120,273","126,696","121,059","125,175","126,751","123,198","118,202","128,553","124,763","124,784","125,286","120,520","126,157","112,369","122,400","123,535","122,688","127,161","127,525","129,614","126,375","128,300","125,996","117,976","104,441","100,318","105,410","128,690"
1931,"129,675","121,924","129,349","127,616","129,790","118,582","119,708","122,982","116,267","114,488","124,261","124,647","107,145","125,835","94,484","95,176","124,941","118,071","123,255","129,778","122,467","123,688","126,959","128,563","129,796","124,241","125,586","125,931","127,251","125,827","124,794","127,208","123,314","123,625","126,808","123,351","125,404","129,796","125,737","126,484","127,080","128,592","123,320","122,616","122,590","124,602","121,978","125,733","128,875","126,720","125,892","122,204","126,729","122,061","114,282","124,745","121,437","111,257","118,284","125,571","97,241","114,747","120,890","126,933","126,394","123,555","126,816","124,139","121,008","127,641","122,031","125,671","127,429","125,859","119,316","128,957","124,641","125,561","127,037","120,800","128,053","112,998","123,100","124,186","124,353","127,437","128,406","131,731","126,894","128,598","127,608","118,857","105,629","101,965","105,910","129,378"
1951,"129,743","124,896","130,122","129,559","130,224","119,757","120,273","123,694","117,231","115,653","124,920","125,282","108,222","126,276","95,865","96,541","125,506","118,894","125,175","129,588","122,792","123,792","127,527","128,769","129,910","124,171","125,512","126,204","126,996","126,020","124,612","127,463","123,237","123,633","127,361","123,904","126,110","129,635","125,955","126,320","127,386","128,525","123,898","123,106","122,690","124,749","122,604","126,396","129,120","126,024","126,433","123,135","126,469","123,124","115,386","125,096","122,290","112,153","119,025","126,584","99,506","115,867","121,582","127,131","127,039","124,210","127,139","124,708","121,380","127,694","122,667","126,539","128,716","127,125","119,912","128,920","124,278","126,765","129,676","122,320","129,578","113,049","123,582","124,169","125,559","128,057","129,475","133,586","128,275","129,680","127,939","120,651","106,047","103,320","106,337","131,884"
1971,"129,637","124,571","131,129","130,155","130,963","120,735","120,986","124,053","118,516","116,594","125,104","126,041","107,090","126,076","97,178","96,910","125,884","119,451","126,059","129,720","123,431","123,671","127,659","128,808","130,106","124,104","125,822","126,749","126,806","126,471","124,467","127,720","123,302","124,288","128,029","124,475","126,622","129,792","125,445","126,010","127,516","128,341","124,412","123,851","122,476","124,641","123,704","126,773","128,878","126,153","127,116","123,763","126,180","123,976","116,943","124,955","122,208","113,175","119,282","127,329","100,065","117,229","122,573","126,888","127,288","124,727","127,684","125,535","121,853","128,000","123,469","127,227","130,165","128,937","121,327","128,827","124,286","128,961","131,359","124,014","130,400","113,051","124,161","123,978","127,082","127,602","131,543","134,631","129,490","131,649","130,184","121,945","106,945","105,567","105,857","134,747"
1991,"129,065","127,967","132,094","132,610","131,675","121,629","122,055","124,400","119,614","117,606","125,659","126,627","110,000","126,118","99,582","98,463","125,631","120,388","126,755","129,522","123,175","123,290","127,396","128,837","130,176","124,086","125,765","126,706","126,910","126,733","124,447","128,543","123,082","124,302","128,157","124,676","126,714","129,435","125,382","125,884","127,333","128,316","124,922","124,610","122,173","124,614","123,782","126,363","129,075","125,786","127,682","123,841","126,063","124,490","117,847","124,720","121,873","113,984","119,871","128,769","102,104","118,376","123,416","126,424","128,090","125,551","127,763","125,661","122,178","128,035","124,084","127,218","131,922","130,775","121,386","128,622","123,967","129,339","132,341","126,143","131,063","112,735","124,443","123,694","128,222","127,937","133,582","134,516","131,145","132,065","132,218","123,422","107,706","106,963","106,437","135,161"
2011,"128,600","127,945","132,441","134,137","132,602","124,188","123,214","126,457","121,114","118,445","125,771","126,890","110,635","125,859","101,714","100,110","125,555","120,829","127,937","128,876","122,894","123,078","127,482","128,551","130,025","124,014","125,682","126,502","126,880","127,112","124,294","129,057","123,296","124,306","128,210","124,573","126,590","129,475","125,412","125,637","126,925","128,163","125,508","125,459","121,800","124,457","123,829","126,492","128,451","125,431","128,320","123,882","125,633","125,151","118,853","124,369","121,602","114,545","120,606","129,612","103,298","119,549","124,357","126,463","128,576","125,829","127,580","125,500","122,882","127,808","124,731","127,188","131,820","131,484","120,502","128,449","123,325","130,557","132,237","128,227","131,273","112,553","124,767","123,422","130,308","130,937","134,757","134,667","132,229","132,869","133,341","124,125","108,555","108,437","106,827","135,333"
2031,"128,237","129,020","133,222","133,855","133,488","124,790","123,961","128,065","122,294","119,241","125,398","126,712","111,725","125,763","103,445","100,288","124,937","121,061","128,178","128,935","122,663","122,898","127,376","128,337","130,127","124,231","125,406","126,447","126,516","127,092","123,812","129,153","122,986","124,078","128,157","124,592","126,239","129,388","125,135","125,437","126,810","127,796","125,822","125,257","121,624","124,261","123,735","126,269","128,567","125,224","128,665","123,635","125,557","125,514","119,957","124,425","121,153","115,090","121,047","130,625","104,280","120,578","124,488","126,108","128,992","125,822","127,524","125,176","123,280","127,735","125,355","127,094","131,075","131,994","120,498","127,973","123,202","130,467","132,922","129,869","131,841","112,253","124,555","122,953","131,039","132,029","134,843","134,808","132,778","132,443","134,580","124,741","108,965","110,047","104,300","135,604"
