File_Type,GValue
File_Version,1
GP,
MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210120_101852
MTP,6
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
1851,"121,402","115,312","109,027","111,465","101,071","90,325","97,837","119,063","111,027","90,747","111,557","108,606","120,765","116,924","79,006","101,931","101,910","117,543","103,149","90,447","92,902","103,751","107,804","83,382","121,629","115,947","104,790","92,724","93,941","88,925","88,418","97,933","94,957","107,251","119,055","78,788","116,933","113,796","90,237","55,941","71,365","63,337","65,918","86,635","96,243","98,557","106,175","77,622","111,602","99,984","97,071","103,739","94,851","85,988","97,780","73,384","57,063","86,529","89,163","90,088","105,071","90,553","99,261","67,012","80,110","78,110","75,804","79,322","105,116","54,437","93,127","77,376","117,275","82,782","103,935","115,135","103,218","88,494","104,353","110,375","126,339","103,106","121,247","106,561","28,653","112,771","119,975","119,892","118,757","111,045","81,457","118,212","110,145","114,814","112,839","114,363"
1871,"123,224","116,547","112,845","113,112","104,384","94,545","101,582","121,959","114,494","92,678","115,037","111,543","121,855","118,194","83,408","102,857","106,173","121,129","106,810","95,867","95,967","108,171","113,220","87,255","123,775","117,918","110,549","98,478","99,331","92,561","95,490","102,863","100,441","109,367","119,573","80,149","117,888","116,706","92,335","57,927","74,861","66,725","68,573","91,437","101,345","100,518","110,476","78,578","115,139","105,843","101,557","109,041","98,661","89,051","104,249","76,659","59,820","90,586","94,239","92,671","106,633","93,133","104,855","71,286","84,178","80,267","80,406","82,325","109,627","57,051","97,839","80,549","119,114","84,182","108,176","117,308","107,300","90,529","107,924","112,822","128,153","107,990","123,049","109,398","28,641","115,833","122,824","121,839","121,351","114,312","83,088","121,661","113,102","118,041","115,618","117,165"
1891,"123,735","116,924","116,086","115,151","107,159","99,014","105,149","124,402","117,610","94,257","117,433","113,861","122,682","118,516","87,149","103,702","108,994","122,863","110,024","101,676","98,984","111,814","116,418","91,890","127,247","119,539","114,951","103,804","104,061","98,635","101,725","108,104","105,641","111,331","120,143","81,676","118,837","119,182","95,392","60,739","79,184","71,365","72,194","95,586","105,994","103,294","114,949","79,482","117,771","110,871","105,222","112,384","102,704","93,645","111,014","80,459","61,800","94,894","99,335","94,873","107,861","95,163","109,816","76,590","89,653","83,802","85,471","86,541","113,524","60,249","103,145","84,478","120,955","85,310","110,418","119,120","109,976","92,359","110,861","114,539","129,753","111,116","124,204","112,141","28,671","118,312","124,900","124,563","123,888","116,892","84,759","123,696","114,925","120,341","117,559","120,086"
1911,"125,402","117,998","118,435","117,739","109,961","102,798","107,892","126,961","119,169","95,833","118,861","115,355","123,110","119,194","92,875","104,461","111,231","123,851","112,661","107,053","103,814","114,804","117,951","96,098","129,404","120,694","117,906","108,639","109,149","104,578","106,831","112,125","110,445","112,749","120,729","84,524","119,902","120,559","99,147","64,388","84,702","76,780","77,159","101,486","111,159","105,722","119,531","82,916","119,978","114,496","109,039","115,076","106,057","96,914","115,800","83,731","65,731","98,947","102,729","96,575","109,637","98,659","114,533","83,082","95,341","89,608","91,565","90,908","116,614","64,578","108,649","92,135","121,947","86,263","112,590","120,610","112,686","93,700","114,210","115,739","131,004","113,506","125,184","115,225","29,000","119,982","126,025","126,675","126,522","119,022","87,512","125,300","117,288","122,059","118,959","122,698"
1931,"125,925","119,049","119,722","119,735","111,608","106,139","110,767","128,704","120,624","97,425","119,788","116,533","123,484","119,573","98,220","104,910","113,337","124,490","114,420","111,602","108,961","117,384","119,796","99,588","130,539","121,180","120,510","115,471","114,529","108,749","110,761","115,625","116,133","114,090","120,898","87,543","121,033","121,712","102,367","68,951","90,769","82,896","82,963","106,504","115,302","108,335","122,073","86,833","121,751","117,478","114,565","116,849","109,653","100,527","120,100","87,578","70,714","102,959","104,904","98,469","110,853","103,435","118,167","90,349","101,902","94,084","98,384","95,737","118,180","70,476","112,182","99,820","124,082","87,251","114,649","122,171","114,876","94,869","116,055","116,873","132,102","115,820","125,886","117,657","29,065","121,759","127,678","127,849","126,839","121,155","89,575","127,314","119,059","123,425","119,861","124,847"
1951,"126,480","120,341","120,420","122,027","113,014","108,833","112,951","130,061","121,496","98,610","120,624","117,749","123,606","119,712","104,041","105,492","117,331","124,733","116,361","117,331","112,410","120,535","120,310","105,139","131,202","121,941","121,818","120,088","118,094","111,663","114,847","118,769","120,080","114,700","121,457","90,933","122,094","122,420","105,782","74,029","97,408","89,757","89,075","109,196","117,775","111,057","123,271","90,237","123,043","120,686","118,090","117,618","115,022","105,298","122,480","92,841","75,433","106,500","106,141","102,431","112,529","107,688","120,935","98,776","107,469","97,735","105,620","99,880","119,094","74,924","114,180","106,078","126,208","88,324","116,025","123,551","116,986","95,927","117,935","118,014","132,939","118,163","126,324","119,898","28,737","122,924","128,812","128,908","128,957","122,700","91,871","129,145","120,173","124,918","120,325","127,400"
1971,"127,292","121,000","120,737","124,227","114,308","111,194","115,122","131,361","122,653","99,945","121,122","119,882","123,812","120,069","108,310","106,402","121,290","125,035","120,696","120,655","115,075","123,882","120,988","109,449","131,543","122,871","122,939","122,331","120,408","113,222","117,047","120,998","123,120","116,463","121,822","94,700","122,675","123,675","107,827","79,855","102,861","96,124","97,020","111,873","119,922","113,075","124,341","93,731","124,045","123,045","120,588","118,302","117,653","109,492","124,184","97,024","80,890","109,882","107,686","106,222","114,073","110,429","123,563","105,792","112,141","99,927","110,343","105,394","120,151","80,900","115,594","110,361","127,843","89,269","117,451","124,488","118,608","96,996","119,657","119,657","133,539","120,029","127,045","121,761","28,720","124,663","131,214","131,061","133,310","124,135","94,498","130,643","120,741","126,143","121,706","129,045"
1991,"127,884","121,543","122,090","125,357","115,559","113,598","117,078","132,886","123,576","101,812","121,606","122,988","123,722","119,714","112,261","107,616","123,637","125,351","123,580","123,337","116,486","126,498","121,949","112,092","131,906","123,265","123,657","124,588","121,888","114,435","118,675","122,845","125,106","118,769","122,194","98,031","123,263","124,271","109,886","87,265","109,671","102,082","103,886","113,935","121,061","113,729","124,727","96,043","125,131","124,618","121,955","118,747","120,198","112,569","124,947","101,812","88,263","115,167","108,631","109,378","115,016","112,896","125,653","113,802","119,106","102,390","117,404","109,382","121,012","87,110","117,133","114,598","128,310","90,445","118,565","125,455","119,810","98,047","121,065","121,380","134,494","121,925","128,627","123,557","29,043","128,080","132,969","132,824","134,104","125,535","96,802","132,118","122,002","127,394","124,320","130,727"
2011,"128,400","122,576","123,651","126,406","116,804","115,131","118,616","134,012","124,822","103,349","122,878","126,835","123,520","119,461","116,686","109,318","125,294","125,722","125,696","125,661","117,857","128,363","122,788","114,125","132,175","124,006","124,263","125,737","122,724","115,898","120,908","124,212","126,308","121,065","122,778","102,820","123,239","125,035","111,998","94,261","115,478","106,222","108,169","115,506","122,100","114,769","125,349","98,627","125,939","126,459","122,882","119,578","122,020","115,769","126,363","106,467","94,863","119,806","110,004","112,135","116,931","114,918","127,435","118,822","122,063","104,027","120,275","112,043","121,924","94,927","118,535","116,422","128,982","90,682","119,575","127,384","121,280","99,175","122,543","122,729","134,863","123,557","129,439","125,396","29,106","130,818","133,563","134,378","135,590","126,720","99,163","132,714","123,139","128,602","124,055","131,243"
2031,"129,165","122,918","125,557","127,300","118,396","116,571","119,957","134,880","126,153","105,688","123,929","128,675","123,053","119,104","119,867","111,600","126,133","125,849","126,778","126,588","119,633","129,014","123,080","115,420","132,833","124,294","124,961","126,398","123,694","117,218","123,188","126,047","126,837","122,727","122,867","107,084","123,429","125,457","113,288","101,422","118,159","110,349","115,445","116,645","123,057","115,729","125,537","101,055","126,300","127,990","123,982","120,300","122,916","117,249","126,194","112,037","101,608","122,500","110,624","114,961","119,216","116,478","129,308","121,584","124,288","105,331","122,161","114,512","122,151","102,092","119,559","117,651","129,673","92,047","120,810","129,025","122,857","100,553","123,880","123,720","134,378","124,992","129,502","126,480","29,098","131,520","133,520","134,667","136,286","127,867","102,525","131,520","123,990","130,063","127,353","132,527"
2051,"127,439","122,151","125,088","126,435","118,218","117,435","119,463","133,541","126,480","106,849","123,663","128,845","121,433","116,837","120,524","112,935","125,149","124,976","126,041","125,488","118,514","127,808","121,661","115,567","131,737","123,324","124,096","126,304","122,951","116,943","123,651","125,459","126,047","122,884","121,390","108,833","121,200","124,445","112,778","106,786","118,851","112,351","116,808","116,322","121,884","115,549","124,757","101,435","125,351","127,386","122,782","119,137","122,155","117,406","124,565","114,873","105,522","123,047","110,129","115,157","120,971","116,202","129,200","122,269","124,276","105,351","122,216","115,020","120,986","106,063","118,767","117,241","128,604","90,920","120,669","128,816","124,273","100,614","123,624","122,941","132,198","124,796","127,353","126,224","28,749","131,320","131,639","132,327","134,755","127,135","103,700","130,386","123,831","129,986","126,439","134,388"
2071,"128,814","123,661","127,639","128,480","120,720","122,412","122,122","135,259","130,106","110,622","127,263","131,096","122,251","117,788","125,108","116,786","127,478","126,263","127,578","127,549","120,857","129,518","123,288","118,118","134,067","125,053","125,729","128,439","125,892","119,600","125,851","127,759","127,512","125,169","123,104","112,829","122,753","126,375","115,163","113,604","122,959","119,073","121,616","118,590","124,390","117,833","126,824","103,945","127,306","129,686","125,565","121,200","124,284","119,435","125,939","118,969","110,688","126,196","112,406","118,200","123,076","118,867","131,598","125,588","126,416","107,684","124,312","118,200","123,608","116,010","121,280","119,441","130,537","93,924","126,427","131,561","127,782","104,020","126,137","125,175","133,222","127,198","128,569","129,398","29,267","132,159","132,355","134,453","135,763","130,771","107,878","133,231","125,896","132,629","128,843","138,908"
2091,"128,639","124,033","128,251","129,100","121,902","124,986","123,488","134,704","132,116","112,155","128,543","131,294","122,055","117,478","126,110","117,165","127,763","126,535","127,600","128,296","121,700","129,951","122,586","118,573","134,047","125,143","125,857","128,692","126,214","120,245","125,392","128,447","127,606","125,863","122,655","115,055","122,382","126,588","116,669","116,847","123,896","121,380","123,539","119,416","124,888","118,725","126,941","105,122","127,931","130,578","126,314","121,469","124,690","120,808","125,641","121,606","116,751","127,229","113,239","119,302","124,400","119,910","131,698","126,467","127,112","109,343","125,180","119,108","123,627","119,000","121,625","119,982","130,767","93,402","129,590","131,878","129,788","104,673","127,888","127,022","132,790","130,329","127,831","131,225","29,014","132,376","132,714","134,602","135,673","132,673","110,008","133,494","127,167","132,849","129,657","138,876"
2111,"126,986","122,102","126,737","127,700","121,404","125,153","123,243","133,331","132,196","113,010","128,484","130,253","120,133","115,498","126,306","116,516","126,445","125,420","127,198","127,529","120,849","128,869","120,692","117,476","132,369","123,355","124,169","127,006","124,492","119,635","123,198","127,012","125,582","124,480","120,820","115,939","120,194","125,249","115,998","117,780","123,178","121,369","123,092","118,492","123,669","117,849","125,490","105,131","126,825","129,592","125,327","120,000","123,839","120,075","123,727","121,849","117,825","126,296","112,304","119,267","123,637","118,571","130,247","126,078","126,098","109,424","123,665","118,555","121,982","119,465","120,318","118,927","129,043","93,594","129,608","129,390","128,720","104,535","127,161","125,920","130,563","129,278","125,849","129,300","29,043","131,720","131,282","132,986","134,202","132,594","110,953","131,369","127,500","130,545","129,284","135,949"
2131,"127,941","123,678","128,839","130,145","125,312","128,045","126,775","134,722","134,253","115,761","130,824","132,280","121,225","116,416","128,318","118,425","129,290","127,253","128,782","129,665","122,245","131,084","122,155","119,261","133,667","124,490","125,253","127,916","126,363","120,831","124,290","128,061","126,843","126,437","121,725","119,104","121,663","126,480","118,510","121,459","125,600","124,484","125,278","120,012","125,398","120,000","127,057","107,249","128,165","132,002","127,045","121,429","125,924","122,625","124,935","125,210","121,867","128,516","113,786","121,082","125,878","120,363","131,494","128,492","128,239","111,573","126,125","120,508","123,159","121,863","121,551","120,008","130,600","95,990","131,518","131,357","130,537","106,178","130,114","129,088","132,298","131,433","127,180","131,308","28,947","133,447","133,241","134,886","136,202","134,545","113,857","133,225","129,375","132,069","132,018","138,369"
2151,"127,669","123,157","129,431","130,722","128,112","128,445","129,653","135,224","134,367","116,831","130,367","132,618","121,041","116,037","129,639","118,725","129,302","127,496","128,710","129,918","121,998","131,829","121,643","119,218","133,298","124,267","125,125","128,010","125,988","120,702","123,973","127,755","126,831","126,820","121,135","120,984","121,559","126,182","119,149","123,461","126,233","125,727","126,227","120,225","125,386","120,200","126,812","108,243","127,878","132,284","126,704","120,998","125,649","122,482","124,476","126,567","123,537","129,547","113,908","121,645","125,990","120,792","131,529","128,671","128,439","112,445","126,653","120,865","122,982","123,125","121,082","119,765","130,335","98,359","131,327","131,024","130,659","107,284","130,492","130,155","132,402","131,635","126,857","131,612","29,114","134,133","133,367","135,516","136,414","134,822","115,482","132,229","128,135","132,098","132,763","138,143"
"2171,25","127,120","122,804","129,629","130,465","129,737","128,347","131,376","135,461","134,459","117,410","130,757","132,482","120,725","115,731","130,414","119,300","129,565","127,429","128,610","129,724","121,976","131,575","121,329","119,447","133,282","123,973","124,757","127,622","125,804","120,475","123,714","127,698","126,561","127,225","120,608","122,182","121,137","125,975","119,796","124,502","126,306","126,355","127,278","119,884","125,365","120,884","126,573","108,831","127,518","132,506","127,008","120,665","125,722","122,712","124,147","127,298","124,967","129,820","113,514","122,606","126,629","121,078","131,518","128,404","128,829","112,784","126,467","121,124","122,616","124,786","120,702","119,455","129,978","99,425","131,455","131,586","131,325","108,506","130,498","130,335","132,731","131,061","127,165","131,586","29,059","134,051","133,794","135,692","136,698","134,214","117,043","131,684","128,971","132,047","132,502","137,808"
2191,"126,808","122,280","130,176","130,243","130,959","128,559","131,241","135,569","134,718","118,629","130,367","132,296","120,553","115,512","131,225","119,231","129,120","127,202","128,365","129,786","121,773","131,810","121,102","119,371","132,961","123,510","124,667","127,494","125,325","120,216","123,469","128,014","126,476","128,059","120,088","123,306","120,776","125,786","120,063","126,127","126,039","127,002","127,561","119,722","124,937","121,143","126,186","109,208","126,965","133,090","126,835","119,939","125,351","122,371","123,520","128,124","125,882","129,869","113,312","123,100","127,035","121,092","131,396","128,310","129,263","112,747","125,961","120,890","122,208","125,906","120,433","118,873","129,261","100,386","131,655","131,594","130,431","109,612","130,661","129,127","133,224","130,412","127,367","131,694","29,220","133,376","133,429","135,557","136,225","134,047","118,429","131,306","129,769","132,469","132,461","138,043"
2211,"126,345","121,753","130,447","129,712","130,976","129,067","132,045","135,584","134,780","121,596","131,100","131,706","120,300","115,337","131,955","119,514","129,365","126,873","128,214","129,794","121,624","131,714","121,067","119,008","132,849","122,916","124,178","127,376","125,498","119,973","123,175","128,233","126,175","128,473","119,633","124,353","120,512","125,202","120,657","126,773","126,073","127,555","127,580","119,284","124,500","120,818","126,194","110,149","126,914","133,314","126,676","119,582","125,063","122,092","123,418","128,610","126,347","129,963","112,745","123,092","127,210","120,976","132,157","128,184","129,598","112,620","125,875","120,778","121,702","126,690","119,845","118,776","128,814","101,186","131,861","132,484","129,737","110,649","130,882","129,892","133,086","129,873","127,457","132,047","29,171","132,853","132,931","134,984","136,127","133,822","119,790","131,057","130,357","132,625","132,373","137,888"
2231,"125,971","121,563","130,496","129,310","130,980","129,614","131,927","135,343","135,053","123,931","131,220","130,782","119,816","114,976","133,327","119,678","128,775","126,478","128,412","129,522","121,400","131,498","120,990","118,533","132,678","122,578","124,143","127,063","125,043","119,633","122,378","127,996","126,027","128,165","119,098","125,167","120,524","124,890","120,251","126,716","125,763","128,276","127,227","118,810","124,431","120,165","125,822","109,900","126,714","133,422","126,300","118,922","124,998","122,114","122,790","128,551","126,998","129,753","112,192","122,800","127,069","120,637","131,986","128,075","129,120","112,363","125,537","120,602","121,306","126,690","119,371","118,331","127,914","102,373","132,006","132,647","128,924","111,155","130,371","129,665","133,039","130,096","126,931","132,175","29,198","132,533","132,465","134,486","135,245","133,245","120,549","130,700","130,971","132,678","132,371","137,973"
2251,"125,578","120,422","130,475","128,688","131,161","130,210","132,004","135,333","135,363","126,471","130,743","130,151","119,390","114,724","133,294","120,173","128,578","126,280","128,002","129,482","121,010","131,137","120,782","118,182","132,476","122,267","123,980","126,961","124,863","119,265","122,153","128,086","125,682","128,025","118,676","125,639","120,355","124,555","120,043","126,798","125,675","128,339","127,394","118,300","124,380","119,688","125,788","109,688","126,322","133,149","125,988","118,292","124,620","121,798","122,482","128,792","127,429","129,784","112,041","122,618","127,394","120,241","131,720","127,896","129,357","111,912","125,610","120,376","120,951","126,467","118,863","118,100","127,351","103,461","132,396","132,798","128,814","113,031","130,120","129,367","133,149","130,286","126,902","131,969","29,788","132,290","132,267","134,253","135,324","133,575","122,127","131,198","130,939","132,720","132,965","138,367"
2271,"125,104","120,249","129,963","128,729","131,435","129,875","132,296","134,922","135,614","126,394","130,014","129,610","119,457","114,790","132,708","120,357","128,435","126,108","128,106","129,400","120,794","130,988","120,208","117,575","132,129","121,943","123,878","126,800","124,755","118,663","121,788","128,025","125,053","127,606","118,122","125,529","120,149","124,025","119,631","126,635","125,378","127,671","126,753","117,906","123,975","118,931","125,298","109,086","125,637","132,998","125,775","117,739","124,424","121,231","121,839","128,341","127,410","129,620","111,510","121,857","127,063","119,816","131,335","127,524","129,257","111,535","125,112","119,906","120,680","125,631","118,400","117,820","127,131","104,869","132,784","132,155","129,171","114,227","130,143","129,484","132,761","130,431","126,567","131,747","29,078","132,157","131,604","133,382","134,786","132,400","122,700","130,733","130,524","132,127","132,106","137,833"
2291,"124,906","119,684","129,576","128,363","131,467","129,516","132,712","134,967","135,206","126,649","129,184","129,396","118,941","114,343","132,118","120,451","128,424","125,771","128,084","129,122","120,696","130,696","120,261","117,088","131,855","121,880","123,718","126,665","124,106","118,237","121,343","128,173","125,114","127,300","117,549","125,347","119,669","123,455","119,367","126,625","125,233","127,453","126,771","117,453","123,698","118,159","125,033","108,873","125,653","132,359","125,627","117,290","123,951","121,090","121,255","128,198","126,992","128,994","110,973","121,427","126,686","119,349","130,982","127,329","129,024","111,135","124,961","119,580","120,290","125,084","117,737","117,178","126,841","106,314","131,806","131,424","129,073","115,606","130,071","129,531","132,506","130,994","126,375","131,555","29,163","131,875","131,445","133,302","134,678","132,792","124,375","130,849","130,771","131,510","131,171","137,447"
2311,"124,641","119,478","129,214","128,243","131,910","128,714","133,008","134,867","134,604","127,475","128,527","129,143","118,906","114,275","130,965","120,398","128,037","125,653","127,720","128,963","120,594","130,512","119,918","116,639","131,924","121,559","123,410","126,400","124,235","118,302","120,737","128,290","124,643","126,892","117,180","125,176","119,702","123,108","118,747","126,451","125,076","126,780","126,537","116,955","123,224","117,969","125,104","108,573","125,376","131,755","125,004","117,096","123,847","120,741","120,718","128,061","126,853","128,986","110,914","121,129","126,392","118,941","130,861","126,680","129,120","111,008","125,037","119,541","120,014","124,780","117,318","116,761","126,522","108,153","131,449","131,447","129,671","116,010","130,127","130,271","132,076","131,222","125,994","131,020","29,169","131,139","131,182","133,578","134,549","132,700","125,318","130,951","130,641","131,078","129,753","136,949"
2331,"124,698","118,631","128,931","127,755","132,212","128,351","132,671","134,955","134,314","127,518","127,525","128,747","118,596","114,094","130,986","120,571","127,971","125,420","127,655","128,906","120,233","130,451","119,961","116,212","131,743","121,353","123,449","126,322","123,759","117,792","120,449","128,786","124,388","126,855","116,841","124,841","119,349","123,035","118,376","126,506","124,984","126,631","126,239","116,755","123,125","117,304","125,016","108,318","125,071","131,341","125,035","116,731","123,814","120,535","120,171","128,086","126,727","128,698","110,473","120,986","125,727","118,408","130,312","126,357","128,757","110,771","125,104","119,367","119,714","124,247","116,841","116,433","126,298","109,545","131,108","131,039","130,531","116,782","130,537","130,673","132,051","131,380","125,727","130,788","29,175","131,065","130,684","132,998","134,343","132,918","125,827","131,102","130,980","130,359","128,124","135,863"
2351,"124,594","118,316","128,504","127,696","132,067","127,957","132,727","134,392","133,988","127,604","126,914","128,455","118,482","113,776","130,759","120,669","127,833","125,178","127,573","128,880","120,080","130,045","119,725","116,041","132,000","121,208","123,300","126,092","123,543","117,386","120,337","128,959","124,225","126,484","116,806","124,496","119,184","122,865","117,851","126,341","124,647","126,273","126,263","116,384","122,847","116,673","124,684","107,898","124,873","130,653","124,910","116,463","123,555","120,337","119,745","127,924","126,520","128,675","110,325","120,584","125,727","118,082","130,049","125,943","128,741","110,647","124,835","119,180","119,392","124,090","116,502","116,245","126,084","111,502","131,016","130,869","130,663","117,253","130,800","131,222","131,967","130,965","125,682","130,273","29,267","131,057","130,496","132,812","134,622","133,178","126,467","131,886","131,210","130,065","126,804","134,280"
2371,"124,457","118,288","128,300","127,541","131,651","127,908","132,296","134,449","133,724","128,382","126,194","128,237","117,845","113,665","130,473","120,622","127,684","124,998","127,439","128,914","119,925","130,300","119,251","115,490","131,724","121,016","123,141","125,896","123,561","117,253","120,186","129,102","123,680","126,218","116,218","124,073","119,220","122,418","117,569","125,955","124,253","125,945","126,067","115,925","122,749","116,416","124,324","107,575","124,714","130,463","124,639","116,200","123,584","119,947","119,004","127,943","126,302","128,584","109,986","120,518","125,008","117,945","129,861","125,335","128,539","110,210","124,618","118,922","119,353","123,641","115,931","116,024","126,025","113,124","130,414","130,684","130,639","118,427","130,920","131,333","132,024","130,694","125,378","129,602","29,404","130,733","129,863","132,620","134,247","133,294","126,900","132,565","131,722","129,498","126,151","133,869"
2391,"124,355","117,804","128,131","127,392","130,918","127,533","132,112","134,457","133,384","128,684","125,816","127,984","118,186","113,306","130,647","120,418","127,445","124,800","127,359","128,818","119,675","129,886","119,129","115,412","131,741","120,959","123,035","125,729","123,533","116,708","119,937","129,204","123,620","125,982","115,980","124,049","119,002","122,357","117,139","125,694","124,324","125,598","125,841","115,937","122,863","116,108","124,478","107,486","124,608","130,312","124,220","115,902","123,571","119,894","118,498","127,710","126,037","128,084","109,692","120,484","124,598","117,435","129,457","125,125","128,424","110,288","124,539","118,767","119,202","123,443","115,676","115,765","125,418","114,733","130,271","130,698","130,545","119,125","130,935","131,355","131,625","130,157","125,229","128,945","29,308","130,480","129,935","132,582","134,294","133,655","127,437","132,504","131,965","129,192","125,022","133,263"
2411,"124,467","117,369","127,886","127,088","130,467","127,400","131,710","134,098","133,247","128,239","125,271","127,431","117,620","113,116","130,778","119,543","127,196","124,690","126,739","128,422","119,488","129,684","118,724","115,192","131,688","120,692","122,871","125,620","123,163","116,675","119,469","128,678","123,349","125,751","115,827","123,898","118,806","121,988","116,786","125,775","123,831","125,294","125,437","115,214","122,490","115,810","124,276","107,312","124,478","130,024","124,190","115,488","123,165","119,624","118,278","127,192","125,820","127,951","109,439","119,902","124,216","117,098","129,406","124,600","128,241","110,027","124,304","118,551","118,900","122,922","115,276","115,392","125,296","115,184","129,720","130,429","129,763","118,529","131,120","131,190","131,525","129,353","124,945","128,271","29,263","130,106","129,580","132,443","134,112","133,361","127,369","131,718","132,214","128,943","124,349","132,545"
2431,"124,141","117,476","127,686","127,057","129,896","126,865","131,324","133,939","133,061","128,155","124,696","127,367","117,665","112,961","131,169","118,945","126,937","124,547","126,443","128,369","119,084","129,716","118,584","114,935","131,537","120,563","122,876","125,376","122,633","116,153","119,390","128,529","123,071","125,363","115,624","123,931","118,671","121,998","116,504","125,371","123,606","125,200","125,606","115,147","122,145","115,167","124,229","107,229","124,378","129,910","124,084","115,494","123,131","119,614","117,943","127,592","125,525","127,961","109,343","119,810","123,861","116,947","129,051","124,202","128,088","110,047","124,190","118,402","118,800","122,780","114,961","115,647","125,141","116,206","129,422","130,398","129,451","119,908","131,557","130,575","131,137","129,096","124,592","127,643","29,667","130,139","129,269","132,224","133,973","133,329","127,859","130,957","132,053","128,527","123,531","131,794"
2451,"123,969","117,347","126,994","126,443","129,859","126,702","131,106","134,033","132,755","128,002","124,182","127,084","117,345","112,376","131,096","118,484","126,735","124,059","126,229","128,220","118,990","129,133","118,555","114,710","131,700","120,592","122,857","125,202","122,708","116,037","119,408","127,984","122,912","125,247","115,106","123,320","118,300","121,657","116,200","125,198","123,512","124,612","125,149","114,759","122,137","115,008","123,890","106,941","124,116","130,149","123,800","115,449","122,973","119,275","117,727","127,263","125,347","127,824","109,212","119,775","123,461","116,308","128,878","123,747","127,771","109,753","123,776","118,006","118,473","122,492","114,414","115,561","125,010","118,475","129,224","130,367","129,151","121,157","131,578","130,239","131,157","128,686","124,222","127,018","29,386","129,712","129,269","131,867","133,937","132,908","128,125","130,535","131,624","128,112","123,173","131,133"
2471,"123,967","116,939","127,353","126,594","129,476","126,298","131,075","134,112","132,367","127,525","123,963","127,404","117,257","112,420","130,780","118,016","126,439","124,094","125,922","127,910","118,761","129,222","117,939","114,555","131,771","120,433","122,639","125,125","122,600","115,716","119,061","127,696","122,604","125,094","115,084","123,176","118,169","121,551","115,896","124,655","123,341","124,520","124,802","114,286","121,890","114,629","123,935","107,098","124,139","130,084","123,443","115,045","122,714","119,084","117,571","127,027","125,165","127,490","108,965","119,586","123,233","116,337","128,384","123,476","127,700","109,622","123,824","118,012","118,329","122,261","114,055","115,694","124,853","120,257","128,955","130,316","128,627","122,390","131,547","130,369","130,865","128,073","124,467","126,614","29,390","129,651","128,575","131,706","133,771","132,786","128,369","130,033","131,008","128,080","122,465","130,916"
2491,"123,800","116,731","126,994","126,567","128,978","126,063","130,853","134,100","132,198","126,922","123,753","126,894","116,953","111,939","130,639","117,700","126,108","124,106","125,890","127,747","118,763","128,716","117,545","114,451","131,398","120,161","122,771","124,778","122,351","115,539","119,220","127,371","122,476","124,729","114,818","122,790","118,137","121,339","115,610","124,649","123,041","124,290","124,851","114,227","121,945","114,224","123,875","107,041","123,935","130,239","123,582","115,073","122,718","118,894","117,224","126,922","125,294","127,296","108,859","119,357","122,896","115,961","128,155","123,437","127,529","109,476","123,804","117,769","118,245","122,102","113,822","115,753","124,916","120,967","128,580","130,251","128,271","125,739","131,153","130,496","131,025","127,639","124,267","126,169","29,459","129,398","128,531","131,663","133,763","132,106","128,590","129,559","129,984","127,576","122,210","130,161"
2511,"123,837","116,653","126,971","126,220","128,622","125,914","130,600","133,845","131,853","126,590","123,482","127,049","116,712","111,814","130,575","117,341","125,839","123,763","125,722","127,671","118,602","128,780","117,241","114,304","131,598","120,022","122,412","125,045","121,984","114,896","118,561","127,145","122,078","124,976","114,684","122,539","118,016","121,220","115,063","124,484","122,739","123,910","124,753","113,865","121,524","114,204","123,843","106,712","123,792","130,688","122,957","114,757","122,510","118,710","117,116","126,573","124,571","127,343","108,414","119,243","122,880","115,947","128,206","123,147","127,488","109,251","123,745","117,594","118,251","121,759","113,622","115,718","124,665","121,265","128,163","129,924","128,359","125,147","130,853","130,455","130,904","127,135","123,920","125,818","29,476","129,263","128,251","131,294","133,641","131,343","128,584","129,204","129,227","127,500","122,135","129,559"
2531,"123,833","116,504","126,645","126,033","128,288","125,712","130,467","133,863","131,839","126,302","123,116","126,941","116,706","111,612","130,190","116,767","125,855","123,614","125,612","127,390","118,388","128,606","116,735","114,086","131,329","119,825","122,498","125,004","121,994","114,937","118,594","126,904","122,076","124,686","114,276","122,298","117,814","120,990","114,692","124,220","122,590","123,694","124,524","113,778","121,594","113,955","123,794","106,906","123,741","131,100","123,067","114,433","122,296","118,559","117,082","126,475","124,361","127,247","108,212","119,088","122,780","115,671","127,894","122,706","127,308","109,092","123,559","117,371","118,012","121,551","113,055","115,869","124,778","121,959","127,678","129,731","128,118","127,024","130,624","130,286","130,543","126,892","124,057","125,216","29,571","129,025","127,996","131,282","133,812","131,127","129,114","128,790","128,825","127,171","121,953","129,176"
